Step 10: {'loss': 1.7802, 'grad_norm': 0.5415132641792297, 'learning_rate': 0.0004995833333333333, 'epoch': 0.002777777777777778}
Step 2010: {'loss': 0.9807, 'grad_norm': 1.4926124811172485, 'learning_rate': 0.00040699074074074075, 'epoch': 0.5583333333333333}
Step 2020: {'loss': 0.888, 'grad_norm': 1.3837333917617798, 'learning_rate': 0.0004065277777777778, 'epoch': 0.5611111111111111}
Step 2030: {'loss': 0.9081, 'grad_norm': 1.2494014501571655, 'learning_rate': 0.00040606481481481483, 'epoch': 0.5638888888888889}
Step 2040: {'loss': 0.99, 'grad_norm': 1.6085480451583862, 'learning_rate': 0.0004056018518518518, 'epoch': 0.5666666666666667}
Step 2050: {'loss': 1.0089, 'grad_norm': 2.121648073196411, 'learning_rate': 0.0004051388888888889, 'epoch': 0.5694444444444444}
Step 2060: {'loss': 0.9788, 'grad_norm': 1.391332983970642, 'learning_rate': 0.00040467592592592595, 'epoch': 0.5722222222222222}
Step 2070: {'loss': 0.939, 'grad_norm': 2.2653305530548096, 'learning_rate': 0.00040421296296296293, 'epoch': 0.575}
Step 2080: {'loss': 0.9252, 'grad_norm': 1.6871365308761597, 'learning_rate': 0.00040375000000000003, 'epoch': 0.5777777777777777}
Step 2090: {'loss': 0.9146, 'grad_norm': 1.334465503692627, 'learning_rate': 0.00040328703703703707, 'epoch': 0.5805555555555556}
Step 2100: {'loss': 0.9112, 'grad_norm': 1.2952301502227783, 'learning_rate': 0.00040282407407407405, 'epoch': 0.5833333333333334}
Step 2110: {'loss': 0.9133, 'grad_norm': 1.541038155555725, 'learning_rate': 0.00040236111111111115, 'epoch': 0.5861111111111111}
Step 2120: {'loss': 0.9707, 'grad_norm': 1.5393123626708984, 'learning_rate': 0.0004018981481481482, 'epoch': 0.5888888888888889}
Step 2130: {'loss': 0.9081, 'grad_norm': 1.2088134288787842, 'learning_rate': 0.0004014351851851852, 'epoch': 0.5916666666666667}
Step 2140: {'loss': 0.8649, 'grad_norm': 1.0310606956481934, 'learning_rate': 0.0004009722222222222, 'epoch': 0.5944444444444444}
Step 2150: {'loss': 0.921, 'grad_norm': 1.148405909538269, 'learning_rate': 0.00040050925925925925, 'epoch': 0.5972222222222222}
Step 2160: {'loss': 0.8445, 'grad_norm': 1.128427267074585, 'learning_rate': 0.0004000462962962963, 'epoch': 0.6}
Step 2170: {'loss': 0.9098, 'grad_norm': 1.487304449081421, 'learning_rate': 0.00039958333333333333, 'epoch': 0.6027777777777777}
Step 2180: {'loss': 0.8735, 'grad_norm': 1.186935544013977, 'learning_rate': 0.0003991203703703704, 'epoch': 0.6055555555555555}
Step 2190: {'loss': 1.0664, 'grad_norm': 1.0467755794525146, 'learning_rate': 0.0003986574074074074, 'epoch': 0.6083333333333333}
Step 2200: {'loss': 0.865, 'grad_norm': 1.4079935550689697, 'learning_rate': 0.00039819444444444445, 'epoch': 0.6111111111111112}
Step 2210: {'loss': 0.8135, 'grad_norm': 1.092393159866333, 'learning_rate': 0.0003977314814814815, 'epoch': 0.6138888888888889}
Step 2220: {'loss': 0.9818, 'grad_norm': 1.5156306028366089, 'learning_rate': 0.00039726851851851853, 'epoch': 0.6166666666666667}
Step 2230: {'loss': 0.9273, 'grad_norm': 4.7936272621154785, 'learning_rate': 0.00039680555555555557, 'epoch': 0.6194444444444445}
Step 2240: {'loss': 0.9172, 'grad_norm': 1.2152390480041504, 'learning_rate': 0.0003963425925925926, 'epoch': 0.6222222222222222}
Step 2250: {'loss': 1.0444, 'grad_norm': 1.347139835357666, 'learning_rate': 0.00039587962962962965, 'epoch': 0.625}
Step 2260: {'loss': 1.0026, 'grad_norm': 0.9573273062705994, 'learning_rate': 0.0003954166666666667, 'epoch': 0.6277777777777778}
Step 2270: {'loss': 1.002, 'grad_norm': 1.2037537097930908, 'learning_rate': 0.0003949537037037037, 'epoch': 0.6305555555555555}
Step 2280: {'loss': 0.9904, 'grad_norm': 1.7512478828430176, 'learning_rate': 0.00039449074074074077, 'epoch': 0.6333333333333333}
Step 2290: {'loss': 1.0852, 'grad_norm': 1.827575445175171, 'learning_rate': 0.00039402777777777776, 'epoch': 0.6361111111111111}
Step 2300: {'loss': 1.0834, 'grad_norm': 1.87510085105896, 'learning_rate': 0.0003935648148148148, 'epoch': 0.6388888888888888}
Step 2310: {'loss': 0.8876, 'grad_norm': 1.5947355031967163, 'learning_rate': 0.0003931018518518519, 'epoch': 0.6416666666666667}
Step 2320: {'loss': 0.9531, 'grad_norm': 1.7945830821990967, 'learning_rate': 0.0003926388888888889, 'epoch': 0.6444444444444445}
Step 2330: {'loss': 0.9092, 'grad_norm': 1.3963285684585571, 'learning_rate': 0.0003921759259259259, 'epoch': 0.6472222222222223}
Step 2340: {'loss': 0.9906, 'grad_norm': 1.2108958959579468, 'learning_rate': 0.000391712962962963, 'epoch': 0.65}
Step 2350: {'loss': 0.8379, 'grad_norm': 1.1617411375045776, 'learning_rate': 0.00039125, 'epoch': 0.6527777777777778}
Step 2360: {'loss': 0.9646, 'grad_norm': 1.5961079597473145, 'learning_rate': 0.00039078703703703704, 'epoch': 0.6555555555555556}
Step 2370: {'loss': 0.994, 'grad_norm': 1.7923732995986938, 'learning_rate': 0.00039032407407407413, 'epoch': 0.6583333333333333}
Step 2380: {'loss': 0.9437, 'grad_norm': 1.6662495136260986, 'learning_rate': 0.0003898611111111111, 'epoch': 0.6611111111111111}
Step 2390: {'loss': 0.9159, 'grad_norm': 1.2894171476364136, 'learning_rate': 0.00038939814814814816, 'epoch': 0.6638888888888889}
Step 2400: {'loss': 0.9693, 'grad_norm': 1.1375550031661987, 'learning_rate': 0.0003889351851851852, 'epoch': 0.6666666666666666}
Step 2410: {'loss': 0.9245, 'grad_norm': 2.0191490650177, 'learning_rate': 0.00038847222222222224, 'epoch': 0.6694444444444444}
Step 2420: {'loss': 0.8536, 'grad_norm': 1.0962167978286743, 'learning_rate': 0.0003880092592592593, 'epoch': 0.6722222222222223}
Step 2430: {'loss': 1.0516, 'grad_norm': 1.9081008434295654, 'learning_rate': 0.00038754629629629626, 'epoch': 0.675}
Step 2440: {'loss': 0.9378, 'grad_norm': 1.431825876235962, 'learning_rate': 0.00038708333333333335, 'epoch': 0.6777777777777778}
Step 2450: {'loss': 0.9408, 'grad_norm': 1.6917767524719238, 'learning_rate': 0.0003866203703703704, 'epoch': 0.6805555555555556}
Step 2460: {'loss': 0.9229, 'grad_norm': 1.3762619495391846, 'learning_rate': 0.0003861574074074074, 'epoch': 0.6833333333333333}
Step 2470: {'loss': 1.0366, 'grad_norm': 2.109375476837158, 'learning_rate': 0.0003856944444444445, 'epoch': 0.6861111111111111}
Step 2480: {'loss': 0.9848, 'grad_norm': 1.5715314149856567, 'learning_rate': 0.0003852314814814815, 'epoch': 0.6888888888888889}
Step 2490: {'loss': 0.9756, 'grad_norm': 1.378267526626587, 'learning_rate': 0.0003847685185185185, 'epoch': 0.6916666666666667}
Step 2500: {'loss': 0.958, 'grad_norm': 2.0039494037628174, 'learning_rate': 0.0003843055555555556, 'epoch': 0.6944444444444444}
Step 2510: {'loss': 0.861, 'grad_norm': 1.161647081375122, 'learning_rate': 0.0003838425925925926, 'epoch': 0.6972222222222222}
Step 2520: {'loss': 0.9047, 'grad_norm': 1.948643445968628, 'learning_rate': 0.0003833796296296296, 'epoch': 0.7}
Step 2530: {'loss': 0.97, 'grad_norm': 1.4551177024841309, 'learning_rate': 0.0003829166666666667, 'epoch': 0.7027777777777777}
Step 2540: {'loss': 0.8931, 'grad_norm': 1.0535025596618652, 'learning_rate': 0.0003824537037037037, 'epoch': 0.7055555555555556}
Step 2550: {'loss': 0.9203, 'grad_norm': 1.4316776990890503, 'learning_rate': 0.00038199074074074074, 'epoch': 0.7083333333333334}
Step 2560: {'loss': 0.9374, 'grad_norm': 1.0402216911315918, 'learning_rate': 0.00038152777777777783, 'epoch': 0.7111111111111111}
Step 2570: {'loss': 1.0137, 'grad_norm': 1.3863556385040283, 'learning_rate': 0.0003810648148148148, 'epoch': 0.7138888888888889}
Step 2580: {'loss': 1.0426, 'grad_norm': 2.582249641418457, 'learning_rate': 0.00038060185185185186, 'epoch': 0.7166666666666667}
Step 2590: {'loss': 0.9492, 'grad_norm': 1.215476393699646, 'learning_rate': 0.0003801388888888889, 'epoch': 0.7194444444444444}
Step 2600: {'loss': 0.9651, 'grad_norm': 1.4967432022094727, 'learning_rate': 0.00037967592592592594, 'epoch': 0.7222222222222222}
Step 2610: {'loss': 0.9032, 'grad_norm': 1.558264970779419, 'learning_rate': 0.000379212962962963, 'epoch': 0.725}
Step 2620: {'loss': 0.9606, 'grad_norm': 1.5519726276397705, 'learning_rate': 0.00037874999999999996, 'epoch': 0.7277777777777777}
Step 2630: {'loss': 0.908, 'grad_norm': 1.4090765714645386, 'learning_rate': 0.00037828703703703706, 'epoch': 0.7305555555555555}
Step 2640: {'loss': 0.9654, 'grad_norm': 1.893864393234253, 'learning_rate': 0.0003778240740740741, 'epoch': 0.7333333333333333}
Step 2650: {'loss': 0.9337, 'grad_norm': 1.4483981132507324, 'learning_rate': 0.0003773611111111111, 'epoch': 0.7361111111111112}
Step 2660: {'loss': 1.1205, 'grad_norm': 2.2089171409606934, 'learning_rate': 0.0003768981481481482, 'epoch': 0.7388888888888889}
Step 2670: {'loss': 0.9288, 'grad_norm': 1.0863878726959229, 'learning_rate': 0.0003764351851851852, 'epoch': 0.7416666666666667}
Step 2680: {'loss': 0.9179, 'grad_norm': 0.9988771677017212, 'learning_rate': 0.0003759722222222222, 'epoch': 0.7444444444444445}
Step 2690: {'loss': 0.9797, 'grad_norm': 2.0022807121276855, 'learning_rate': 0.0003755092592592593, 'epoch': 0.7472222222222222}
Step 2700: {'loss': 0.9499, 'grad_norm': 1.5264451503753662, 'learning_rate': 0.00037504629629629634, 'epoch': 0.75}
Step 2710: {'loss': 0.9097, 'grad_norm': 0.7755150198936462, 'learning_rate': 0.0003745833333333333, 'epoch': 0.7527777777777778}
Step 2720: {'loss': 0.974, 'grad_norm': 1.409143328666687, 'learning_rate': 0.00037412037037037036, 'epoch': 0.7555555555555555}
Step 2730: {'loss': 1.0138, 'grad_norm': 1.227077841758728, 'learning_rate': 0.0003736574074074074, 'epoch': 0.7583333333333333}
Step 2740: {'loss': 0.918, 'grad_norm': 1.159605860710144, 'learning_rate': 0.00037319444444444444, 'epoch': 0.7611111111111111}
Step 2750: {'loss': 0.8999, 'grad_norm': 1.1113250255584717, 'learning_rate': 0.0003727314814814815, 'epoch': 0.7638888888888888}
Step 2760: {'loss': 0.9617, 'grad_norm': 1.3032790422439575, 'learning_rate': 0.0003722685185185185, 'epoch': 0.7666666666666667}
Step 2770: {'loss': 0.8821, 'grad_norm': 1.2794986963272095, 'learning_rate': 0.00037180555555555556, 'epoch': 0.7694444444444445}
Step 2780: {'loss': 0.912, 'grad_norm': 1.2137209177017212, 'learning_rate': 0.0003713425925925926, 'epoch': 0.7722222222222223}
Step 2790: {'loss': 0.9887, 'grad_norm': 2.415536642074585, 'learning_rate': 0.00037087962962962964, 'epoch': 0.775}
Step 2800: {'loss': 0.8814, 'grad_norm': 1.4501575231552124, 'learning_rate': 0.0003704166666666667, 'epoch': 0.7777777777777778}
Step 2810: {'loss': 0.9417, 'grad_norm': 3.92681622505188, 'learning_rate': 0.0003699537037037037, 'epoch': 0.7805555555555556}
Step 2820: {'loss': 0.8784, 'grad_norm': 1.438948154449463, 'learning_rate': 0.00036949074074074076, 'epoch': 0.7833333333333333}
Step 2830: {'loss': 0.908, 'grad_norm': 1.635411024093628, 'learning_rate': 0.0003690277777777778, 'epoch': 0.7861111111111111}
Step 2840: {'loss': 0.9578, 'grad_norm': 1.166778564453125, 'learning_rate': 0.0003685648148148148, 'epoch': 0.7888888888888889}
Step 2850: {'loss': 1.1284, 'grad_norm': 2.0508711338043213, 'learning_rate': 0.0003681018518518519, 'epoch': 0.7916666666666666}
Step 2860: {'loss': 0.958, 'grad_norm': 1.1354678869247437, 'learning_rate': 0.0003676388888888889, 'epoch': 0.7944444444444444}
Step 2870: {'loss': 0.9078, 'grad_norm': 1.2902679443359375, 'learning_rate': 0.0003671759259259259, 'epoch': 0.7972222222222223}
Step 2880: {'loss': 0.966, 'grad_norm': 1.713193416595459, 'learning_rate': 0.00036671296296296295, 'epoch': 0.8}
Step 2890: {'loss': 0.854, 'grad_norm': 1.1317124366760254, 'learning_rate': 0.00036625000000000004, 'epoch': 0.8027777777777778}
Step 2900: {'loss': 1.0801, 'grad_norm': 1.8374457359313965, 'learning_rate': 0.000365787037037037, 'epoch': 0.8055555555555556}
Step 2910: {'loss': 1.0703, 'grad_norm': 1.7839478254318237, 'learning_rate': 0.00036532407407407406, 'epoch': 0.8083333333333333}
Step 2920: {'loss': 1.0248, 'grad_norm': 1.685563564300537, 'learning_rate': 0.00036486111111111116, 'epoch': 0.8111111111111111}
Step 2930: {'loss': 1.0768, 'grad_norm': 1.5103260278701782, 'learning_rate': 0.00036439814814814814, 'epoch': 0.8138888888888889}
Step 2940: {'loss': 0.9991, 'grad_norm': 2.039963483810425, 'learning_rate': 0.0003639351851851852, 'epoch': 0.8166666666666667}
Step 2950: {'loss': 0.9192, 'grad_norm': 1.4806311130523682, 'learning_rate': 0.0003634722222222222, 'epoch': 0.8194444444444444}
Step 2960: {'loss': 0.9844, 'grad_norm': 1.6211509704589844, 'learning_rate': 0.00036300925925925926, 'epoch': 0.8222222222222222}
Step 2970: {'loss': 0.9417, 'grad_norm': 1.2805957794189453, 'learning_rate': 0.0003625462962962963, 'epoch': 0.825}
Step 2980: {'loss': 0.9883, 'grad_norm': 1.5661587715148926, 'learning_rate': 0.00036208333333333334, 'epoch': 0.8277777777777777}
Step 2990: {'loss': 0.9894, 'grad_norm': 1.4443833827972412, 'learning_rate': 0.0003616203703703704, 'epoch': 0.8305555555555556}
Step 3000: {'loss': 1.0386, 'grad_norm': 1.1980096101760864, 'learning_rate': 0.0003611574074074074, 'epoch': 0.8333333333333334}
Step 3010: {'loss': 0.9379, 'grad_norm': 1.608750581741333, 'learning_rate': 0.00036069444444444446, 'epoch': 0.8361111111111111}
Step 3020: {'loss': 1.0007, 'grad_norm': 2.5759146213531494, 'learning_rate': 0.0003602314814814815, 'epoch': 0.8388888888888889}
Step 3030: {'loss': 0.9852, 'grad_norm': 1.1228512525558472, 'learning_rate': 0.00035976851851851854, 'epoch': 0.8416666666666667}
Step 3040: {'loss': 0.9888, 'grad_norm': 1.3492729663848877, 'learning_rate': 0.00035930555555555553, 'epoch': 0.8444444444444444}
Step 3050: {'loss': 0.8907, 'grad_norm': 0.7981839179992676, 'learning_rate': 0.0003588425925925926, 'epoch': 0.8472222222222222}
Step 3060: {'loss': 0.9024, 'grad_norm': 0.8759351372718811, 'learning_rate': 0.0003583796296296296, 'epoch': 0.85}
Step 3070: {'loss': 0.9531, 'grad_norm': 1.2792789936065674, 'learning_rate': 0.00035791666666666665, 'epoch': 0.8527777777777777}
Step 3080: {'loss': 0.9569, 'grad_norm': 1.5829200744628906, 'learning_rate': 0.00035745370370370374, 'epoch': 0.8555555555555555}
Step 3090: {'loss': 0.8971, 'grad_norm': 1.600546956062317, 'learning_rate': 0.00035699074074074073, 'epoch': 0.8583333333333333}
Step 3100: {'loss': 0.8821, 'grad_norm': 1.8910315036773682, 'learning_rate': 0.00035652777777777777, 'epoch': 0.8611111111111112}
Step 3110: {'loss': 0.9656, 'grad_norm': 1.3309696912765503, 'learning_rate': 0.00035606481481481486, 'epoch': 0.8638888888888889}
Step 3120: {'loss': 0.9563, 'grad_norm': 2.462552309036255, 'learning_rate': 0.00035560185185185185, 'epoch': 0.8666666666666667}
Step 3130: {'loss': 0.9766, 'grad_norm': 1.7356185913085938, 'learning_rate': 0.0003551388888888889, 'epoch': 0.8694444444444445}
Step 3140: {'loss': 0.9797, 'grad_norm': 1.3161052465438843, 'learning_rate': 0.000354675925925926, 'epoch': 0.8722222222222222}
Step 3150: {'loss': 1.0086, 'grad_norm': 1.5171304941177368, 'learning_rate': 0.00035421296296296297, 'epoch': 0.875}
Step 3160: {'loss': 0.9261, 'grad_norm': 1.65755033493042, 'learning_rate': 0.00035375, 'epoch': 0.8777777777777778}
Step 3170: {'loss': 0.961, 'grad_norm': 1.1877745389938354, 'learning_rate': 0.000353287037037037, 'epoch': 0.8805555555555555}
Step 3180: {'loss': 0.9273, 'grad_norm': 1.7818045616149902, 'learning_rate': 0.0003528240740740741, 'epoch': 0.8833333333333333}
Step 3190: {'loss': 0.887, 'grad_norm': 2.013075828552246, 'learning_rate': 0.0003523611111111111, 'epoch': 0.8861111111111111}
Step 3200: {'loss': 0.9522, 'grad_norm': 1.4532673358917236, 'learning_rate': 0.0003518981481481481, 'epoch': 0.8888888888888888}
Step 3210: {'loss': 0.9805, 'grad_norm': 1.7587302923202515, 'learning_rate': 0.0003514351851851852, 'epoch': 0.8916666666666667}
Step 3220: {'loss': 0.9321, 'grad_norm': 1.672318696975708, 'learning_rate': 0.00035097222222222225, 'epoch': 0.8944444444444445}
Step 3230: {'loss': 0.9893, 'grad_norm': 0.8746587038040161, 'learning_rate': 0.00035050925925925923, 'epoch': 0.8972222222222223}
Step 3240: {'loss': 1.0143, 'grad_norm': 2.5944600105285645, 'learning_rate': 0.0003500462962962963, 'epoch': 0.9}
Step 3250: {'loss': 1.0016, 'grad_norm': 1.30802321434021, 'learning_rate': 0.00034958333333333336, 'epoch': 0.9027777777777778}
Step 3260: {'loss': 0.9202, 'grad_norm': 1.1526882648468018, 'learning_rate': 0.00034912037037037035, 'epoch': 0.9055555555555556}
Step 3270: {'loss': 0.9759, 'grad_norm': 1.0446209907531738, 'learning_rate': 0.00034865740740740744, 'epoch': 0.9083333333333333}
Step 3280: {'loss': 0.9094, 'grad_norm': 1.1541095972061157, 'learning_rate': 0.00034819444444444443, 'epoch': 0.9111111111111111}
Step 3290: {'loss': 0.9478, 'grad_norm': 1.241509199142456, 'learning_rate': 0.00034773148148148147, 'epoch': 0.9138888888888889}
Step 3300: {'loss': 1.0235, 'grad_norm': 1.053043246269226, 'learning_rate': 0.00034726851851851856, 'epoch': 0.9166666666666666}
Step 3310: {'loss': 1.1284, 'grad_norm': 1.8131718635559082, 'learning_rate': 0.00034680555555555555, 'epoch': 0.9194444444444444}
Step 3320: {'loss': 1.0374, 'grad_norm': 1.8309850692749023, 'learning_rate': 0.0003463425925925926, 'epoch': 0.9222222222222223}
Step 3330: {'loss': 0.9788, 'grad_norm': 1.0991146564483643, 'learning_rate': 0.00034587962962962963, 'epoch': 0.925}
Step 3340: {'loss': 0.9755, 'grad_norm': 1.0787739753723145, 'learning_rate': 0.00034541666666666667, 'epoch': 0.9277777777777778}
Step 3350: {'loss': 1.0444, 'grad_norm': 1.640211582183838, 'learning_rate': 0.0003449537037037037, 'epoch': 0.9305555555555556}
Step 3360: {'loss': 0.9035, 'grad_norm': 1.314778447151184, 'learning_rate': 0.00034449074074074075, 'epoch': 0.9333333333333333}
Step 3370: {'loss': 0.9125, 'grad_norm': 1.1159491539001465, 'learning_rate': 0.0003440277777777778, 'epoch': 0.9361111111111111}
Step 3380: {'loss': 1.0187, 'grad_norm': 1.4778224229812622, 'learning_rate': 0.00034356481481481483, 'epoch': 0.9388888888888889}
Step 3390: {'loss': 0.9792, 'grad_norm': 0.8435239195823669, 'learning_rate': 0.0003431018518518518, 'epoch': 0.9416666666666667}
Step 3400: {'loss': 0.9351, 'grad_norm': 1.639775276184082, 'learning_rate': 0.0003426388888888889, 'epoch': 0.9444444444444444}
Step 3410: {'loss': 0.9932, 'grad_norm': 1.7732213735580444, 'learning_rate': 0.00034217592592592595, 'epoch': 0.9472222222222222}
Step 3420: {'loss': 0.9641, 'grad_norm': 0.8838902711868286, 'learning_rate': 0.00034171296296296293, 'epoch': 0.95}
Step 3430: {'loss': 0.9274, 'grad_norm': 1.0509073734283447, 'learning_rate': 0.00034125000000000003, 'epoch': 0.9527777777777777}
Step 3440: {'loss': 0.9543, 'grad_norm': 1.3919340372085571, 'learning_rate': 0.00034078703703703707, 'epoch': 0.9555555555555556}
Step 3450: {'loss': 1.0148, 'grad_norm': 1.4692615270614624, 'learning_rate': 0.00034032407407407405, 'epoch': 0.9583333333333334}
Step 3460: {'loss': 1.0227, 'grad_norm': 1.4093644618988037, 'learning_rate': 0.00033986111111111115, 'epoch': 0.9611111111111111}
Step 3470: {'loss': 0.9702, 'grad_norm': 2.03787899017334, 'learning_rate': 0.0003393981481481482, 'epoch': 0.9638888888888889}
Step 3480: {'loss': 0.9863, 'grad_norm': 1.43126380443573, 'learning_rate': 0.00033893518518518517, 'epoch': 0.9666666666666667}
Step 3490: {'loss': 0.8335, 'grad_norm': 0.9792706966400146, 'learning_rate': 0.0003384722222222222, 'epoch': 0.9694444444444444}
Step 3500: {'loss': 0.9265, 'grad_norm': 1.3284711837768555, 'learning_rate': 0.00033800925925925925, 'epoch': 0.9722222222222222}
Step 3510: {'loss': 0.9327, 'grad_norm': 1.610673189163208, 'learning_rate': 0.0003375462962962963, 'epoch': 0.975}
Step 3520: {'loss': 0.8915, 'grad_norm': 1.2268388271331787, 'learning_rate': 0.00033708333333333333, 'epoch': 0.9777777777777777}
Step 3530: {'loss': 0.9781, 'grad_norm': 1.2672263383865356, 'learning_rate': 0.00033662037037037037, 'epoch': 0.9805555555555555}
Step 3540: {'loss': 1.0435, 'grad_norm': 1.8639417886734009, 'learning_rate': 0.0003361574074074074, 'epoch': 0.9833333333333333}
Step 3550: {'loss': 0.9588, 'grad_norm': 0.9299412369728088, 'learning_rate': 0.00033569444444444445, 'epoch': 0.9861111111111112}
Step 3560: {'loss': 0.9316, 'grad_norm': 1.3046435117721558, 'learning_rate': 0.0003352314814814815, 'epoch': 0.9888888888888889}
Step 3570: {'loss': 0.9622, 'grad_norm': 1.037905216217041, 'learning_rate': 0.00033476851851851853, 'epoch': 0.9916666666666667}
Step 3580: {'loss': 0.9361, 'grad_norm': 1.6637823581695557, 'learning_rate': 0.00033430555555555557, 'epoch': 0.9944444444444445}
Step 3590: {'loss': 0.9311, 'grad_norm': 1.205613613128662, 'learning_rate': 0.0003338425925925926, 'epoch': 0.9972222222222222}
Step 3600: {'loss': 1.0333, 'grad_norm': 1.3629469871520996, 'learning_rate': 0.00033337962962962965, 'epoch': 1.0}
Step 3610: {'loss': 0.9195, 'grad_norm': 1.203555941581726, 'learning_rate': 0.0003329166666666667, 'epoch': 1.0027777777777778}
Step 3620: {'loss': 0.9168, 'grad_norm': 1.600598931312561, 'learning_rate': 0.0003324537037037037, 'epoch': 1.0055555555555555}
Step 3630: {'loss': 0.8499, 'grad_norm': 2.366262912750244, 'learning_rate': 0.00033199074074074077, 'epoch': 1.0083333333333333}
Step 3640: {'loss': 0.8725, 'grad_norm': 1.610153079032898, 'learning_rate': 0.00033152777777777776, 'epoch': 1.011111111111111}
Step 3650: {'loss': 1.0009, 'grad_norm': 1.4878076314926147, 'learning_rate': 0.0003310648148148148, 'epoch': 1.0138888888888888}
Step 3660: {'loss': 1.0066, 'grad_norm': 1.1845436096191406, 'learning_rate': 0.0003306018518518519, 'epoch': 1.0166666666666666}
Step 3670: {'loss': 0.8712, 'grad_norm': 1.8733636140823364, 'learning_rate': 0.0003301388888888889, 'epoch': 1.0194444444444444}
Step 3680: {'loss': 1.0143, 'grad_norm': 2.378018856048584, 'learning_rate': 0.0003296759259259259, 'epoch': 1.0222222222222221}
Step 3690: {'loss': 1.0239, 'grad_norm': 1.7198752164840698, 'learning_rate': 0.000329212962962963, 'epoch': 1.025}
Step 3700: {'loss': 0.8879, 'grad_norm': 1.562486171722412, 'learning_rate': 0.00032875, 'epoch': 1.0277777777777777}
Step 3710: {'loss': 0.9924, 'grad_norm': 1.61729896068573, 'learning_rate': 0.00032828703703703703, 'epoch': 1.0305555555555554}
Step 3720: {'loss': 0.8676, 'grad_norm': 1.360790491104126, 'learning_rate': 0.00032782407407407413, 'epoch': 1.0333333333333334}
Step 3730: {'loss': 0.9837, 'grad_norm': 1.2908345460891724, 'learning_rate': 0.0003273611111111111, 'epoch': 1.0361111111111112}
Step 3740: {'loss': 0.8743, 'grad_norm': 1.4541208744049072, 'learning_rate': 0.00032689814814814815, 'epoch': 1.038888888888889}
Step 3750: {'loss': 0.8946, 'grad_norm': 1.3550617694854736, 'learning_rate': 0.0003264351851851852, 'epoch': 1.0416666666666667}
Step 3760: {'loss': 0.8605, 'grad_norm': 1.544461727142334, 'learning_rate': 0.00032597222222222223, 'epoch': 1.0444444444444445}
Step 3770: {'loss': 0.9161, 'grad_norm': 2.3040268421173096, 'learning_rate': 0.0003255092592592593, 'epoch': 1.0472222222222223}
Step 3780: {'loss': 0.9596, 'grad_norm': 1.587257742881775, 'learning_rate': 0.00032504629629629626, 'epoch': 1.05}
Step 3790: {'loss': 0.8993, 'grad_norm': 1.5914071798324585, 'learning_rate': 0.00032458333333333335, 'epoch': 1.0527777777777778}
Step 3800: {'loss': 0.923, 'grad_norm': 1.3046116828918457, 'learning_rate': 0.0003241203703703704, 'epoch': 1.0555555555555556}
Step 3810: {'loss': 0.9701, 'grad_norm': 1.452170968055725, 'learning_rate': 0.0003236574074074074, 'epoch': 1.0583333333333333}
Step 3820: {'loss': 0.9617, 'grad_norm': 1.3989070653915405, 'learning_rate': 0.0003231944444444445, 'epoch': 1.0611111111111111}
Step 3830: {'loss': 0.9236, 'grad_norm': 1.3793416023254395, 'learning_rate': 0.0003227314814814815, 'epoch': 1.0638888888888889}
Step 3840: {'loss': 1.0023, 'grad_norm': 1.1202119588851929, 'learning_rate': 0.0003222685185185185, 'epoch': 1.0666666666666667}
Step 3850: {'loss': 1.0176, 'grad_norm': 1.6849702596664429, 'learning_rate': 0.0003218055555555556, 'epoch': 1.0694444444444444}
Step 3860: {'loss': 0.9515, 'grad_norm': 1.0204155445098877, 'learning_rate': 0.0003213425925925926, 'epoch': 1.0722222222222222}
Step 3870: {'loss': 1.0377, 'grad_norm': 1.576777458190918, 'learning_rate': 0.0003208796296296296, 'epoch': 1.075}
Step 3880: {'loss': 0.9482, 'grad_norm': 1.6420130729675293, 'learning_rate': 0.0003204166666666667, 'epoch': 1.0777777777777777}
Step 3890: {'loss': 0.9915, 'grad_norm': 1.3162420988082886, 'learning_rate': 0.0003199537037037037, 'epoch': 1.0805555555555555}
Step 3900: {'loss': 0.9373, 'grad_norm': 1.0137113332748413, 'learning_rate': 0.00031949074074074074, 'epoch': 1.0833333333333333}
Step 3910: {'loss': 0.9901, 'grad_norm': 1.5111714601516724, 'learning_rate': 0.00031902777777777783, 'epoch': 1.086111111111111}
Step 3920: {'loss': 0.9943, 'grad_norm': 0.8561367392539978, 'learning_rate': 0.0003185648148148148, 'epoch': 1.0888888888888888}
Step 3930: {'loss': 1.013, 'grad_norm': 1.5471587181091309, 'learning_rate': 0.00031810185185185186, 'epoch': 1.0916666666666666}
Step 3940: {'loss': 0.9563, 'grad_norm': 1.6353713274002075, 'learning_rate': 0.0003176388888888889, 'epoch': 1.0944444444444446}
Step 3950: {'loss': 0.9917, 'grad_norm': 1.1821298599243164, 'learning_rate': 0.00031717592592592594, 'epoch': 1.0972222222222223}
Step 3960: {'loss': 0.9138, 'grad_norm': 2.2056241035461426, 'learning_rate': 0.000316712962962963, 'epoch': 1.1}
Step 3970: {'loss': 0.9422, 'grad_norm': 1.0878046751022339, 'learning_rate': 0.00031624999999999996, 'epoch': 1.1027777777777779}
Step 3980: {'loss': 0.9384, 'grad_norm': 1.879827618598938, 'learning_rate': 0.00031578703703703706, 'epoch': 1.1055555555555556}
Step 3990: {'loss': 0.9436, 'grad_norm': 2.069315195083618, 'learning_rate': 0.0003153240740740741, 'epoch': 1.1083333333333334}
