Step 10: {'loss': 1.2719, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 1440: {'loss': 0.3115, 'learning_rate': 0.000733888888888889, 'epoch': 0.8}
Step 1450: {'loss': 0.3146, 'learning_rate': 0.000732037037037037, 'epoch': 0.81}
Step 1460: {'loss': 0.2934, 'learning_rate': 0.0007301851851851852, 'epoch': 0.81}
Step 1470: {'loss': 0.3096, 'learning_rate': 0.0007283333333333334, 'epoch': 0.82}
Step 1480: {'loss': 0.3198, 'learning_rate': 0.0007264814814814815, 'epoch': 0.82}
Step 1490: {'loss': 0.2786, 'learning_rate': 0.0007246296296296296, 'epoch': 0.83}
Step 1500: {'loss': 0.2943, 'learning_rate': 0.0007227777777777778, 'epoch': 0.83}
Step 1510: {'loss': 0.3055, 'learning_rate': 0.000720925925925926, 'epoch': 0.84}
Step 1520: {'loss': 0.3063, 'learning_rate': 0.0007190740740740741, 'epoch': 0.84}
Step 1530: {'loss': 0.3044, 'learning_rate': 0.0007172222222222222, 'epoch': 0.85}
Step 1540: {'loss': 0.3248, 'learning_rate': 0.0007153703703703703, 'epoch': 0.86}
Step 1550: {'loss': 0.2945, 'learning_rate': 0.0007135185185185186, 'epoch': 0.86}
Step 1560: {'loss': 0.3331, 'learning_rate': 0.0007116666666666667, 'epoch': 0.87}
Step 1570: {'loss': 0.3168, 'learning_rate': 0.0007098148148148148, 'epoch': 0.87}
Step 1580: {'loss': 0.2998, 'learning_rate': 0.0007079629629629631, 'epoch': 0.88}
Step 1590: {'loss': 0.3201, 'learning_rate': 0.0007061111111111111, 'epoch': 0.88}
Step 1600: {'loss': 0.3155, 'learning_rate': 0.0007042592592592593, 'epoch': 0.89}
Step 1610: {'loss': 0.2779, 'learning_rate': 0.0007024074074074073, 'epoch': 0.89}
Step 1620: {'loss': 0.3349, 'learning_rate': 0.0007005555555555556, 'epoch': 0.9}
Step 1630: {'loss': 0.2924, 'learning_rate': 0.0006987037037037038, 'epoch': 0.91}
Step 1640: {'loss': 0.2623, 'learning_rate': 0.0006968518518518518, 'epoch': 0.91}
Step 1650: {'loss': 0.3205, 'learning_rate': 0.000695, 'epoch': 0.92}
Step 1660: {'loss': 0.2887, 'learning_rate': 0.0006931481481481482, 'epoch': 0.92}
Step 1670: {'loss': 0.3636, 'learning_rate': 0.0006912962962962963, 'epoch': 0.93}
Step 1680: {'loss': 0.3161, 'learning_rate': 0.0006894444444444445, 'epoch': 0.93}
Step 1690: {'loss': 0.2844, 'learning_rate': 0.0006875925925925926, 'epoch': 0.94}
Step 1700: {'loss': 0.3127, 'learning_rate': 0.0006857407407407408, 'epoch': 0.94}
Step 1710: {'loss': 0.3143, 'learning_rate': 0.0006838888888888889, 'epoch': 0.95}
Step 1720: {'loss': 0.295, 'learning_rate': 0.000682037037037037, 'epoch': 0.96}
Step 1730: {'loss': 0.3123, 'learning_rate': 0.0006801851851851853, 'epoch': 0.96}
Step 1740: {'loss': 0.3354, 'learning_rate': 0.0006783333333333333, 'epoch': 0.97}
Step 1750: {'loss': 0.3199, 'learning_rate': 0.0006764814814814815, 'epoch': 0.97}
Step 1760: {'loss': 0.3225, 'learning_rate': 0.0006746296296296296, 'epoch': 0.98}
Step 1770: {'loss': 0.2903, 'learning_rate': 0.0006727777777777778, 'epoch': 0.98}
Step 1780: {'loss': 0.2894, 'learning_rate': 0.0006709259259259259, 'epoch': 0.99}
Step 1790: {'loss': 0.2963, 'learning_rate': 0.0006690740740740741, 'epoch': 0.99}
Step 1800: {'loss': 0.2821, 'learning_rate': 0.0006672222222222223, 'epoch': 1.0}
Step 1800: {'eval_loss': 0.3015710115432739, 'eval_runtime': 66.6217, 'eval_samples_per_second': 27.018, 'eval_steps_per_second': 6.755, 'epoch': 1.0}
Step 1810: {'loss': 0.3578, 'learning_rate': 0.0006653703703703704, 'epoch': 1.01}
Step 1820: {'loss': 0.2487, 'learning_rate': 0.0006635185185185185, 'epoch': 1.01}
Step 1830: {'loss': 0.2898, 'learning_rate': 0.0006616666666666666, 'epoch': 1.02}
Step 1840: {'loss': 0.3053, 'learning_rate': 0.0006598148148148149, 'epoch': 1.02}
Step 1850: {'loss': 0.2902, 'learning_rate': 0.000657962962962963, 'epoch': 1.03}
Step 1860: {'loss': 0.2983, 'learning_rate': 0.0006561111111111111, 'epoch': 1.03}
Step 1870: {'loss': 0.3016, 'learning_rate': 0.0006542592592592593, 'epoch': 1.04}
Step 1880: {'loss': 0.3018, 'learning_rate': 0.0006524074074074074, 'epoch': 1.04}
Step 1890: {'loss': 0.3063, 'learning_rate': 0.0006505555555555556, 'epoch': 1.05}
Step 1900: {'loss': 0.2931, 'learning_rate': 0.0006487037037037036, 'epoch': 1.06}
Step 1910: {'loss': 0.2923, 'learning_rate': 0.0006468518518518519, 'epoch': 1.06}
Step 1920: {'loss': 0.2721, 'learning_rate': 0.0006450000000000001, 'epoch': 1.07}
Step 1930: {'loss': 0.2557, 'learning_rate': 0.0006431481481481481, 'epoch': 1.07}
Step 1940: {'loss': 0.3017, 'learning_rate': 0.0006412962962962963, 'epoch': 1.08}
Step 1950: {'loss': 0.2946, 'learning_rate': 0.0006394444444444445, 'epoch': 1.08}
Step 1960: {'loss': 0.2668, 'learning_rate': 0.0006375925925925926, 'epoch': 1.09}
Step 1970: {'loss': 0.3146, 'learning_rate': 0.0006357407407407408, 'epoch': 1.09}
Step 1980: {'loss': 0.2793, 'learning_rate': 0.0006338888888888888, 'epoch': 1.1}
Step 1990: {'loss': 0.3112, 'learning_rate': 0.0006320370370370371, 'epoch': 1.11}
Step 2000: {'loss': 0.3109, 'learning_rate': 0.0006301851851851852, 'epoch': 1.11}
Step 2010: {'loss': 0.2849, 'learning_rate': 0.0006283333333333333, 'epoch': 1.12}
Step 2020: {'loss': 0.2769, 'learning_rate': 0.0006264814814814816, 'epoch': 1.12}
Step 2030: {'loss': 0.3147, 'learning_rate': 0.0006246296296296297, 'epoch': 1.13}
Step 2040: {'loss': 0.3147, 'learning_rate': 0.0006227777777777778, 'epoch': 1.13}
Step 2050: {'loss': 0.2747, 'learning_rate': 0.0006209259259259259, 'epoch': 1.14}
Step 2060: {'loss': 0.2752, 'learning_rate': 0.0006190740740740741, 'epoch': 1.14}
Step 2070: {'loss': 0.3264, 'learning_rate': 0.0006172222222222222, 'epoch': 1.15}
Step 2080: {'loss': 0.3173, 'learning_rate': 0.0006153703703703704, 'epoch': 1.16}
Step 2090: {'loss': 0.2821, 'learning_rate': 0.0006135185185185184, 'epoch': 1.16}
Step 2100: {'loss': 0.2859, 'learning_rate': 0.0006116666666666667, 'epoch': 1.17}
Step 2110: {'loss': 0.2705, 'learning_rate': 0.0006098148148148149, 'epoch': 1.17}
Step 2120: {'loss': 0.2962, 'learning_rate': 0.0006079629629629629, 'epoch': 1.18}
Step 2130: {'loss': 0.2917, 'learning_rate': 0.0006061111111111112, 'epoch': 1.18}
Step 2140: {'loss': 0.3434, 'learning_rate': 0.0006042592592592592, 'epoch': 1.19}
Step 2150: {'loss': 0.2525, 'learning_rate': 0.0006024074074074074, 'epoch': 1.19}
Step 2160: {'loss': 0.2928, 'learning_rate': 0.0006005555555555556, 'epoch': 1.2}
Step 2170: {'loss': 0.2983, 'learning_rate': 0.0005987037037037037, 'epoch': 1.21}
Step 2180: {'loss': 0.2981, 'learning_rate': 0.0005968518518518519, 'epoch': 1.21}
Step 2190: {'loss': 0.2976, 'learning_rate': 0.0005949999999999999, 'epoch': 1.22}
Step 2200: {'loss': 0.2762, 'learning_rate': 0.0005931481481481482, 'epoch': 1.22}
Step 2210: {'loss': 0.2982, 'learning_rate': 0.0005912962962962964, 'epoch': 1.23}
Step 2220: {'loss': 0.283, 'learning_rate': 0.0005894444444444444, 'epoch': 1.23}
Step 2230: {'loss': 0.2714, 'learning_rate': 0.0005875925925925926, 'epoch': 1.24}
Step 2240: {'loss': 0.2995, 'learning_rate': 0.0005857407407407408, 'epoch': 1.24}
Step 2250: {'loss': 0.2689, 'learning_rate': 0.0005838888888888889, 'epoch': 1.25}
Step 2260: {'loss': 0.2706, 'learning_rate': 0.000582037037037037, 'epoch': 1.26}
Step 2270: {'loss': 0.2979, 'learning_rate': 0.0005801851851851851, 'epoch': 1.26}
Step 2280: {'loss': 0.3005, 'learning_rate': 0.0005783333333333334, 'epoch': 1.27}
Step 2290: {'loss': 0.2958, 'learning_rate': 0.0005764814814814815, 'epoch': 1.27}
Step 2300: {'loss': 0.2795, 'learning_rate': 0.0005746296296296296, 'epoch': 1.28}
Step 2310: {'loss': 0.2979, 'learning_rate': 0.0005727777777777778, 'epoch': 1.28}
Step 2320: {'loss': 0.2761, 'learning_rate': 0.000570925925925926, 'epoch': 1.29}
Step 2330: {'loss': 0.2919, 'learning_rate': 0.0005690740740740741, 'epoch': 1.29}
Step 2340: {'loss': 0.314, 'learning_rate': 0.0005672222222222222, 'epoch': 1.3}
Step 2350: {'loss': 0.3007, 'learning_rate': 0.0005653703703703704, 'epoch': 1.31}
Step 2360: {'loss': 0.3339, 'learning_rate': 0.0005635185185185185, 'epoch': 1.31}
Step 2370: {'loss': 0.2959, 'learning_rate': 0.0005616666666666667, 'epoch': 1.32}
Step 2380: {'loss': 0.2891, 'learning_rate': 0.0005598148148148147, 'epoch': 1.32}
Step 2390: {'loss': 0.2635, 'learning_rate': 0.000557962962962963, 'epoch': 1.33}
Step 2400: {'loss': 0.285, 'learning_rate': 0.0005561111111111112, 'epoch': 1.33}
Step 2410: {'loss': 0.3149, 'learning_rate': 0.0005542592592592592, 'epoch': 1.34}
Step 2420: {'loss': 0.3122, 'learning_rate': 0.0005524074074074075, 'epoch': 1.34}
Step 2430: {'loss': 0.3244, 'learning_rate': 0.0005505555555555555, 'epoch': 1.35}
Step 2440: {'loss': 0.2882, 'learning_rate': 0.0005487037037037037, 'epoch': 1.36}
Step 2450: {'loss': 0.2773, 'learning_rate': 0.0005468518518518519, 'epoch': 1.36}
Step 2460: {'loss': 0.3196, 'learning_rate': 0.000545, 'epoch': 1.37}
Step 2470: {'loss': 0.3047, 'learning_rate': 0.0005431481481481482, 'epoch': 1.37}
Step 2480: {'loss': 0.2851, 'learning_rate': 0.0005412962962962963, 'epoch': 1.38}
Step 2490: {'loss': 0.3197, 'learning_rate': 0.0005394444444444444, 'epoch': 1.38}
Step 2500: {'loss': 0.2737, 'learning_rate': 0.0005375925925925927, 'epoch': 1.39}
Step 2510: {'loss': 0.287, 'learning_rate': 0.0005357407407407407, 'epoch': 1.39}
Step 2520: {'loss': 0.3004, 'learning_rate': 0.0005338888888888889, 'epoch': 1.4}
Step 2530: {'loss': 0.3144, 'learning_rate': 0.0005320370370370371, 'epoch': 1.41}
Step 2540: {'loss': 0.2811, 'learning_rate': 0.0005301851851851852, 'epoch': 1.41}
Step 2550: {'loss': 0.2877, 'learning_rate': 0.0005283333333333333, 'epoch': 1.42}
Step 2560: {'loss': 0.2859, 'learning_rate': 0.0005264814814814814, 'epoch': 1.42}
Step 2570: {'loss': 0.2979, 'learning_rate': 0.0005246296296296297, 'epoch': 1.43}
Step 2580: {'loss': 0.3229, 'learning_rate': 0.0005227777777777778, 'epoch': 1.43}
Step 2590: {'loss': 0.3011, 'learning_rate': 0.0005209259259259259, 'epoch': 1.44}
Step 2600: {'loss': 0.3078, 'learning_rate': 0.000519074074074074, 'epoch': 1.44}
Step 2610: {'loss': 0.2771, 'learning_rate': 0.0005172222222222223, 'epoch': 1.45}
Step 2620: {'loss': 0.3306, 'learning_rate': 0.0005153703703703704, 'epoch': 1.46}
Step 2630: {'loss': 0.2865, 'learning_rate': 0.0005135185185185185, 'epoch': 1.46}
Step 2640: {'loss': 0.2804, 'learning_rate': 0.0005116666666666667, 'epoch': 1.47}
Step 2650: {'loss': 0.294, 'learning_rate': 0.0005098148148148148, 'epoch': 1.47}
Step 2660: {'loss': 0.3061, 'learning_rate': 0.000507962962962963, 'epoch': 1.48}
Step 2670: {'loss': 0.2941, 'learning_rate': 0.000506111111111111, 'epoch': 1.48}
Step 2680: {'loss': 0.2777, 'learning_rate': 0.0005042592592592593, 'epoch': 1.49}
Step 2690: {'loss': 0.292, 'learning_rate': 0.0005024074074074075, 'epoch': 1.49}
Step 2700: {'loss': 0.3104, 'learning_rate': 0.0005005555555555555, 'epoch': 1.5}
Step 2710: {'loss': 0.3108, 'learning_rate': 0.0004987037037037037, 'epoch': 1.51}
Step 2720: {'loss': 0.3016, 'learning_rate': 0.0004968518518518518, 'epoch': 1.51}
Step 2730: {'loss': 0.2667, 'learning_rate': 0.000495, 'epoch': 1.52}
Step 2740: {'loss': 0.3009, 'learning_rate': 0.0004931481481481482, 'epoch': 1.52}
Step 2750: {'loss': 0.3306, 'learning_rate': 0.0004912962962962963, 'epoch': 1.53}
Step 2760: {'loss': 0.3016, 'learning_rate': 0.0004894444444444445, 'epoch': 1.53}
Step 2770: {'loss': 0.3044, 'learning_rate': 0.0004875925925925926, 'epoch': 1.54}
Step 2780: {'loss': 0.2814, 'learning_rate': 0.00048574074074074074, 'epoch': 1.54}
Step 2790: {'loss': 0.2511, 'learning_rate': 0.0004838888888888889, 'epoch': 1.55}
Step 2800: {'loss': 0.2917, 'learning_rate': 0.00048203703703703706, 'epoch': 1.56}
Step 2810: {'loss': 0.2998, 'learning_rate': 0.00048018518518518516, 'epoch': 1.56}
Step 2820: {'loss': 0.2734, 'learning_rate': 0.0004783333333333333, 'epoch': 1.57}
Step 2830: {'loss': 0.3136, 'learning_rate': 0.00047648148148148154, 'epoch': 1.57}
Step 2840: {'loss': 0.2776, 'learning_rate': 0.00047462962962962964, 'epoch': 1.58}
Step 2850: {'loss': 0.2787, 'learning_rate': 0.0004727777777777778, 'epoch': 1.58}
Step 2860: {'loss': 0.298, 'learning_rate': 0.0004709259259259259, 'epoch': 1.59}
Step 2870: {'loss': 0.308, 'learning_rate': 0.0004690740740740741, 'epoch': 1.59}
Step 2880: {'loss': 0.2992, 'learning_rate': 0.0004672222222222222, 'epoch': 1.6}
Step 2890: {'loss': 0.2775, 'learning_rate': 0.0004653703703703704, 'epoch': 1.61}
Step 2900: {'loss': 0.2974, 'learning_rate': 0.0004635185185185185, 'epoch': 1.61}
Step 2910: {'loss': 0.2969, 'learning_rate': 0.0004616666666666667, 'epoch': 1.62}
Step 2920: {'loss': 0.2806, 'learning_rate': 0.0004598148148148148, 'epoch': 1.62}
Step 2930: {'loss': 0.2923, 'learning_rate': 0.00045796296296296297, 'epoch': 1.63}
Step 2940: {'loss': 0.2569, 'learning_rate': 0.0004561111111111111, 'epoch': 1.63}
Step 2950: {'loss': 0.3246, 'learning_rate': 0.0004542592592592593, 'epoch': 1.64}
Step 2960: {'loss': 0.3128, 'learning_rate': 0.00045240740740740745, 'epoch': 1.64}
Step 2970: {'loss': 0.2875, 'learning_rate': 0.00045055555555555555, 'epoch': 1.65}
Step 2980: {'loss': 0.2697, 'learning_rate': 0.0004487037037037037, 'epoch': 1.66}
Step 2990: {'loss': 0.3182, 'learning_rate': 0.00044685185185185187, 'epoch': 1.66}
Step 3000: {'loss': 0.315, 'learning_rate': 0.00044500000000000003, 'epoch': 1.67}
Step 3010: {'loss': 0.3154, 'learning_rate': 0.00044314814814814813, 'epoch': 1.67}
Step 3020: {'loss': 0.2719, 'learning_rate': 0.0004412962962962963, 'epoch': 1.68}
Step 3030: {'loss': 0.3606, 'learning_rate': 0.0004394444444444445, 'epoch': 1.68}
Step 3040: {'loss': 0.303, 'learning_rate': 0.0004375925925925926, 'epoch': 1.69}
Step 3050: {'loss': 0.2707, 'learning_rate': 0.00043574074074074077, 'epoch': 1.69}
Step 3060: {'loss': 0.3075, 'learning_rate': 0.0004338888888888889, 'epoch': 1.7}
Step 3070: {'loss': 0.2841, 'learning_rate': 0.00043203703703703704, 'epoch': 1.71}
Step 3080: {'loss': 0.2725, 'learning_rate': 0.0004301851851851852, 'epoch': 1.71}
Step 3090: {'loss': 0.2943, 'learning_rate': 0.00042833333333333335, 'epoch': 1.72}
Step 3100: {'loss': 0.3279, 'learning_rate': 0.00042648148148148146, 'epoch': 1.72}
Step 3110: {'loss': 0.3016, 'learning_rate': 0.0004246296296296296, 'epoch': 1.73}
Step 3120: {'loss': 0.2846, 'learning_rate': 0.0004227777777777778, 'epoch': 1.73}
Step 3130: {'loss': 0.312, 'learning_rate': 0.00042092592592592594, 'epoch': 1.74}
Step 3140: {'loss': 0.2922, 'learning_rate': 0.0004190740740740741, 'epoch': 1.74}
Step 3150: {'loss': 0.2842, 'learning_rate': 0.0004172222222222222, 'epoch': 1.75}
Step 3160: {'loss': 0.2929, 'learning_rate': 0.0004153703703703704, 'epoch': 1.76}
Step 3170: {'loss': 0.2952, 'learning_rate': 0.0004135185185185185, 'epoch': 1.76}
Step 3180: {'loss': 0.2395, 'learning_rate': 0.0004116666666666667, 'epoch': 1.77}
Step 3190: {'loss': 0.288, 'learning_rate': 0.0004098148148148148, 'epoch': 1.77}
Step 3200: {'loss': 0.3219, 'learning_rate': 0.000407962962962963, 'epoch': 1.78}
Step 3210: {'loss': 0.3145, 'learning_rate': 0.0004061111111111111, 'epoch': 1.78}
Step 3220: {'loss': 0.3297, 'learning_rate': 0.00040425925925925926, 'epoch': 1.79}
Step 3230: {'loss': 0.2858, 'learning_rate': 0.00040240740740740737, 'epoch': 1.79}
Step 3240: {'loss': 0.2648, 'learning_rate': 0.0004005555555555556, 'epoch': 1.8}
Step 3250: {'loss': 0.2979, 'learning_rate': 0.00039870370370370374, 'epoch': 1.81}
Step 3260: {'loss': 0.2908, 'learning_rate': 0.00039685185185185185, 'epoch': 1.81}
Step 3270: {'loss': 0.2952, 'learning_rate': 0.000395, 'epoch': 1.82}
Step 3280: {'loss': 0.3075, 'learning_rate': 0.00039314814814814817, 'epoch': 1.82}
Step 3290: {'loss': 0.2991, 'learning_rate': 0.0003912962962962963, 'epoch': 1.83}
Step 3300: {'loss': 0.2929, 'learning_rate': 0.00038944444444444443, 'epoch': 1.83}
Step 3310: {'loss': 0.2757, 'learning_rate': 0.0003875925925925926, 'epoch': 1.84}
Step 3320: {'loss': 0.3086, 'learning_rate': 0.00038574074074074075, 'epoch': 1.84}
Step 3330: {'loss': 0.2856, 'learning_rate': 0.0003838888888888889, 'epoch': 1.85}
Step 3340: {'loss': 0.3081, 'learning_rate': 0.00038203703703703707, 'epoch': 1.86}
Step 3350: {'loss': 0.2666, 'learning_rate': 0.00038018518518518517, 'epoch': 1.86}
Step 3360: {'loss': 0.2882, 'learning_rate': 0.0003783333333333334, 'epoch': 1.87}
Step 3370: {'loss': 0.2679, 'learning_rate': 0.0003764814814814815, 'epoch': 1.87}
Step 3380: {'loss': 0.2819, 'learning_rate': 0.00037462962962962965, 'epoch': 1.88}
Step 3390: {'loss': 0.3205, 'learning_rate': 0.00037277777777777776, 'epoch': 1.88}
Step 3400: {'loss': 0.2952, 'learning_rate': 0.00037092592592592597, 'epoch': 1.89}
Step 3410: {'loss': 0.3095, 'learning_rate': 0.0003690740740740741, 'epoch': 1.89}
Step 3420: {'loss': 0.3044, 'learning_rate': 0.00036722222222222223, 'epoch': 1.9}
Step 3430: {'loss': 0.2656, 'learning_rate': 0.00036537037037037034, 'epoch': 1.91}
Step 3440: {'loss': 0.2806, 'learning_rate': 0.00036351851851851855, 'epoch': 1.91}
Step 3450: {'loss': 0.3223, 'learning_rate': 0.0003616666666666667, 'epoch': 1.92}
Step 3460: {'loss': 0.3151, 'learning_rate': 0.0003598148148148148, 'epoch': 1.92}
Step 3470: {'loss': 0.2909, 'learning_rate': 0.000357962962962963, 'epoch': 1.93}
Step 3480: {'loss': 0.2763, 'learning_rate': 0.0003561111111111111, 'epoch': 1.93}
Step 3490: {'loss': 0.2993, 'learning_rate': 0.0003542592592592593, 'epoch': 1.94}
Step 3500: {'loss': 0.2496, 'learning_rate': 0.0003524074074074074, 'epoch': 1.94}
Step 3510: {'loss': 0.2914, 'learning_rate': 0.00035055555555555556, 'epoch': 1.95}
Step 3520: {'loss': 0.3092, 'learning_rate': 0.00034870370370370366, 'epoch': 1.96}
Step 3530: {'loss': 0.2614, 'learning_rate': 0.0003468518518518519, 'epoch': 1.96}
Step 3540: {'loss': 0.306, 'learning_rate': 0.000345, 'epoch': 1.97}
Step 3550: {'loss': 0.2844, 'learning_rate': 0.00034314814814814814, 'epoch': 1.97}
Step 3560: {'loss': 0.3287, 'learning_rate': 0.0003412962962962963, 'epoch': 1.98}
Step 3570: {'loss': 0.2932, 'learning_rate': 0.00033944444444444446, 'epoch': 1.98}
Step 3580: {'loss': 0.3039, 'learning_rate': 0.0003375925925925926, 'epoch': 1.99}
Step 3590: {'loss': 0.3233, 'learning_rate': 0.0003357407407407407, 'epoch': 1.99}
Step 3600: {'loss': 0.2857, 'learning_rate': 0.0003338888888888889, 'epoch': 2.0}
Step 3600: {'eval_loss': 0.294239342212677, 'eval_runtime': 66.6669, 'eval_samples_per_second': 27.0, 'eval_steps_per_second': 6.75, 'epoch': 2.0}
Step 3610: {'loss': 0.2742, 'learning_rate': 0.00033203703703703704, 'epoch': 2.01}
Step 3620: {'loss': 0.2642, 'learning_rate': 0.0003301851851851852, 'epoch': 2.01}
Step 3630: {'loss': 0.2817, 'learning_rate': 0.0003283333333333333, 'epoch': 2.02}
Step 3640: {'loss': 0.2945, 'learning_rate': 0.00032648148148148147, 'epoch': 2.02}
Step 3650: {'loss': 0.2907, 'learning_rate': 0.0003246296296296297, 'epoch': 2.03}
Step 3660: {'loss': 0.2961, 'learning_rate': 0.0003227777777777778, 'epoch': 2.03}
Step 3670: {'loss': 0.2694, 'learning_rate': 0.00032092592592592595, 'epoch': 2.04}
Step 3680: {'loss': 0.2682, 'learning_rate': 0.00031907407407407405, 'epoch': 2.04}
Step 3690: {'loss': 0.2799, 'learning_rate': 0.00031722222222222227, 'epoch': 2.05}
Step 3700: {'loss': 0.3143, 'learning_rate': 0.00031537037037037037, 'epoch': 2.06}
Step 3710: {'loss': 0.3508, 'learning_rate': 0.00031351851851851853, 'epoch': 2.06}
Step 3720: {'loss': 0.2453, 'learning_rate': 0.00031166666666666663, 'epoch': 2.07}
Step 3730: {'loss': 0.2599, 'learning_rate': 0.00030981481481481485, 'epoch': 2.07}
Step 3740: {'loss': 0.304, 'learning_rate': 0.00030796296296296295, 'epoch': 2.08}
Step 3750: {'loss': 0.2685, 'learning_rate': 0.0003061111111111111, 'epoch': 2.08}
Step 3760: {'loss': 0.2612, 'learning_rate': 0.00030425925925925927, 'epoch': 2.09}
Step 3770: {'loss': 0.2706, 'learning_rate': 0.00030240740740740743, 'epoch': 2.09}
Step 3780: {'loss': 0.3031, 'learning_rate': 0.0003005555555555556, 'epoch': 2.1}
Step 3790: {'loss': 0.3198, 'learning_rate': 0.0002987037037037037, 'epoch': 2.11}
Step 3800: {'loss': 0.2828, 'learning_rate': 0.00029685185185185186, 'epoch': 2.11}
Step 3810: {'loss': 0.2841, 'learning_rate': 0.000295, 'epoch': 2.12}
Step 3820: {'loss': 0.3051, 'learning_rate': 0.0002931481481481482, 'epoch': 2.12}
Step 3830: {'loss': 0.3055, 'learning_rate': 0.0002912962962962963, 'epoch': 2.13}
Step 3840: {'loss': 0.2723, 'learning_rate': 0.00028944444444444444, 'epoch': 2.13}
Step 3850: {'loss': 0.2852, 'learning_rate': 0.0002875925925925926, 'epoch': 2.14}
Step 3860: {'loss': 0.2858, 'learning_rate': 0.00028574074074074076, 'epoch': 2.14}
Step 3870: {'loss': 0.2641, 'learning_rate': 0.0002838888888888889, 'epoch': 2.15}
Step 3880: {'loss': 0.276, 'learning_rate': 0.000282037037037037, 'epoch': 2.16}
Step 3890: {'loss': 0.3164, 'learning_rate': 0.00028018518518518524, 'epoch': 2.16}
Step 3900: {'loss': 0.2838, 'learning_rate': 0.00027833333333333334, 'epoch': 2.17}
Step 3910: {'loss': 0.2822, 'learning_rate': 0.0002764814814814815, 'epoch': 2.17}
Step 3920: {'loss': 0.3032, 'learning_rate': 0.0002746296296296296, 'epoch': 2.18}
Step 3930: {'loss': 0.2887, 'learning_rate': 0.00027277777777777776, 'epoch': 2.18}
Step 3940: {'loss': 0.2676, 'learning_rate': 0.0002709259259259259, 'epoch': 2.19}
Step 3950: {'loss': 0.2992, 'learning_rate': 0.0002690740740740741, 'epoch': 2.19}
Step 3960: {'loss': 0.304, 'learning_rate': 0.00026722222222222224, 'epoch': 2.2}
Step 3970: {'loss': 0.2825, 'learning_rate': 0.00026537037037037035, 'epoch': 2.21}
Step 3980: {'loss': 0.2805, 'learning_rate': 0.00026351851851851856, 'epoch': 2.21}
Step 3990: {'loss': 0.2869, 'learning_rate': 0.00026166666666666667, 'epoch': 2.22}
Step 4000: {'loss': 0.2785, 'learning_rate': 0.0002598148148148148, 'epoch': 2.22}
Step 4010: {'loss': 0.3, 'learning_rate': 0.00025796296296296293, 'epoch': 2.23}
Step 4020: {'loss': 0.2645, 'learning_rate': 0.00025611111111111114, 'epoch': 2.23}
Step 4030: {'loss': 0.2604, 'learning_rate': 0.00025425925925925925, 'epoch': 2.24}
Step 4040: {'loss': 0.3291, 'learning_rate': 0.0002524074074074074, 'epoch': 2.24}
Step 4050: {'loss': 0.2918, 'learning_rate': 0.0002505555555555555, 'epoch': 2.25}
Step 4060: {'loss': 0.29, 'learning_rate': 0.00024870370370370373, 'epoch': 2.26}
Step 4070: {'loss': 0.2893, 'learning_rate': 0.00024685185185185183, 'epoch': 2.26}
Step 4080: {'loss': 0.3026, 'learning_rate': 0.000245, 'epoch': 2.27}
Step 4090: {'loss': 0.2757, 'learning_rate': 0.00024314814814814815, 'epoch': 2.27}
Step 4100: {'loss': 0.2877, 'learning_rate': 0.00024129629629629628, 'epoch': 2.28}
Step 4110: {'loss': 0.2776, 'learning_rate': 0.00023944444444444444, 'epoch': 2.28}
Step 4120: {'loss': 0.2672, 'learning_rate': 0.0002375925925925926, 'epoch': 2.29}
Step 4130: {'loss': 0.2514, 'learning_rate': 0.00023574074074074076, 'epoch': 2.29}
Step 4140: {'loss': 0.2757, 'learning_rate': 0.0002338888888888889, 'epoch': 2.3}
Step 4150: {'loss': 0.2852, 'learning_rate': 0.00023203703703703705, 'epoch': 2.31}
Step 4160: {'loss': 0.2864, 'learning_rate': 0.00023018518518518519, 'epoch': 2.31}
Step 4170: {'loss': 0.2918, 'learning_rate': 0.00022833333333333334, 'epoch': 2.32}
Step 4180: {'loss': 0.2555, 'learning_rate': 0.00022648148148148148, 'epoch': 2.32}
Step 4190: {'loss': 0.298, 'learning_rate': 0.00022462962962962964, 'epoch': 2.33}
Step 4200: {'loss': 0.2917, 'learning_rate': 0.00022277777777777777, 'epoch': 2.33}
Step 4210: {'loss': 0.2934, 'learning_rate': 0.00022092592592592593, 'epoch': 2.34}
Step 4220: {'loss': 0.2737, 'learning_rate': 0.0002190740740740741, 'epoch': 2.34}
Step 4230: {'loss': 0.2881, 'learning_rate': 0.00021722222222222225, 'epoch': 2.35}
Step 4240: {'loss': 0.2993, 'learning_rate': 0.00021537037037037038, 'epoch': 2.36}
Step 4250: {'loss': 0.3244, 'learning_rate': 0.00021351851851851854, 'epoch': 2.36}
Step 4260: {'loss': 0.2667, 'learning_rate': 0.00021166666666666667, 'epoch': 2.37}
Step 4270: {'loss': 0.2804, 'learning_rate': 0.00020981481481481483, 'epoch': 2.37}
Step 4280: {'loss': 0.2746, 'learning_rate': 0.00020796296296296296, 'epoch': 2.38}
Step 4290: {'loss': 0.2521, 'learning_rate': 0.00020611111111111112, 'epoch': 2.38}
Step 4300: {'loss': 0.3382, 'learning_rate': 0.00020425925925925925, 'epoch': 2.39}
Step 4310: {'loss': 0.304, 'learning_rate': 0.0002024074074074074, 'epoch': 2.39}
