Step 10: {'loss': 1.4158, 'grad_norm': 1.1269850730895996, 'learning_rate': 0.004995833333333333, 'epoch': 0.002777777777777778}
Step 2030: {'loss': 1.0907, 'grad_norm': 0.7647795677185059, 'learning_rate': 0.004060648148148148, 'epoch': 0.5638888888888889}
Step 2040: {'loss': 0.9835, 'grad_norm': 0.48101159930229187, 'learning_rate': 0.004056018518518519, 'epoch': 0.5666666666666667}
Step 2050: {'loss': 1.0415, 'grad_norm': 2.4999613761901855, 'learning_rate': 0.004051388888888889, 'epoch': 0.5694444444444444}
Step 2060: {'loss': 1.0003, 'grad_norm': 0.7829573750495911, 'learning_rate': 0.0040467592592592595, 'epoch': 0.5722222222222222}
Step 2070: {'loss': 0.91, 'grad_norm': 0.585033118724823, 'learning_rate': 0.00404212962962963, 'epoch': 0.575}
Step 2080: {'loss': 1.0093, 'grad_norm': 0.8870834112167358, 'learning_rate': 0.0040375, 'epoch': 0.5777777777777777}
Step 2090: {'loss': 0.9985, 'grad_norm': 0.984714150428772, 'learning_rate': 0.004032870370370371, 'epoch': 0.5805555555555556}
Step 2100: {'loss': 0.9613, 'grad_norm': 0.6238752007484436, 'learning_rate': 0.00402824074074074, 'epoch': 0.5833333333333334}
Step 2110: {'loss': 0.9986, 'grad_norm': 0.5063631534576416, 'learning_rate': 0.0040236111111111115, 'epoch': 0.5861111111111111}
Step 2120: {'loss': 1.0263, 'grad_norm': 0.9010687470436096, 'learning_rate': 0.004018981481481482, 'epoch': 0.5888888888888889}
Step 2130: {'loss': 1.0603, 'grad_norm': 0.8155955076217651, 'learning_rate': 0.004014351851851851, 'epoch': 0.5916666666666667}
Step 2140: {'loss': 0.9656, 'grad_norm': 0.6024032235145569, 'learning_rate': 0.004009722222222223, 'epoch': 0.5944444444444444}
Step 2150: {'loss': 1.0591, 'grad_norm': 0.580586850643158, 'learning_rate': 0.004005092592592592, 'epoch': 0.5972222222222222}
Step 2160: {'loss': 1.0035, 'grad_norm': 0.732961893081665, 'learning_rate': 0.004000462962962963, 'epoch': 0.6}
Step 2170: {'loss': 1.0027, 'grad_norm': 0.8950125575065613, 'learning_rate': 0.003995833333333334, 'epoch': 0.6027777777777777}
Step 2180: {'loss': 0.9019, 'grad_norm': 0.6199916005134583, 'learning_rate': 0.003991203703703703, 'epoch': 0.6055555555555555}
Step 2190: {'loss': 0.8976, 'grad_norm': 0.48660603165626526, 'learning_rate': 0.003986574074074074, 'epoch': 0.6083333333333333}
Step 2200: {'loss': 0.9621, 'grad_norm': 1.2832763195037842, 'learning_rate': 0.003981944444444445, 'epoch': 0.6111111111111112}
Step 2210: {'loss': 1.0217, 'grad_norm': 0.8621729016304016, 'learning_rate': 0.003977314814814815, 'epoch': 0.6138888888888889}
Step 2220: {'loss': 0.9095, 'grad_norm': 0.504427433013916, 'learning_rate': 0.003972685185185185, 'epoch': 0.6166666666666667}
Step 2230: {'loss': 0.9778, 'grad_norm': 0.6042575240135193, 'learning_rate': 0.003968055555555556, 'epoch': 0.6194444444444445}
Step 2240: {'loss': 0.9725, 'grad_norm': 0.7308717370033264, 'learning_rate': 0.003963425925925926, 'epoch': 0.6222222222222222}
Step 2250: {'loss': 1.0072, 'grad_norm': 1.0177236795425415, 'learning_rate': 0.003958796296296296, 'epoch': 0.625}
Step 2260: {'loss': 0.9946, 'grad_norm': 0.747555136680603, 'learning_rate': 0.003954166666666667, 'epoch': 0.6277777777777778}
Step 2270: {'loss': 1.0244, 'grad_norm': 0.8903943300247192, 'learning_rate': 0.003949537037037037, 'epoch': 0.6305555555555555}
Step 2280: {'loss': 1.0009, 'grad_norm': 0.5566120147705078, 'learning_rate': 0.003944907407407407, 'epoch': 0.6333333333333333}
Step 2290: {'loss': 1.0874, 'grad_norm': 0.7050886154174805, 'learning_rate': 0.003940277777777778, 'epoch': 0.6361111111111111}
Step 2300: {'loss': 1.0245, 'grad_norm': 0.570802628993988, 'learning_rate': 0.003935648148148148, 'epoch': 0.6388888888888888}
Step 2310: {'loss': 1.101, 'grad_norm': 0.4703541398048401, 'learning_rate': 0.003931018518518519, 'epoch': 0.6416666666666667}
Step 2320: {'loss': 0.9651, 'grad_norm': 0.7257375121116638, 'learning_rate': 0.003926388888888889, 'epoch': 0.6444444444444445}
Step 2330: {'loss': 0.9869, 'grad_norm': 0.6836537718772888, 'learning_rate': 0.003921759259259259, 'epoch': 0.6472222222222223}
Step 2340: {'loss': 1.1043, 'grad_norm': 0.6851959228515625, 'learning_rate': 0.00391712962962963, 'epoch': 0.65}
Step 2350: {'loss': 0.9708, 'grad_norm': 0.626146137714386, 'learning_rate': 0.0039125, 'epoch': 0.6527777777777778}
Step 2360: {'loss': 1.0514, 'grad_norm': 0.43564772605895996, 'learning_rate': 0.003907870370370371, 'epoch': 0.6555555555555556}
Step 2370: {'loss': 0.9848, 'grad_norm': 1.1264252662658691, 'learning_rate': 0.003903240740740741, 'epoch': 0.6583333333333333}
Step 2380: {'loss': 1.0332, 'grad_norm': 0.7352638840675354, 'learning_rate': 0.003898611111111111, 'epoch': 0.6611111111111111}
Step 2390: {'loss': 0.9876, 'grad_norm': 0.5818620920181274, 'learning_rate': 0.0038939814814814818, 'epoch': 0.6638888888888889}
Step 2400: {'loss': 1.0417, 'grad_norm': 0.5883997678756714, 'learning_rate': 0.0038893518518518517, 'epoch': 0.6666666666666666}
Step 2410: {'loss': 0.9447, 'grad_norm': 0.8121737241744995, 'learning_rate': 0.003884722222222222, 'epoch': 0.6694444444444444}
Step 2420: {'loss': 0.9356, 'grad_norm': 0.6739466190338135, 'learning_rate': 0.003880092592592593, 'epoch': 0.6722222222222223}
Step 2430: {'loss': 1.0338, 'grad_norm': 0.9505485892295837, 'learning_rate': 0.003875462962962963, 'epoch': 0.675}
Step 2440: {'loss': 0.9854, 'grad_norm': 0.925451397895813, 'learning_rate': 0.0038708333333333333, 'epoch': 0.6777777777777778}
Step 2450: {'loss': 1.1346, 'grad_norm': 1.8631863594055176, 'learning_rate': 0.003866203703703704, 'epoch': 0.6805555555555556}
Step 2460: {'loss': 1.0191, 'grad_norm': 0.8854275345802307, 'learning_rate': 0.003861574074074074, 'epoch': 0.6833333333333333}
Step 2470: {'loss': 0.864, 'grad_norm': 0.6058257818222046, 'learning_rate': 0.0038569444444444445, 'epoch': 0.6861111111111111}
Step 2480: {'loss': 1.083, 'grad_norm': 0.5875774025917053, 'learning_rate': 0.0038523148148148154, 'epoch': 0.6888888888888889}
Step 2490: {'loss': 0.8877, 'grad_norm': 0.4697844088077545, 'learning_rate': 0.0038476851851851853, 'epoch': 0.6916666666666667}
Step 2500: {'loss': 0.9707, 'grad_norm': 0.7738073468208313, 'learning_rate': 0.0038430555555555557, 'epoch': 0.6944444444444444}
Step 2510: {'loss': 0.9977, 'grad_norm': 0.6813169717788696, 'learning_rate': 0.0038384259259259257, 'epoch': 0.6972222222222222}
Step 2520: {'loss': 0.9623, 'grad_norm': 0.8379675149917603, 'learning_rate': 0.0038337962962962965, 'epoch': 0.7}
Step 2530: {'loss': 0.9953, 'grad_norm': 1.1098233461380005, 'learning_rate': 0.003829166666666667, 'epoch': 0.7027777777777777}
Step 2540: {'loss': 1.0429, 'grad_norm': 0.8513820767402649, 'learning_rate': 0.003824537037037037, 'epoch': 0.7055555555555556}
Step 2550: {'loss': 1.0579, 'grad_norm': 0.5813382267951965, 'learning_rate': 0.0038199074074074077, 'epoch': 0.7083333333333334}
Step 2560: {'loss': 1.0606, 'grad_norm': 0.7552135586738586, 'learning_rate': 0.003815277777777778, 'epoch': 0.7111111111111111}
Step 2570: {'loss': 1.0251, 'grad_norm': 0.6668994426727295, 'learning_rate': 0.003810648148148148, 'epoch': 0.7138888888888889}
Step 2580: {'loss': 0.9118, 'grad_norm': 0.608885645866394, 'learning_rate': 0.0038060185185185185, 'epoch': 0.7166666666666667}
Step 2590: {'loss': 0.9866, 'grad_norm': 1.2824640274047852, 'learning_rate': 0.0038013888888888893, 'epoch': 0.7194444444444444}
Step 2600: {'loss': 0.9591, 'grad_norm': 0.7594204545021057, 'learning_rate': 0.0037967592592592593, 'epoch': 0.7222222222222222}
Step 2610: {'loss': 0.9962, 'grad_norm': 0.60715651512146, 'learning_rate': 0.0037921296296296297, 'epoch': 0.725}
Step 2620: {'loss': 1.0071, 'grad_norm': 0.8596702218055725, 'learning_rate': 0.0037874999999999996, 'epoch': 0.7277777777777777}
Step 2630: {'loss': 0.9091, 'grad_norm': 0.5772264003753662, 'learning_rate': 0.0037828703703703705, 'epoch': 0.7305555555555555}
Step 2640: {'loss': 1.0345, 'grad_norm': 1.0079177618026733, 'learning_rate': 0.003778240740740741, 'epoch': 0.7333333333333333}
Step 2650: {'loss': 0.8763, 'grad_norm': 1.4028102159500122, 'learning_rate': 0.003773611111111111, 'epoch': 0.7361111111111112}
Step 2660: {'loss': 1.0014, 'grad_norm': 0.92085862159729, 'learning_rate': 0.0037689814814814817, 'epoch': 0.7388888888888889}
Step 2670: {'loss': 1.0805, 'grad_norm': 1.051285743713379, 'learning_rate': 0.003764351851851852, 'epoch': 0.7416666666666667}
Step 2680: {'loss': 0.907, 'grad_norm': 1.0717986822128296, 'learning_rate': 0.003759722222222222, 'epoch': 0.7444444444444445}
Step 2690: {'loss': 1.0274, 'grad_norm': 0.6148674488067627, 'learning_rate': 0.003755092592592593, 'epoch': 0.7472222222222222}
Step 2700: {'loss': 0.8958, 'grad_norm': 0.8077870011329651, 'learning_rate': 0.0037504629629629633, 'epoch': 0.75}
Step 2710: {'loss': 0.9551, 'grad_norm': 0.5073457360267639, 'learning_rate': 0.0037458333333333332, 'epoch': 0.7527777777777778}
Step 2720: {'loss': 0.9911, 'grad_norm': 0.5500054359436035, 'learning_rate': 0.003741203703703704, 'epoch': 0.7555555555555555}
Step 2730: {'loss': 0.9554, 'grad_norm': 0.5323106646537781, 'learning_rate': 0.003736574074074074, 'epoch': 0.7583333333333333}
Step 2740: {'loss': 0.8807, 'grad_norm': 1.2335243225097656, 'learning_rate': 0.0037319444444444444, 'epoch': 0.7611111111111111}
Step 2750: {'loss': 0.9637, 'grad_norm': 0.9037595391273499, 'learning_rate': 0.0037273148148148152, 'epoch': 0.7638888888888888}
Step 2760: {'loss': 0.9365, 'grad_norm': 0.5774649977684021, 'learning_rate': 0.003722685185185185, 'epoch': 0.7666666666666667}
Step 2770: {'loss': 1.0411, 'grad_norm': 0.6343432068824768, 'learning_rate': 0.0037180555555555556, 'epoch': 0.7694444444444445}
Step 2780: {'loss': 1.0318, 'grad_norm': 0.7889916300773621, 'learning_rate': 0.003713425925925926, 'epoch': 0.7722222222222223}
Step 2790: {'loss': 0.9832, 'grad_norm': 0.5918552875518799, 'learning_rate': 0.0037087962962962964, 'epoch': 0.775}
Step 2800: {'loss': 0.9421, 'grad_norm': 0.8720073103904724, 'learning_rate': 0.003704166666666667, 'epoch': 0.7777777777777778}
Step 2810: {'loss': 1.0465, 'grad_norm': 0.9257757067680359, 'learning_rate': 0.003699537037037037, 'epoch': 0.7805555555555556}
Step 2820: {'loss': 1.0495, 'grad_norm': 1.4534404277801514, 'learning_rate': 0.003694907407407407, 'epoch': 0.7833333333333333}
Step 2830: {'loss': 0.9618, 'grad_norm': 0.3823768198490143, 'learning_rate': 0.003690277777777778, 'epoch': 0.7861111111111111}
Step 2840: {'loss': 1.0348, 'grad_norm': 0.7898159623146057, 'learning_rate': 0.003685648148148148, 'epoch': 0.7888888888888889}
Step 2850: {'loss': 1.0331, 'grad_norm': 0.6585178971290588, 'learning_rate': 0.0036810185185185184, 'epoch': 0.7916666666666666}
Step 2860: {'loss': 0.9611, 'grad_norm': 0.6206633448600769, 'learning_rate': 0.003676388888888889, 'epoch': 0.7944444444444444}
Step 2870: {'loss': 1.0284, 'grad_norm': 0.6091976165771484, 'learning_rate': 0.003671759259259259, 'epoch': 0.7972222222222223}
Step 2880: {'loss': 0.9542, 'grad_norm': 0.4687734544277191, 'learning_rate': 0.0036671296296296296, 'epoch': 0.8}
Step 2890: {'loss': 1.0259, 'grad_norm': 0.8825892210006714, 'learning_rate': 0.0036625000000000004, 'epoch': 0.8027777777777778}
Step 2900: {'loss': 0.9551, 'grad_norm': 0.9318912625312805, 'learning_rate': 0.0036578703703703704, 'epoch': 0.8055555555555556}
Step 2910: {'loss': 0.9338, 'grad_norm': 0.5757991671562195, 'learning_rate': 0.0036532407407407408, 'epoch': 0.8083333333333333}
Step 2920: {'loss': 0.9944, 'grad_norm': 1.757048487663269, 'learning_rate': 0.0036486111111111116, 'epoch': 0.8111111111111111}
Step 2930: {'loss': 1.0556, 'grad_norm': 0.8363745212554932, 'learning_rate': 0.0036439814814814816, 'epoch': 0.8138888888888889}
Step 2940: {'loss': 0.9327, 'grad_norm': 0.6338754296302795, 'learning_rate': 0.003639351851851852, 'epoch': 0.8166666666666667}
Step 2950: {'loss': 0.9799, 'grad_norm': 0.8198199272155762, 'learning_rate': 0.003634722222222222, 'epoch': 0.8194444444444444}
Step 2960: {'loss': 0.9283, 'grad_norm': 0.675087571144104, 'learning_rate': 0.0036300925925925927, 'epoch': 0.8222222222222222}
Step 2970: {'loss': 1.1134, 'grad_norm': 0.5065359473228455, 'learning_rate': 0.003625462962962963, 'epoch': 0.825}
Step 2980: {'loss': 0.9837, 'grad_norm': 0.904851496219635, 'learning_rate': 0.003620833333333333, 'epoch': 0.8277777777777777}
Step 2990: {'loss': 0.9317, 'grad_norm': 0.8052393794059753, 'learning_rate': 0.003616203703703704, 'epoch': 0.8305555555555556}
Step 3000: {'loss': 0.9376, 'grad_norm': 1.075209140777588, 'learning_rate': 0.0036115740740740743, 'epoch': 0.8333333333333334}
Step 3010: {'loss': 0.9551, 'grad_norm': 0.7531440258026123, 'learning_rate': 0.0036069444444444443, 'epoch': 0.8361111111111111}
Step 3020: {'loss': 0.9968, 'grad_norm': 0.573009729385376, 'learning_rate': 0.003602314814814815, 'epoch': 0.8388888888888889}
Step 3030: {'loss': 0.9813, 'grad_norm': 0.8471225500106812, 'learning_rate': 0.0035976851851851855, 'epoch': 0.8416666666666667}
Step 3040: {'loss': 1.1155, 'grad_norm': 0.9253695607185364, 'learning_rate': 0.0035930555555555555, 'epoch': 0.8444444444444444}
Step 3050: {'loss': 0.9883, 'grad_norm': 1.4642974138259888, 'learning_rate': 0.003588425925925926, 'epoch': 0.8472222222222222}
Step 3060: {'loss': 1.0318, 'grad_norm': 2.080758571624756, 'learning_rate': 0.0035837962962962963, 'epoch': 0.85}
Step 3070: {'loss': 1.0537, 'grad_norm': 0.8227841258049011, 'learning_rate': 0.0035791666666666667, 'epoch': 0.8527777777777777}
Step 3080: {'loss': 0.9093, 'grad_norm': 0.615106463432312, 'learning_rate': 0.003574537037037037, 'epoch': 0.8555555555555555}
Step 3090: {'loss': 0.8902, 'grad_norm': 0.6336429715156555, 'learning_rate': 0.003569907407407407, 'epoch': 0.8583333333333333}
Step 3100: {'loss': 0.9472, 'grad_norm': 0.7860575318336487, 'learning_rate': 0.003565277777777778, 'epoch': 0.8611111111111112}
Step 3110: {'loss': 0.9615, 'grad_norm': 0.6196541786193848, 'learning_rate': 0.0035606481481481483, 'epoch': 0.8638888888888889}
Step 3120: {'loss': 0.9432, 'grad_norm': 0.5343948006629944, 'learning_rate': 0.0035560185185185183, 'epoch': 0.8666666666666667}
Step 3130: {'loss': 1.0118, 'grad_norm': 0.7289242148399353, 'learning_rate': 0.003551388888888889, 'epoch': 0.8694444444444445}
Step 3140: {'loss': 1.0501, 'grad_norm': 0.7253367304801941, 'learning_rate': 0.0035467592592592595, 'epoch': 0.8722222222222222}
Step 3150: {'loss': 0.9662, 'grad_norm': 0.6727230548858643, 'learning_rate': 0.0035421296296296294, 'epoch': 0.875}
Step 3160: {'loss': 1.0552, 'grad_norm': 0.8073897957801819, 'learning_rate': 0.0035375000000000003, 'epoch': 0.8777777777777778}
Step 3170: {'loss': 1.0845, 'grad_norm': 0.8010309338569641, 'learning_rate': 0.0035328703703703702, 'epoch': 0.8805555555555555}
Step 3180: {'loss': 1.0623, 'grad_norm': 0.805317223072052, 'learning_rate': 0.0035282407407407406, 'epoch': 0.8833333333333333}
Step 3190: {'loss': 0.9986, 'grad_norm': 0.7382935881614685, 'learning_rate': 0.0035236111111111115, 'epoch': 0.8861111111111111}
Step 3200: {'loss': 0.9039, 'grad_norm': 0.5014585256576538, 'learning_rate': 0.0035189814814814814, 'epoch': 0.8888888888888888}
Step 3210: {'loss': 0.9313, 'grad_norm': 0.6878932118415833, 'learning_rate': 0.003514351851851852, 'epoch': 0.8916666666666667}
Step 3220: {'loss': 0.9581, 'grad_norm': 0.8705236911773682, 'learning_rate': 0.0035097222222222227, 'epoch': 0.8944444444444445}
Step 3230: {'loss': 1.0098, 'grad_norm': 0.8341553211212158, 'learning_rate': 0.0035050925925925926, 'epoch': 0.8972222222222223}
Step 3240: {'loss': 0.9794, 'grad_norm': 0.763251543045044, 'learning_rate': 0.003500462962962963, 'epoch': 0.9}
Step 3250: {'loss': 0.998, 'grad_norm': 0.8211257457733154, 'learning_rate': 0.0034958333333333334, 'epoch': 0.9027777777777778}
Step 3260: {'loss': 0.8943, 'grad_norm': 0.37264561653137207, 'learning_rate': 0.003491203703703704, 'epoch': 0.9055555555555556}
Step 3270: {'loss': 0.9547, 'grad_norm': 0.6203956007957458, 'learning_rate': 0.0034865740740740742, 'epoch': 0.9083333333333333}
Step 3280: {'loss': 0.9784, 'grad_norm': 1.3479517698287964, 'learning_rate': 0.003481944444444444, 'epoch': 0.9111111111111111}
Step 3290: {'loss': 0.9271, 'grad_norm': 0.5902318358421326, 'learning_rate': 0.003477314814814815, 'epoch': 0.9138888888888889}
Step 3300: {'loss': 1.035, 'grad_norm': 0.9185988306999207, 'learning_rate': 0.0034726851851851854, 'epoch': 0.9166666666666666}
Step 3310: {'loss': 1.0063, 'grad_norm': 0.8938297629356384, 'learning_rate': 0.0034680555555555554, 'epoch': 0.9194444444444444}
Step 3320: {'loss': 0.8674, 'grad_norm': 0.5834231972694397, 'learning_rate': 0.003463425925925926, 'epoch': 0.9222222222222223}
Step 3330: {'loss': 0.9476, 'grad_norm': 0.5740340948104858, 'learning_rate': 0.0034587962962962966, 'epoch': 0.925}
Step 3340: {'loss': 1.0063, 'grad_norm': 0.516341507434845, 'learning_rate': 0.0034541666666666666, 'epoch': 0.9277777777777778}
Step 3350: {'loss': 0.9967, 'grad_norm': 1.3975170850753784, 'learning_rate': 0.003449537037037037, 'epoch': 0.9305555555555556}
Step 3360: {'loss': 1.0255, 'grad_norm': 0.6438247561454773, 'learning_rate': 0.003444907407407408, 'epoch': 0.9333333333333333}
Step 3370: {'loss': 1.027, 'grad_norm': 0.469149112701416, 'learning_rate': 0.0034402777777777778, 'epoch': 0.9361111111111111}
Step 3380: {'loss': 1.0189, 'grad_norm': 0.6424371600151062, 'learning_rate': 0.003435648148148148, 'epoch': 0.9388888888888889}
Step 3390: {'loss': 1.0477, 'grad_norm': 0.7432215809822083, 'learning_rate': 0.003431018518518518, 'epoch': 0.9416666666666667}
Step 3400: {'loss': 0.9251, 'grad_norm': 0.5512802600860596, 'learning_rate': 0.003426388888888889, 'epoch': 0.9444444444444444}
Step 3410: {'loss': 1.0009, 'grad_norm': 0.5672736763954163, 'learning_rate': 0.0034217592592592594, 'epoch': 0.9472222222222222}
Step 3420: {'loss': 0.9241, 'grad_norm': 0.552383542060852, 'learning_rate': 0.0034171296296296293, 'epoch': 0.95}
Step 3430: {'loss': 1.0863, 'grad_norm': 0.5517839193344116, 'learning_rate': 0.0034125, 'epoch': 0.9527777777777777}
Step 3440: {'loss': 0.9775, 'grad_norm': 0.5335602760314941, 'learning_rate': 0.0034078703703703706, 'epoch': 0.9555555555555556}
Step 3450: {'loss': 0.9092, 'grad_norm': 0.7593528628349304, 'learning_rate': 0.0034032407407407405, 'epoch': 0.9583333333333334}
Step 3460: {'loss': 1.0904, 'grad_norm': 0.9979831576347351, 'learning_rate': 0.0033986111111111114, 'epoch': 0.9611111111111111}
Step 3470: {'loss': 0.9953, 'grad_norm': 0.6831222772598267, 'learning_rate': 0.0033939814814814818, 'epoch': 0.9638888888888889}
Step 3480: {'loss': 1.0869, 'grad_norm': 0.545855700969696, 'learning_rate': 0.0033893518518518517, 'epoch': 0.9666666666666667}
Step 3490: {'loss': 0.9092, 'grad_norm': 0.7495828866958618, 'learning_rate': 0.0033847222222222226, 'epoch': 0.9694444444444444}
Step 3500: {'loss': 0.9997, 'grad_norm': 2.206984758377075, 'learning_rate': 0.0033800925925925925, 'epoch': 0.9722222222222222}
Step 3510: {'loss': 0.9936, 'grad_norm': 0.6540281176567078, 'learning_rate': 0.003375462962962963, 'epoch': 0.975}
Step 3520: {'loss': 0.9854, 'grad_norm': 0.7837520837783813, 'learning_rate': 0.0033708333333333333, 'epoch': 0.9777777777777777}
Step 3530: {'loss': 0.9642, 'grad_norm': 0.5786992907524109, 'learning_rate': 0.0033662037037037037, 'epoch': 0.9805555555555555}
Step 3540: {'loss': 1.0498, 'grad_norm': 0.8136866688728333, 'learning_rate': 0.003361574074074074, 'epoch': 0.9833333333333333}
Step 3550: {'loss': 0.9823, 'grad_norm': 0.6467296481132507, 'learning_rate': 0.0033569444444444445, 'epoch': 0.9861111111111112}
Step 3560: {'loss': 0.9954, 'grad_norm': 0.5534241199493408, 'learning_rate': 0.003352314814814815, 'epoch': 0.9888888888888889}
Step 3570: {'loss': 0.9833, 'grad_norm': 0.7701665759086609, 'learning_rate': 0.0033476851851851853, 'epoch': 0.9916666666666667}
Step 3580: {'loss': 0.9398, 'grad_norm': 0.9222577214241028, 'learning_rate': 0.0033430555555555557, 'epoch': 0.9944444444444445}
Step 3590: {'loss': 1.0061, 'grad_norm': 0.4217373728752136, 'learning_rate': 0.0033384259259259257, 'epoch': 0.9972222222222222}
Step 3600: {'loss': 0.974, 'grad_norm': 0.6248281598091125, 'learning_rate': 0.0033337962962962965, 'epoch': 1.0}
Step 3610: {'loss': 0.9239, 'grad_norm': 0.4696577489376068, 'learning_rate': 0.003329166666666667, 'epoch': 1.0027777777777778}
Step 3620: {'loss': 0.9587, 'grad_norm': 0.5079407691955566, 'learning_rate': 0.003324537037037037, 'epoch': 1.0055555555555555}
Step 3630: {'loss': 0.9534, 'grad_norm': 0.6178263425827026, 'learning_rate': 0.0033199074074074077, 'epoch': 1.0083333333333333}
Step 3640: {'loss': 0.9475, 'grad_norm': 0.6063477993011475, 'learning_rate': 0.0033152777777777777, 'epoch': 1.011111111111111}
Step 3650: {'loss': 1.0718, 'grad_norm': 0.938980758190155, 'learning_rate': 0.003310648148148148, 'epoch': 1.0138888888888888}
Step 3660: {'loss': 0.9743, 'grad_norm': 0.8405179381370544, 'learning_rate': 0.003306018518518519, 'epoch': 1.0166666666666666}
Step 3670: {'loss': 0.9646, 'grad_norm': 0.819792628288269, 'learning_rate': 0.003301388888888889, 'epoch': 1.0194444444444444}
Step 3680: {'loss': 1.0146, 'grad_norm': 0.6700773239135742, 'learning_rate': 0.0032967592592592593, 'epoch': 1.0222222222222221}
Step 3690: {'loss': 0.9418, 'grad_norm': 0.7580466270446777, 'learning_rate': 0.00329212962962963, 'epoch': 1.025}
Step 3700: {'loss': 0.994, 'grad_norm': 0.815723180770874, 'learning_rate': 0.0032875, 'epoch': 1.0277777777777777}
Step 3710: {'loss': 0.9933, 'grad_norm': 0.7891783714294434, 'learning_rate': 0.0032828703703703705, 'epoch': 1.0305555555555554}
Step 3720: {'loss': 0.9984, 'grad_norm': 0.7493714094161987, 'learning_rate': 0.0032782407407407413, 'epoch': 1.0333333333333334}
Step 3730: {'loss': 0.9151, 'grad_norm': 0.47400593757629395, 'learning_rate': 0.0032736111111111113, 'epoch': 1.0361111111111112}
Step 3740: {'loss': 0.9223, 'grad_norm': 0.7914524078369141, 'learning_rate': 0.0032689814814814817, 'epoch': 1.038888888888889}
Step 3750: {'loss': 1.0143, 'grad_norm': 0.6281678676605225, 'learning_rate': 0.0032643518518518516, 'epoch': 1.0416666666666667}
Step 3760: {'loss': 0.9877, 'grad_norm': 0.4720380902290344, 'learning_rate': 0.0032597222222222224, 'epoch': 1.0444444444444445}
Step 3770: {'loss': 0.9486, 'grad_norm': 0.5359512567520142, 'learning_rate': 0.003255092592592593, 'epoch': 1.0472222222222223}
Step 3780: {'loss': 0.9345, 'grad_norm': 1.1085911989212036, 'learning_rate': 0.003250462962962963, 'epoch': 1.05}
Step 3790: {'loss': 0.9687, 'grad_norm': 0.5228312015533447, 'learning_rate': 0.003245833333333333, 'epoch': 1.0527777777777778}
Step 3800: {'loss': 0.9771, 'grad_norm': 0.8865668177604675, 'learning_rate': 0.003241203703703704, 'epoch': 1.0555555555555556}
Step 3810: {'loss': 0.9714, 'grad_norm': 0.3994119167327881, 'learning_rate': 0.003236574074074074, 'epoch': 1.0583333333333333}
Step 3820: {'loss': 1.0221, 'grad_norm': 0.80585777759552, 'learning_rate': 0.0032319444444444444, 'epoch': 1.0611111111111111}
Step 3830: {'loss': 0.8837, 'grad_norm': 1.0225507020950317, 'learning_rate': 0.0032273148148148152, 'epoch': 1.0638888888888889}
Step 3840: {'loss': 1.1085, 'grad_norm': 2.130018472671509, 'learning_rate': 0.003222685185185185, 'epoch': 1.0666666666666667}
Step 3850: {'loss': 1.1839, 'grad_norm': 1.4422683715820312, 'learning_rate': 0.0032180555555555556, 'epoch': 1.0694444444444444}
Step 3860: {'loss': 0.9564, 'grad_norm': 0.7382330298423767, 'learning_rate': 0.0032134259259259256, 'epoch': 1.0722222222222222}
Step 3870: {'loss': 0.9921, 'grad_norm': 0.5941969156265259, 'learning_rate': 0.0032087962962962964, 'epoch': 1.075}
Step 3880: {'loss': 0.9117, 'grad_norm': 0.5320618152618408, 'learning_rate': 0.003204166666666667, 'epoch': 1.0777777777777777}
Step 3890: {'loss': 0.8731, 'grad_norm': 0.8809211850166321, 'learning_rate': 0.0031995370370370368, 'epoch': 1.0805555555555555}
Step 3900: {'loss': 0.9556, 'grad_norm': 0.8532367944717407, 'learning_rate': 0.0031949074074074076, 'epoch': 1.0833333333333333}
Step 3910: {'loss': 0.9337, 'grad_norm': 0.8880555629730225, 'learning_rate': 0.003190277777777778, 'epoch': 1.086111111111111}
Step 3920: {'loss': 1.1189, 'grad_norm': 0.937388002872467, 'learning_rate': 0.003185648148148148, 'epoch': 1.0888888888888888}
Step 3930: {'loss': 0.9974, 'grad_norm': 0.7838035821914673, 'learning_rate': 0.003181018518518519, 'epoch': 1.0916666666666666}
Step 3940: {'loss': 0.9963, 'grad_norm': 0.6961789131164551, 'learning_rate': 0.003176388888888889, 'epoch': 1.0944444444444446}
Step 3950: {'loss': 0.9703, 'grad_norm': 0.7626816630363464, 'learning_rate': 0.003171759259259259, 'epoch': 1.0972222222222223}
Step 3960: {'loss': 1.008, 'grad_norm': 0.5209380984306335, 'learning_rate': 0.00316712962962963, 'epoch': 1.1}
Step 3970: {'loss': 0.992, 'grad_norm': 1.2322490215301514, 'learning_rate': 0.0031625, 'epoch': 1.1027777777777779}
Step 3980: {'loss': 1.0008, 'grad_norm': 0.8293406963348389, 'learning_rate': 0.0031578703703703703, 'epoch': 1.1055555555555556}
Step 3990: {'loss': 1.0079, 'grad_norm': 0.9521097540855408, 'learning_rate': 0.003153240740740741, 'epoch': 1.1083333333333334}
Step 4000: {'loss': 0.9613, 'grad_norm': 0.6956976056098938, 'learning_rate': 0.003148611111111111, 'epoch': 1.1111111111111112}
Step 4010: {'loss': 0.9309, 'grad_norm': 0.7754068970680237, 'learning_rate': 0.0031439814814814815, 'epoch': 1.113888888888889}
Step 4020: {'loss': 0.9794, 'grad_norm': 1.0649336576461792, 'learning_rate': 0.003139351851851852, 'epoch': 1.1166666666666667}
