Step 1: {'loss': 15.2473, 'learning_rate': 3.5087719298245616e-07, 'epoch': 0.0}
Step 288: {'loss': 6.262, 'learning_rate': 1.1333525451757095e-05, 'epoch': 1.02}
Step 289: {'loss': 5.9276, 'learning_rate': 1.1271845906090557e-05, 'epoch': 1.03}
Step 290: {'loss': 5.8638, 'learning_rate': 1.1210117139463452e-05, 'epoch': 1.03}
Step 291: {'loss': 5.8321, 'learning_rate': 1.1148341540804472e-05, 'epoch': 1.03}
Step 292: {'loss': 5.9041, 'learning_rate': 1.1086521500854746e-05, 'epoch': 1.04}
Step 293: {'loss': 5.8603, 'learning_rate': 1.1024659412075285e-05, 'epoch': 1.04}
Step 294: {'loss': 5.5557, 'learning_rate': 1.0962757668554413e-05, 'epoch': 1.05}
Step 295: {'loss': 5.8715, 'learning_rate': 1.0900818665915109e-05, 'epoch': 1.05}
Step 296: {'loss': 6.051, 'learning_rate': 1.0838844801222294e-05, 'epoch': 1.05}
Step 297: {'loss': 6.3017, 'learning_rate': 1.0776838472890065e-05, 'epoch': 1.06}
Step 298: {'loss': 5.7454, 'learning_rate': 1.0714802080588873e-05, 'epoch': 1.06}
Step 299: {'loss': 5.7349, 'learning_rate': 1.0652738025152663e-05, 'epoch': 1.06}
Step 300: {'loss': 6.1859, 'learning_rate': 1.0590648708485946e-05, 'epoch': 1.07}
Step 301: {'loss': 5.3742, 'learning_rate': 1.0528536533470863e-05, 'epoch': 1.07}
Step 302: {'loss': 5.9536, 'learning_rate': 1.0466403903874176e-05, 'epoch': 1.07}
Step 303: {'loss': 5.9587, 'learning_rate': 1.040425322425425e-05, 'epoch': 1.08}
Step 304: {'loss': 5.8191, 'learning_rate': 1.0342086899867992e-05, 'epoch': 1.08}
Step 305: {'loss': 5.7907, 'learning_rate': 1.0279907336577766e-05, 'epoch': 1.08}
Step 306: {'loss': 6.1415, 'learning_rate': 1.021771694075829e-05, 'epoch': 1.09}
Step 307: {'loss': 5.6196, 'learning_rate': 1.0155518119203511e-05, 'epoch': 1.09}
Step 308: {'loss': 5.9412, 'learning_rate': 1.0093313279033442e-05, 'epoch': 1.1}
Step 309: {'loss': 5.7189, 'learning_rate': 1.0031104827601028e-05, 'epoch': 1.1}
Step 310: {'loss': 5.8675, 'learning_rate': 9.968895172398974e-06, 'epoch': 1.1}
Step 311: {'loss': 5.9883, 'learning_rate': 9.906686720966562e-06, 'epoch': 1.11}
Step 312: {'loss': 5.8828, 'learning_rate': 9.844481880796492e-06, 'epoch': 1.11}
Step 313: {'loss': 5.4968, 'learning_rate': 9.782283059241711e-06, 'epoch': 1.11}
Step 314: {'loss': 5.9297, 'learning_rate': 9.720092663422239e-06, 'epoch': 1.12}
Step 315: {'loss': 5.7875, 'learning_rate': 9.657913100132012e-06, 'epoch': 1.12}
Step 316: {'loss': 6.3642, 'learning_rate': 9.595746775745753e-06, 'epoch': 1.12}
Step 317: {'loss': 5.7799, 'learning_rate': 9.533596096125826e-06, 'epoch': 1.13}
Step 318: {'loss': 5.6883, 'learning_rate': 9.47146346652914e-06, 'epoch': 1.13}
Step 319: {'loss': 5.9152, 'learning_rate': 9.409351291514055e-06, 'epoch': 1.13}
Step 320: {'loss': 5.7985, 'learning_rate': 9.347261974847342e-06, 'epoch': 1.14}
Step 321: {'loss': 5.7813, 'learning_rate': 9.28519791941113e-06, 'epoch': 1.14}
Step 322: {'loss': 5.7228, 'learning_rate': 9.223161527109938e-06, 'epoch': 1.14}
Step 323: {'loss': 6.1595, 'learning_rate': 9.161155198777707e-06, 'epoch': 1.15}
Step 324: {'loss': 5.9524, 'learning_rate': 9.099181334084893e-06, 'epoch': 1.15}
Step 325: {'loss': 5.612, 'learning_rate': 9.037242331445588e-06, 'epoch': 1.16}
Step 326: {'loss': 6.0275, 'learning_rate': 8.975340587924716e-06, 'epoch': 1.16}
Step 327: {'loss': 6.0441, 'learning_rate': 8.913478499145255e-06, 'epoch': 1.16}
Step 328: {'loss': 5.9778, 'learning_rate': 8.851658459195528e-06, 'epoch': 1.17}
Step 329: {'loss': 5.5209, 'learning_rate': 8.78988286053655e-06, 'epoch': 1.17}
Step 330: {'loss': 5.4818, 'learning_rate': 8.728154093909441e-06, 'epoch': 1.17}
Step 331: {'loss': 5.7366, 'learning_rate': 8.666474548242907e-06, 'epoch': 1.18}
Step 332: {'loss': 6.1003, 'learning_rate': 8.604846610560771e-06, 'epoch': 1.18}
Step 333: {'loss': 6.0063, 'learning_rate': 8.543272665889612e-06, 'epoch': 1.18}
Step 334: {'loss': 5.7039, 'learning_rate': 8.481755097166464e-06, 'epoch': 1.19}
Step 335: {'loss': 5.8645, 'learning_rate': 8.420296285146574e-06, 'epoch': 1.19}
Step 336: {'loss': 5.5889, 'learning_rate': 8.358898608311297e-06, 'epoch': 1.19}
Step 337: {'loss': 5.8597, 'learning_rate': 8.297564442776014e-06, 'epoch': 1.2}
Step 338: {'loss': 6.5343, 'learning_rate': 8.236296162198207e-06, 'epoch': 1.2}
Step 339: {'loss': 6.0521, 'learning_rate': 8.175096137685575e-06, 'epoch': 1.21}
Step 340: {'loss': 5.6985, 'learning_rate': 8.11396673770428e-06, 'epoch': 1.21}
Step 341: {'loss': 5.7353, 'learning_rate': 8.05291032798729e-06, 'epoch': 1.21}
Step 342: {'loss': 5.9503, 'learning_rate': 7.991929271442817e-06, 'epoch': 1.22}
Step 343: {'loss': 6.0526, 'learning_rate': 7.93102592806287e-06, 'epoch': 1.22}
Step 344: {'loss': 6.025, 'learning_rate': 7.87020265483193e-06, 'epoch': 1.22}
Step 345: {'loss': 5.5535, 'learning_rate': 7.809461805635734e-06, 'epoch': 1.23}
Step 346: {'loss': 6.178, 'learning_rate': 7.748805731170168e-06, 'epoch': 1.23}
Step 347: {'loss': 5.6523, 'learning_rate': 7.688236778850307e-06, 'epoch': 1.23}
Step 348: {'loss': 5.9684, 'learning_rate': 7.6277572927195584e-06, 'epoch': 1.24}
Step 349: {'loss': 5.9676, 'learning_rate': 7.567369613358953e-06, 'epoch': 1.24}
Step 350: {'loss': 5.7096, 'learning_rate': 7.507076077796564e-06, 'epoch': 1.24}
Step 351: {'loss': 5.5438, 'learning_rate': 7.4468790194170596e-06, 'epoch': 1.25}
Step 352: {'loss': 5.8839, 'learning_rate': 7.3867807678713965e-06, 'epoch': 1.25}
Step 353: {'loss': 6.0732, 'learning_rate': 7.326783648986672e-06, 'epoch': 1.26}
Step 354: {'loss': 5.6878, 'learning_rate': 7.266889984676108e-06, 'epoch': 1.26}
Step 355: {'loss': 5.9461, 'learning_rate': 7.207102092849187e-06, 'epoch': 1.26}
Step 356: {'loss': 5.9701, 'learning_rate': 7.147422287321957e-06, 'epoch': 1.27}
Step 357: {'loss': 5.9961, 'learning_rate': 7.0878528777274814e-06, 'epoch': 1.27}
Step 358: {'loss': 5.8036, 'learning_rate': 7.028396169426453e-06, 'epoch': 1.27}
Step 359: {'loss': 5.5321, 'learning_rate': 6.9690544634179764e-06, 'epoch': 1.28}
Step 360: {'loss': 6.0376, 'learning_rate': 6.909830056250527e-06, 'epoch': 1.28}
Step 361: {'loss': 5.9406, 'learning_rate': 6.850725239933063e-06, 'epoch': 1.28}
Step 362: {'loss': 6.0723, 'learning_rate': 6.791742301846325e-06, 'epoch': 1.29}
Step 363: {'loss': 5.8043, 'learning_rate': 6.732883524654319e-06, 'epoch': 1.29}
Step 364: {'loss': 5.5057, 'learning_rate': 6.674151186215973e-06, 'epoch': 1.29}
Step 365: {'loss': 6.2706, 'learning_rate': 6.6155475594969846e-06, 'epoch': 1.3}
Step 366: {'loss': 6.0296, 'learning_rate': 6.5570749124818465e-06, 'epoch': 1.3}
Step 367: {'loss': 5.6827, 'learning_rate': 6.498735508086094e-06, 'epoch': 1.3}
Step 368: {'loss': 5.821, 'learning_rate': 6.4405316040687125e-06, 'epoch': 1.31}
Step 369: {'loss': 6.134, 'learning_rate': 6.382465452944769e-06, 'epoch': 1.31}
Step 370: {'loss': 5.9568, 'learning_rate': 6.32453930189823e-06, 'epoch': 1.32}
Step 371: {'loss': 5.8087, 'learning_rate': 6.266755392695012e-06, 'epoch': 1.32}
Step 372: {'loss': 5.2219, 'learning_rate': 6.209115961596208e-06, 'epoch': 1.32}
Step 373: {'loss': 5.6086, 'learning_rate': 6.151623239271548e-06, 'epoch': 1.33}
Step 374: {'loss': 5.7775, 'learning_rate': 6.094279450713071e-06, 'epoch': 1.33}
Step 375: {'loss': 5.8893, 'learning_rate': 6.037086815149025e-06, 'epoch': 1.33}
Step 376: {'loss': 5.5107, 'learning_rate': 5.980047545957966e-06, 'epoch': 1.34}
Step 377: {'loss': 5.9768, 'learning_rate': 5.923163850583114e-06, 'epoch': 1.34}
Step 378: {'loss': 5.8501, 'learning_rate': 5.866437930446913e-06, 'epoch': 1.34}
Step 379: {'loss': 5.6498, 'learning_rate': 5.809871980865847e-06, 'epoch': 1.35}
Step 380: {'loss': 6.1022, 'learning_rate': 5.75346819096547e-06, 'epoch': 1.35}
Step 381: {'loss': 6.122, 'learning_rate': 5.6972287435956895e-06, 'epoch': 1.35}
Step 382: {'loss': 5.9498, 'learning_rate': 5.64115581524629e-06, 'epoch': 1.36}
Step 383: {'loss': 5.3375, 'learning_rate': 5.585251575962698e-06, 'epoch': 1.36}
Step 384: {'loss': 5.5973, 'learning_rate': 5.529518189262011e-06, 'epoch': 1.37}
Step 385: {'loss': 5.3969, 'learning_rate': 5.473957812049252e-06, 'epoch': 1.37}
Step 386: {'loss': 6.0016, 'learning_rate': 5.418572594533908e-06, 'epoch': 1.37}
Step 387: {'loss': 6.4004, 'learning_rate': 5.3633646801467255e-06, 'epoch': 1.38}
Step 388: {'loss': 5.7077, 'learning_rate': 5.3083362054567325e-06, 'epoch': 1.38}
Step 389: {'loss': 5.8306, 'learning_rate': 5.253489300088568e-06, 'epoch': 1.38}
Step 390: {'loss': 5.417, 'learning_rate': 5.1988260866400715e-06, 'epoch': 1.39}
Step 391: {'loss': 5.7396, 'learning_rate': 5.144348680600122e-06, 'epoch': 1.39}
Step 392: {'loss': 5.7453, 'learning_rate': 5.090059190266779e-06, 'epoch': 1.39}
Step 393: {'loss': 5.9507, 'learning_rate': 5.035959716665683e-06, 'epoch': 1.4}
Step 394: {'loss': 5.7554, 'learning_rate': 4.982052353468757e-06, 'epoch': 1.4}
Step 395: {'loss': 6.0333, 'learning_rate': 4.928339186913165e-06, 'epoch': 1.4}
Step 396: {'loss': 5.6431, 'learning_rate': 4.8748222957205815e-06, 'epoch': 1.41}
Step 397: {'loss': 5.9535, 'learning_rate': 4.821503751016746e-06, 'epoch': 1.41}
Step 398: {'loss': 5.7884, 'learning_rate': 4.768385616251304e-06, 'epoch': 1.42}
Step 399: {'loss': 6.0349, 'learning_rate': 4.715469947117957e-06, 'epoch': 1.42}
Step 400: {'loss': 5.9052, 'learning_rate': 4.662758791474904e-06, 'epoch': 1.42}
Step 401: {'loss': 5.582, 'learning_rate': 4.610254189265577e-06, 'epoch': 1.43}
Step 402: {'loss': 5.2954, 'learning_rate': 4.557958172439726e-06, 'epoch': 1.43}
Step 403: {'loss': 5.5856, 'learning_rate': 4.505872764874741e-06, 'epoch': 1.43}
Step 404: {'loss': 5.7821, 'learning_rate': 4.453999982297355e-06, 'epoch': 1.44}
Step 405: {'loss': 5.7737, 'learning_rate': 4.402341832205631e-06, 'epoch': 1.44}
Step 406: {'loss': 5.4986, 'learning_rate': 4.350900313791247e-06, 'epoch': 1.44}
Step 407: {'loss': 5.7407, 'learning_rate': 4.299677417862174e-06, 'epoch': 1.45}
Step 408: {'loss': 5.8069, 'learning_rate': 4.2486751267655825e-06, 'epoch': 1.45}
Step 409: {'loss': 5.9583, 'learning_rate': 4.197895414311151e-06, 'epoch': 1.45}
Step 410: {'loss': 5.8261, 'learning_rate': 4.147340245694674e-06, 'epoch': 1.46}
Step 411: {'loss': 5.576, 'learning_rate': 4.097011577422005e-06, 'epoch': 1.46}
Step 412: {'loss': 5.7302, 'learning_rate': 4.046911357233343e-06, 'epoch': 1.46}
Step 413: {'loss': 5.4267, 'learning_rate': 3.997041524027846e-06, 'epoch': 1.47}
Step 414: {'loss': 5.786, 'learning_rate': 3.9474040077886134e-06, 'epoch': 1.47}
Step 415: {'loss': 5.604, 'learning_rate': 3.89800072950797e-06, 'epoch': 1.48}
Step 416: {'loss': 5.6889, 'learning_rate': 3.848833601113141e-06, 'epoch': 1.48}
Step 417: {'loss': 5.6198, 'learning_rate': 3.799904525392251e-06, 'epoch': 1.48}
Step 418: {'loss': 5.7732, 'learning_rate': 3.75121539592069e-06, 'epoch': 1.49}
Step 419: {'loss': 5.5088, 'learning_rate': 3.702768096987828e-06, 'epoch': 1.49}
Step 420: {'loss': 5.6869, 'learning_rate': 3.6545645035240917e-06, 'epoch': 1.49}
Step 421: {'loss': 5.8262, 'learning_rate': 3.606606481028415e-06, 'epoch': 1.5}
Step 422: {'loss': 5.7584, 'learning_rate': 3.558895885496023e-06, 'epoch': 1.5}
Step 423: {'loss': 5.6961, 'learning_rate': 3.5114345633466208e-06, 'epoch': 1.5}
Step 424: {'loss': 5.9811, 'learning_rate': 3.4642243513529296e-06, 'epoch': 1.51}
Step 425: {'loss': 6.0185, 'learning_rate': 3.4172670765696024e-06, 'epoch': 1.51}
Step 426: {'loss': 5.7571, 'learning_rate': 3.370564556262523e-06, 'epoch': 1.51}
Step 427: {'loss': 6.1883, 'learning_rate': 3.3241185978384636e-06, 'epoch': 1.52}
Step 428: {'loss': 5.7782, 'learning_rate': 3.2779309987751584e-06, 'epoch': 1.52}
Step 429: {'loss': 5.78, 'learning_rate': 3.2320035465517175e-06, 'epoch': 1.53}
Step 430: {'loss': 5.8434, 'learning_rate': 3.1863380185794636e-06, 'epoch': 1.53}
Step 431: {'loss': 5.8399, 'learning_rate': 3.1409361821331443e-06, 'epoch': 1.53}
Step 432: {'loss': 6.2112, 'learning_rate': 3.0957997942825337e-06, 'epoch': 1.54}
Step 433: {'loss': 5.7645, 'learning_rate': 3.050930601824441e-06, 'epoch': 1.54}
Step 434: {'loss': 5.6513, 'learning_rate': 3.0063303412150957e-06, 'epoch': 1.54}
Step 435: {'loss': 6.0107, 'learning_rate': 2.9620007385029657e-06, 'epoch': 1.55}
Step 436: {'loss': 5.9459, 'learning_rate': 2.9179435092619367e-06, 'epoch': 1.55}
Step 437: {'loss': 6.1405, 'learning_rate': 2.8741603585249312e-06, 'epoch': 1.55}
Step 438: {'loss': 5.6738, 'learning_rate': 2.8306529807179226e-06, 'epoch': 1.56}
Step 439: {'loss': 5.6523, 'learning_rate': 2.7874230595943576e-06, 'epoch': 1.56}
Step 440: {'loss': 5.8942, 'learning_rate': 2.744472268169993e-06, 'epoch': 1.56}
Step 441: {'loss': 5.6359, 'learning_rate': 2.7018022686581534e-06, 'epoch': 1.57}
Step 442: {'loss': 5.7511, 'learning_rate': 2.6594147124053983e-06, 'epoch': 1.57}
Step 443: {'loss': 5.994, 'learning_rate': 2.6173112398276233e-06, 'epoch': 1.58}
Step 444: {'loss': 6.1482, 'learning_rate': 2.5754934803465616e-06, 'epoch': 1.58}
Step 445: {'loss': 5.8682, 'learning_rate': 2.5339630523267332e-06, 'epoch': 1.58}
Step 446: {'loss': 5.5978, 'learning_rate': 2.4927215630128133e-06, 'epoch': 1.59}
Step 447: {'loss': 5.7734, 'learning_rate': 2.451770608467432e-06, 'epoch': 1.59}
Step 448: {'loss': 5.6562, 'learning_rate': 2.411111773509399e-06, 'epoch': 1.59}
Step 449: {'loss': 6.0323, 'learning_rate': 2.3707466316523787e-06, 'epoch': 1.6}
Step 450: {'loss': 5.5699, 'learning_rate': 2.3306767450439947e-06, 'epoch': 1.6}
Step 451: {'loss': 5.7628, 'learning_rate': 2.2909036644053672e-06, 'epoch': 1.6}
Step 452: {'loss': 5.5486, 'learning_rate': 2.251428928971102e-06, 'epoch': 1.61}
Step 453: {'loss': 5.6304, 'learning_rate': 2.2122540664297252e-06, 'epoch': 1.61}
Step 454: {'loss': 6.2589, 'learning_rate': 2.173380592864557e-06, 'epoch': 1.61}
Step 455: {'loss': 5.8869, 'learning_rate': 2.13481001269504e-06, 'epoch': 1.62}
Step 456: {'loss': 5.8995, 'learning_rate': 2.096543818618515e-06, 'epoch': 1.62}
Step 457: {'loss': 5.5057, 'learning_rate': 2.058583491552465e-06, 'epoch': 1.62}
Step 458: {'loss': 5.6258, 'learning_rate': 2.020930500577184e-06, 'epoch': 1.63}
Step 459: {'loss': 5.735, 'learning_rate': 1.9835863028789348e-06, 'epoch': 1.63}
Step 460: {'loss': 5.9135, 'learning_rate': 1.9465523436935562e-06, 'epoch': 1.64}
Step 461: {'loss': 5.6903, 'learning_rate': 1.9098300562505266e-06, 'epoch': 1.64}
Step 462: {'loss': 5.6638, 'learning_rate': 1.8734208617174986e-06, 'epoch': 1.64}
Step 463: {'loss': 5.6264, 'learning_rate': 1.8373261691452993e-06, 'epoch': 1.65}
Step 464: {'loss': 5.9517, 'learning_rate': 1.8015473754134072e-06, 'epoch': 1.65}
Step 465: {'loss': 5.647, 'learning_rate': 1.7660858651758794e-06, 'epoch': 1.65}
Step 466: {'loss': 5.7976, 'learning_rate': 1.7309430108077706e-06, 'epoch': 1.66}
Step 467: {'loss': 5.756, 'learning_rate': 1.6961201723520248e-06, 'epoch': 1.66}
Step 468: {'loss': 5.8802, 'learning_rate': 1.661618697466838e-06, 'epoch': 1.66}
Step 469: {'loss': 5.4568, 'learning_rate': 1.6274399213735015e-06, 'epoch': 1.67}
Step 470: {'loss': 5.8744, 'learning_rate': 1.593585166804732e-06, 'epoch': 1.67}
Step 471: {'loss': 5.5306, 'learning_rate': 1.5600557439534815e-06, 'epoch': 1.67}
Step 472: {'loss': 5.5758, 'learning_rate': 1.5268529504222262e-06, 'epoch': 1.68}
Step 473: {'loss': 5.4775, 'learning_rate': 1.493978071172757e-06, 'epoch': 1.68}
Step 474: {'loss': 5.8864, 'learning_rate': 1.461432378476445e-06, 'epoch': 1.69}
Step 475: {'loss': 5.8822, 'learning_rate': 1.429217131865005e-06, 'epoch': 1.69}
Step 476: {'loss': 5.7786, 'learning_rate': 1.3973335780817565e-06, 'epoch': 1.69}
Step 477: {'loss': 5.9668, 'learning_rate': 1.3657829510333653e-06, 'epoch': 1.7}
Step 478: {'loss': 5.7913, 'learning_rate': 1.334566471742098e-06, 'epoch': 1.7}
Step 479: {'loss': 5.5894, 'learning_rate': 1.3036853482985646e-06, 'epoch': 1.7}
Step 480: {'loss': 5.5923, 'learning_rate': 1.2731407758149638e-06, 'epoch': 1.71}
Step 481: {'loss': 6.0906, 'learning_rate': 1.2429339363788362e-06, 'epoch': 1.71}
Step 482: {'loss': 5.5018, 'learning_rate': 1.2130659990073146e-06, 'epoch': 1.71}
Step 483: {'loss': 5.705, 'learning_rate': 1.183538119601877e-06, 'epoch': 1.72}
Step 484: {'loss': 5.8364, 'learning_rate': 1.1543514409036261e-06, 'epoch': 1.72}
Step 485: {'loss': 5.9326, 'learning_rate': 1.125507092449052e-06, 'epoch': 1.72}
Step 486: {'loss': 5.671, 'learning_rate': 1.097006190526323e-06, 'epoch': 1.73}
Step 487: {'loss': 6.0036, 'learning_rate': 1.0688498381320855e-06, 'epoch': 1.73}
Step 488: {'loss': 6.0323, 'learning_rate': 1.0410391249287787e-06, 'epoch': 1.74}
Step 489: {'loss': 5.8557, 'learning_rate': 1.0135751272024608e-06, 'epoch': 1.74}
Step 490: {'loss': 5.8037, 'learning_rate': 9.864589078211573e-07, 'epoch': 1.74}
Step 491: {'loss': 5.5369, 'learning_rate': 9.596915161937349e-07, 'epoch': 1.75}
Step 492: {'loss': 5.3711, 'learning_rate': 9.332739882292752e-07, 'epoch': 1.75}
Step 493: {'loss': 5.6491, 'learning_rate': 9.072073462969944e-07, 'epoch': 1.75}
Step 494: {'loss': 5.6341, 'learning_rate': 8.814925991866751e-07, 'epoch': 1.76}
Step 495: {'loss': 5.7689, 'learning_rate': 8.561307420696252e-07, 'epoch': 1.76}
Step 496: {'loss': 5.5, 'learning_rate': 8.311227564601642e-07, 'epoch': 1.76}
Step 497: {'loss': 5.892, 'learning_rate': 8.06469610177636e-07, 'epoch': 1.77}
Step 498: {'loss': 5.3182, 'learning_rate': 7.821722573089641e-07, 'epoch': 1.77}
Step 499: {'loss': 5.3276, 'learning_rate': 7.582316381717125e-07, 'epoch': 1.77}
Step 500: {'loss': 5.764, 'learning_rate': 7.346486792777053e-07, 'epoch': 1.78}
Step 501: {'loss': 5.5326, 'learning_rate': 7.114242932971671e-07, 'epoch': 1.78}
Step 502: {'loss': 5.9106, 'learning_rate': 6.885593790234057e-07, 'epoch': 1.78}
Step 503: {'loss': 5.9602, 'learning_rate': 6.660548213380225e-07, 'epoch': 1.79}
Step 504: {'loss': 6.0408, 'learning_rate': 6.439114911766708e-07, 'epoch': 1.79}
Step 505: {'loss': 5.9801, 'learning_rate': 6.221302454953548e-07, 'epoch': 1.8}
Step 506: {'loss': 5.6049, 'learning_rate': 6.007119272372541e-07, 'epoch': 1.8}
Step 507: {'loss': 5.4717, 'learning_rate': 5.796573653001091e-07, 'epoch': 1.8}
Step 508: {'loss': 5.9901, 'learning_rate': 5.589673745041423e-07, 'epoch': 1.81}
Step 509: {'loss': 5.7695, 'learning_rate': 5.386427555605212e-07, 'epoch': 1.81}
Step 510: {'loss': 5.7265, 'learning_rate': 5.186842950403736e-07, 'epoch': 1.81}
Step 511: {'loss': 6.1213, 'learning_rate': 4.990927653443422e-07, 'epoch': 1.82}
Step 512: {'loss': 6.0168, 'learning_rate': 4.798689246727006e-07, 'epoch': 1.82}
Step 513: {'loss': 5.4322, 'learning_rate': 4.610135169960028e-07, 'epoch': 1.82}
Step 514: {'loss': 5.7192, 'learning_rate': 4.425272720262941e-07, 'epoch': 1.83}
Step 515: {'loss': 5.9394, 'learning_rate': 4.2441090518887117e-07, 'epoch': 1.83}
Step 516: {'loss': 5.509, 'learning_rate': 4.0666511759459457e-07, 'epoch': 1.83}
Step 517: {'loss': 5.9964, 'learning_rate': 3.8929059601275463e-07, 'epoch': 1.84}
Step 518: {'loss': 6.3937, 'learning_rate': 3.72288012844495e-07, 'epoch': 1.84}
Step 519: {'loss': 5.6197, 'learning_rate': 3.5565802609679234e-07, 'epoch': 1.85}
Step 520: {'loss': 5.9363, 'learning_rate': 3.394012793569823e-07, 'epoch': 1.85}
Step 521: {'loss': 5.9767, 'learning_rate': 3.235184017678616e-07, 'epoch': 1.85}
Step 522: {'loss': 6.0036, 'learning_rate': 3.080100080033388e-07, 'epoch': 1.86}
Step 523: {'loss': 6.0899, 'learning_rate': 2.928766982446407e-07, 'epoch': 1.86}
Step 524: {'loss': 5.6742, 'learning_rate': 2.781190581570903e-07, 'epoch': 1.86}
Step 525: {'loss': 6.1053, 'learning_rate': 2.6373765886743784e-07, 'epoch': 1.87}
Step 526: {'loss': 5.8931, 'learning_rate': 2.4973305694176333e-07, 'epoch': 1.87}
Step 527: {'loss': 5.8615, 'learning_rate': 2.3610579436392999e-07, 'epoch': 1.87}
Step 528: {'loss': 6.0367, 'learning_rate': 2.228563985146137e-07, 'epoch': 1.88}
Step 529: {'loss': 6.1537, 'learning_rate': 2.0998538215089349e-07, 'epoch': 1.88}
Step 530: {'loss': 5.9099, 'learning_rate': 1.974932433864052e-07, 'epoch': 1.88}
Step 531: {'loss': 5.9594, 'learning_rate': 1.853804656720659e-07, 'epoch': 1.89}
Step 532: {'loss': 5.6305, 'learning_rate': 1.7364751777736334e-07, 'epoch': 1.89}
Step 533: {'loss': 5.592, 'learning_rate': 1.6229485377221578e-07, 'epoch': 1.9}
Step 534: {'loss': 6.1108, 'learning_rate': 1.5132291300939628e-07, 'epoch': 1.9}
Step 535: {'loss': 5.7249, 'learning_rate': 1.4073212010753401e-07, 'epoch': 1.9}
Step 536: {'loss': 5.6097, 'learning_rate': 1.3052288493467736e-07, 'epoch': 1.91}
Step 537: {'loss': 5.6871, 'learning_rate': 1.206956025924333e-07, 'epoch': 1.91}
Step 538: {'loss': 5.7703, 'learning_rate': 1.1125065340067743e-07, 'epoch': 1.91}
Step 539: {'loss': 5.6353, 'learning_rate': 1.0218840288283571e-07, 'epoch': 1.92}
Step 540: {'loss': 5.7617, 'learning_rate': 9.350920175173694e-08, 'epoch': 1.92}
Step 541: {'loss': 6.0055, 'learning_rate': 8.521338589603911e-08, 'epoch': 1.92}
Step 542: {'loss': 5.7566, 'learning_rate': 7.730127636723539e-08, 'epoch': 1.93}
Step 543: {'loss': 5.5262, 'learning_rate': 6.977317936722294e-08, 'epoch': 1.93}
Step 544: {'loss': 5.9384, 'learning_rate': 6.262938623645909e-08, 'epoch': 1.93}
Step 545: {'loss': 5.8606, 'learning_rate': 5.58701734426792e-08, 'epoch': 1.94}
Step 546: {'loss': 5.6237, 'learning_rate': 4.9495802570205254e-08, 'epoch': 1.94}
Step 547: {'loss': 5.5693, 'learning_rate': 4.350652030981395e-08, 'epoch': 1.94}
Step 548: {'loss': 5.2768, 'learning_rate': 3.790255844919877e-08, 'epoch': 1.95}
Step 549: {'loss': 5.7313, 'learning_rate': 3.268413386399161e-08, 'epoch': 1.95}
Step 550: {'loss': 5.8448, 'learning_rate': 2.7851448509372825e-08, 'epoch': 1.96}
Step 551: {'loss': 6.0904, 'learning_rate': 2.3404689412258595e-08, 'epoch': 1.96}
Step 552: {'loss': 5.9546, 'learning_rate': 1.9344028664056715e-08, 'epoch': 1.96}
Step 553: {'loss': 5.6347, 'learning_rate': 1.5669623414011903e-08, 'epoch': 1.97}
Step 554: {'loss': 5.4508, 'learning_rate': 1.23816158631207e-08, 'epoch': 1.97}
Step 555: {'loss': 5.4977, 'learning_rate': 9.480133258630286e-09, 'epoch': 1.97}
Step 556: {'loss': 5.543, 'learning_rate': 6.965287889112438e-09, 'epoch': 1.98}
Step 557: {'loss': 5.7413, 'learning_rate': 4.837177080119215e-09, 'epoch': 1.98}
Step 558: {'loss': 5.6207, 'learning_rate': 3.095883190417093e-09, 'epoch': 1.98}
Step 559: {'loss': 6.0236, 'learning_rate': 1.7414736087950635e-09, 'epoch': 1.99}
Step 560: {'loss': 5.3571, 'learning_rate': 7.740007514622783e-10, 'epoch': 1.99}
Step 561: {'loss': 5.7748, 'learning_rate': 1.9350206001744754e-10, 'epoch': 1.99}
Step 562: {'loss': 5.4815, 'learning_rate': 0.0, 'epoch': 2.0}
Step 562: {'train_runtime': 1240.8645, 'train_samples_per_second': 14.506, 'train_steps_per_second': 0.453, 'total_flos': 0.0, 'train_loss': 7.147552234846502, 'epoch': 2.0}
