Step 1: {'loss': 1.7278, 'learning_rate': 2.3809523809523808e-06, 'epoch': 0.0}
Step 297: {'loss': 0.3962, 'learning_rate': 0.0001630454535922452, 'epoch': 1.06}
Step 298: {'loss': 0.4769, 'learning_rate': 0.00016272105637139204, 'epoch': 1.07}
Step 299: {'loss': 0.4446, 'learning_rate': 0.0001623955674022313, 'epoch': 1.07}
Step 300: {'loss': 0.4375, 'learning_rate': 0.00016206899235035702, 'epoch': 1.08}
Step 301: {'loss': 0.3743, 'learning_rate': 0.0001617413369002677, 'epoch': 1.08}
Step 302: {'loss': 0.4069, 'learning_rate': 0.00016141260675526793, 'epoch': 1.08}
Step 303: {'loss': 0.4604, 'learning_rate': 0.0001610828076373687, 'epoch': 1.09}
Step 304: {'loss': 0.4096, 'learning_rate': 0.00016075194528718817, 'epoch': 1.09}
Step 305: {'loss': 0.4206, 'learning_rate': 0.0001604200254638514, 'epoch': 1.09}
Step 306: {'loss': 0.3934, 'learning_rate': 0.00016008705394489033, 'epoch': 1.1}
Step 307: {'loss': 0.4406, 'learning_rate': 0.00015975303652614309, 'epoch': 1.1}
Step 308: {'loss': 0.4249, 'learning_rate': 0.00015941797902165324, 'epoch': 1.1}
Step 309: {'loss': 0.429, 'learning_rate': 0.00015908188726356843, 'epoch': 1.11}
Step 310: {'loss': 0.4653, 'learning_rate': 0.000158744767102039, 'epoch': 1.11}
Step 311: {'loss': 0.4435, 'learning_rate': 0.00015840662440511606, 'epoch': 1.11}
Step 312: {'loss': 0.4066, 'learning_rate': 0.00015806746505864946, 'epoch': 1.12}
Step 313: {'loss': 0.4164, 'learning_rate': 0.00015772729496618516, 'epoch': 1.12}
Step 314: {'loss': 0.4472, 'learning_rate': 0.00015738612004886267, 'epoch': 1.13}
Step 315: {'loss': 0.3886, 'learning_rate': 0.00015704394624531184, 'epoch': 1.13}
Step 316: {'loss': 0.379, 'learning_rate': 0.00015670077951154956, 'epoch': 1.13}
Step 317: {'loss': 0.4809, 'learning_rate': 0.00015635662582087604, 'epoch': 1.14}
Step 318: {'loss': 0.3863, 'learning_rate': 0.00015601149116377093, 'epoch': 1.14}
Step 319: {'loss': 0.4103, 'learning_rate': 0.00015566538154778892, 'epoch': 1.14}
Step 320: {'loss': 0.4249, 'learning_rate': 0.0001553183029974553, 'epoch': 1.15}
Step 321: {'loss': 0.4376, 'learning_rate': 0.00015497026155416089, 'epoch': 1.15}
Step 322: {'loss': 0.4069, 'learning_rate': 0.00015462126327605717, 'epoch': 1.15}
Step 323: {'loss': 0.4371, 'learning_rate': 0.00015427131423795062, 'epoch': 1.16}
Step 324: {'loss': 0.4101, 'learning_rate': 0.00015392042053119699, 'epoch': 1.16}
Step 325: {'loss': 0.376, 'learning_rate': 0.00015356858826359542, 'epoch': 1.16}
Step 326: {'loss': 0.4519, 'learning_rate': 0.0001532158235592819, 'epoch': 1.17}
Step 327: {'loss': 0.3992, 'learning_rate': 0.00015286213255862293, 'epoch': 1.17}
Step 328: {'loss': 0.4167, 'learning_rate': 0.0001525075214181084, 'epoch': 1.18}
Step 329: {'loss': 0.411, 'learning_rate': 0.0001521519963102445, 'epoch': 1.18}
Step 330: {'loss': 0.4456, 'learning_rate': 0.00015179556342344644, 'epoch': 1.18}
Step 331: {'loss': 0.4445, 'learning_rate': 0.0001514382289619305, 'epoch': 1.19}
Step 332: {'loss': 0.447, 'learning_rate': 0.00015107999914560618, 'epoch': 1.19}
Step 333: {'loss': 0.4747, 'learning_rate': 0.0001507208802099679, 'epoch': 1.19}
Step 334: {'loss': 0.4282, 'learning_rate': 0.0001503608784059864, 'epoch': 1.2}
Step 335: {'loss': 0.5061, 'learning_rate': 0.00015000000000000001, 'epoch': 1.2}
Step 336: {'loss': 0.4726, 'learning_rate': 0.0001496382512736056, 'epoch': 1.2}
Step 337: {'loss': 0.429, 'learning_rate': 0.00014927563852354912, 'epoch': 1.21}
Step 338: {'loss': 0.4345, 'learning_rate': 0.00014891216806161612, 'epoch': 1.21}
Step 339: {'loss': 0.453, 'learning_rate': 0.00014854784621452175, 'epoch': 1.22}
Step 340: {'loss': 0.4123, 'learning_rate': 0.0001481826793238009, 'epoch': 1.22}
Step 341: {'loss': 0.4008, 'learning_rate': 0.00014781667374569747, 'epoch': 1.22}
Step 342: {'loss': 0.3939, 'learning_rate': 0.00014744983585105386, 'epoch': 1.23}
Step 343: {'loss': 0.4229, 'learning_rate': 0.0001470821720252003, 'epoch': 1.23}
Step 344: {'loss': 0.3823, 'learning_rate': 0.00014671368866784338, 'epoch': 1.23}
Step 345: {'loss': 0.3747, 'learning_rate': 0.00014634439219295478, 'epoch': 1.24}
Step 346: {'loss': 0.4078, 'learning_rate': 0.00014597428902865972, 'epoch': 1.24}
Step 347: {'loss': 0.389, 'learning_rate': 0.00014560338561712494, 'epoch': 1.24}
Step 348: {'loss': 0.4157, 'learning_rate': 0.00014523168841444657, 'epoch': 1.25}
Step 349: {'loss': 0.4697, 'learning_rate': 0.00014485920389053784, 'epoch': 1.25}
Step 350: {'loss': 0.4155, 'learning_rate': 0.00014448593852901644, 'epoch': 1.25}
Step 351: {'loss': 0.4612, 'learning_rate': 0.0001441118988270916, 'epoch': 1.26}
Step 352: {'loss': 0.4504, 'learning_rate': 0.000143737091295451, 'epoch': 1.26}
Step 353: {'loss': 0.4083, 'learning_rate': 0.00014336152245814754, 'epoch': 1.27}
Step 354: {'loss': 0.4373, 'learning_rate': 0.00014298519885248573, 'epoch': 1.27}
Step 355: {'loss': 0.3762, 'learning_rate': 0.00014260812702890778, 'epoch': 1.27}
Step 356: {'loss': 0.3815, 'learning_rate': 0.0001422303135508798, 'epoch': 1.28}
Step 357: {'loss': 0.4579, 'learning_rate': 0.00014185176499477743, 'epoch': 1.28}
Step 358: {'loss': 0.395, 'learning_rate': 0.00014147248794977126, 'epoch': 1.28}
Step 359: {'loss': 0.3924, 'learning_rate': 0.00014109248901771242, 'epoch': 1.29}
Step 360: {'loss': 0.4833, 'learning_rate': 0.0001407117748130174, 'epoch': 1.29}
Step 361: {'loss': 0.4284, 'learning_rate': 0.000140330351962553, 'epoch': 1.29}
Step 362: {'loss': 0.4278, 'learning_rate': 0.00013994822710552106, 'epoch': 1.3}
Step 363: {'loss': 0.4252, 'learning_rate': 0.00013956540689334285, 'epoch': 1.3}
Step 364: {'loss': 0.4611, 'learning_rate': 0.0001391818979895432, 'epoch': 1.3}
Step 365: {'loss': 0.4117, 'learning_rate': 0.00013879770706963463, 'epoch': 1.31}
Step 366: {'loss': 0.4621, 'learning_rate': 0.0001384128408210011, 'epoch': 1.31}
Step 367: {'loss': 0.4313, 'learning_rate': 0.00013802730594278162, 'epoch': 1.32}
Step 368: {'loss': 0.3527, 'learning_rate': 0.00013764110914575364, 'epoch': 1.32}
Step 369: {'loss': 0.4375, 'learning_rate': 0.00013725425715221625, 'epoch': 1.32}
Step 370: {'loss': 0.3837, 'learning_rate': 0.0001368667566958731, 'epoch': 1.33}
Step 371: {'loss': 0.4024, 'learning_rate': 0.00013647861452171535, 'epoch': 1.33}
Step 372: {'loss': 0.4131, 'learning_rate': 0.00013608983738590413, 'epoch': 1.33}
Step 373: {'loss': 0.3808, 'learning_rate': 0.00013570043205565288, 'epoch': 1.34}
Step 374: {'loss': 0.4228, 'learning_rate': 0.00013531040530910976, 'epoch': 1.34}
Step 375: {'loss': 0.4112, 'learning_rate': 0.0001349197639352395, 'epoch': 1.34}
Step 376: {'loss': 0.3705, 'learning_rate': 0.0001345285147337053, 'epoch': 1.35}
Step 377: {'loss': 0.4188, 'learning_rate': 0.00013413666451475047, 'epoch': 1.35}
Step 378: {'loss': 0.4167, 'learning_rate': 0.00013374422009907984, 'epoch': 1.35}
Step 379: {'loss': 0.4146, 'learning_rate': 0.0001333511883177411, 'epoch': 1.36}
Step 380: {'loss': 0.3996, 'learning_rate': 0.00013295757601200581, 'epoch': 1.36}
Step 381: {'loss': 0.437, 'learning_rate': 0.00013256339003325053, 'epoch': 1.37}
Step 382: {'loss': 0.3779, 'learning_rate': 0.0001321686372428372, 'epoch': 1.37}
Step 383: {'loss': 0.4108, 'learning_rate': 0.00013177332451199403, 'epoch': 1.37}
Step 384: {'loss': 0.4056, 'learning_rate': 0.0001313774587216958, 'epoch': 1.38}
Step 385: {'loss': 0.4439, 'learning_rate': 0.00013098104676254396, 'epoch': 1.38}
Step 386: {'loss': 0.4431, 'learning_rate': 0.00013058409553464697, 'epoch': 1.38}
Step 387: {'loss': 0.4673, 'learning_rate': 0.00013018661194749985, 'epoch': 1.39}
Step 388: {'loss': 0.4281, 'learning_rate': 0.00012978860291986422, 'epoch': 1.39}
Step 389: {'loss': 0.5084, 'learning_rate': 0.00012939007537964757, 'epoch': 1.39}
Step 390: {'loss': 0.3909, 'learning_rate': 0.000128991036263783, 'epoch': 1.4}
Step 391: {'loss': 0.3617, 'learning_rate': 0.00012859149251810822, 'epoch': 1.4}
Step 392: {'loss': 0.3851, 'learning_rate': 0.00012819145109724476, 'epoch': 1.41}
Step 393: {'loss': 0.4131, 'learning_rate': 0.0001277909189644768, 'epoch': 1.41}
Step 394: {'loss': 0.4338, 'learning_rate': 0.00012738990309163023, 'epoch': 1.41}
Step 395: {'loss': 0.4358, 'learning_rate': 0.00012698841045895095, 'epoch': 1.42}
Step 396: {'loss': 0.4367, 'learning_rate': 0.00012658644805498362, 'epoch': 1.42}
Step 397: {'loss': 0.4309, 'learning_rate': 0.0001261840228764499, 'epoch': 1.42}
Step 398: {'loss': 0.3676, 'learning_rate': 0.0001257811419281267, 'epoch': 1.43}
Step 399: {'loss': 0.4146, 'learning_rate': 0.00012537781222272422, 'epoch': 1.43}
Step 400: {'loss': 0.4334, 'learning_rate': 0.00012497404078076397, 'epoch': 1.43}
Step 401: {'loss': 0.462, 'learning_rate': 0.00012456983463045643, 'epoch': 1.44}
Step 402: {'loss': 0.4446, 'learning_rate': 0.00012416520080757893, 'epoch': 1.44}
Step 403: {'loss': 0.4408, 'learning_rate': 0.00012376014635535285, 'epoch': 1.44}
Step 404: {'loss': 0.4367, 'learning_rate': 0.00012335467832432135, 'epoch': 1.45}
Step 405: {'loss': 0.4562, 'learning_rate': 0.00012294880377222649, 'epoch': 1.45}
Step 406: {'loss': 0.4292, 'learning_rate': 0.00012254252976388636, 'epoch': 1.46}
Step 407: {'loss': 0.3855, 'learning_rate': 0.00012213586337107217, 'epoch': 1.46}
Step 408: {'loss': 0.4242, 'learning_rate': 0.00012172881167238514, 'epoch': 1.46}
Step 409: {'loss': 0.3997, 'learning_rate': 0.0001213213817531333, 'epoch': 1.47}
Step 410: {'loss': 0.3643, 'learning_rate': 0.00012091358070520813, 'epoch': 1.47}
Step 411: {'loss': 0.4812, 'learning_rate': 0.0001205054156269611, 'epoch': 1.47}
Step 412: {'loss': 0.4206, 'learning_rate': 0.00012009689362308014, 'epoch': 1.48}
Step 413: {'loss': 0.3814, 'learning_rate': 0.00011968802180446601, 'epoch': 1.48}
Step 414: {'loss': 0.4455, 'learning_rate': 0.00011927880728810849, 'epoch': 1.48}
Step 415: {'loss': 0.434, 'learning_rate': 0.00011886925719696242, 'epoch': 1.49}
Step 416: {'loss': 0.4344, 'learning_rate': 0.00011845937865982393, 'epoch': 1.49}
Step 417: {'loss': 0.3963, 'learning_rate': 0.00011804917881120607, 'epoch': 1.49}
Step 418: {'loss': 0.3836, 'learning_rate': 0.00011763866479121486, 'epoch': 1.5}
Step 419: {'loss': 0.3919, 'learning_rate': 0.00011722784374542488, 'epoch': 1.5}
Step 420: {'loss': 0.4232, 'learning_rate': 0.00011681672282475495, 'epoch': 1.51}
Step 421: {'loss': 0.4459, 'learning_rate': 0.00011640530918534361, 'epoch': 1.51}
Step 422: {'loss': 0.3801, 'learning_rate': 0.00011599360998842454, 'epoch': 1.51}
Step 423: {'loss': 0.4331, 'learning_rate': 0.00011558163240020207, 'epoch': 1.52}
Step 424: {'loss': 0.4086, 'learning_rate': 0.00011516938359172625, 'epoch': 1.52}
Step 425: {'loss': 0.3877, 'learning_rate': 0.00011475687073876806, 'epoch': 1.52}
Step 426: {'loss': 0.4271, 'learning_rate': 0.00011434410102169462, 'epoch': 1.53}
Step 427: {'loss': 0.4913, 'learning_rate': 0.00011393108162534409, 'epoch': 1.53}
Step 428: {'loss': 0.3959, 'learning_rate': 0.00011351781973890068, 'epoch': 1.53}
Step 429: {'loss': 0.4209, 'learning_rate': 0.00011310432255576944, 'epoch': 1.54}
Step 430: {'loss': 0.45, 'learning_rate': 0.00011269059727345111, 'epoch': 1.54}
Step 431: {'loss': 0.4268, 'learning_rate': 0.00011227665109341685, 'epoch': 1.54}
Step 432: {'loss': 0.414, 'learning_rate': 0.00011186249122098283, 'epoch': 1.55}
Step 433: {'loss': 0.4077, 'learning_rate': 0.00011144812486518477, 'epoch': 1.55}
Step 434: {'loss': 0.4242, 'learning_rate': 0.00011103355923865267, 'epoch': 1.56}
Step 435: {'loss': 0.3783, 'learning_rate': 0.00011061880155748497, 'epoch': 1.56}
Step 436: {'loss': 0.3678, 'learning_rate': 0.00011020385904112318, 'epoch': 1.56}
Step 437: {'loss': 0.4039, 'learning_rate': 0.0001097887389122261, 'epoch': 1.57}
Step 438: {'loss': 0.4255, 'learning_rate': 0.00010937344839654415, 'epoch': 1.57}
Step 439: {'loss': 0.4044, 'learning_rate': 0.00010895799472279351, 'epoch': 1.57}
Step 440: {'loss': 0.47, 'learning_rate': 0.00010854238512253046, 'epoch': 1.58}
Step 441: {'loss': 0.4417, 'learning_rate': 0.00010812662683002528, 'epoch': 1.58}
Step 442: {'loss': 0.3993, 'learning_rate': 0.00010771072708213652, 'epoch': 1.58}
Step 443: {'loss': 0.4403, 'learning_rate': 0.00010729469311818496, 'epoch': 1.59}
Step 444: {'loss': 0.4153, 'learning_rate': 0.00010687853217982759, 'epoch': 1.59}
Step 445: {'loss': 0.3687, 'learning_rate': 0.00010646225151093155, 'epoch': 1.59}
Step 446: {'loss': 0.3904, 'learning_rate': 0.00010604585835744802, 'epoch': 1.6}
Step 447: {'loss': 0.412, 'learning_rate': 0.00010562935996728629, 'epoch': 1.6}
Step 448: {'loss': 0.4177, 'learning_rate': 0.00010521276359018728, 'epoch': 1.61}
Step 449: {'loss': 0.3987, 'learning_rate': 0.00010479607647759755, 'epoch': 1.61}
Step 450: {'loss': 0.3958, 'learning_rate': 0.0001043793058825431, 'epoch': 1.61}
Step 451: {'loss': 0.3835, 'learning_rate': 0.000103962459059503, 'epoch': 1.62}
Step 452: {'loss': 0.4184, 'learning_rate': 0.00010354554326428318, 'epoch': 1.62}
Step 453: {'loss': 0.4154, 'learning_rate': 0.00010312856575389017, 'epoch': 1.62}
Step 454: {'loss': 0.4749, 'learning_rate': 0.00010271153378640463, 'epoch': 1.63}
Step 455: {'loss': 0.4215, 'learning_rate': 0.00010229445462085532, 'epoch': 1.63}
Step 456: {'loss': 0.4274, 'learning_rate': 0.00010187733551709235, 'epoch': 1.63}
Step 457: {'loss': 0.4341, 'learning_rate': 0.00010146018373566113, 'epoch': 1.64}
Step 458: {'loss': 0.4293, 'learning_rate': 0.00010104300653767582, 'epoch': 1.64}
Step 459: {'loss': 0.4719, 'learning_rate': 0.00010062581118469299, 'epoch': 1.65}
Step 460: {'loss': 0.3911, 'learning_rate': 0.00010020860493858524, 'epoch': 1.65}
Step 461: {'loss': 0.3847, 'learning_rate': 9.979139506141477e-05, 'epoch': 1.65}
Step 462: {'loss': 0.4011, 'learning_rate': 9.937418881530703e-05, 'epoch': 1.66}
Step 463: {'loss': 0.4157, 'learning_rate': 9.895699346232421e-05, 'epoch': 1.66}
Step 464: {'loss': 0.3791, 'learning_rate': 9.853981626433889e-05, 'epoch': 1.66}
Step 465: {'loss': 0.3978, 'learning_rate': 9.812266448290767e-05, 'epoch': 1.67}
Step 466: {'loss': 0.437, 'learning_rate': 9.77055453791447e-05, 'epoch': 1.67}
Step 467: {'loss': 0.4176, 'learning_rate': 9.728846621359538e-05, 'epoch': 1.67}
Step 468: {'loss': 0.4309, 'learning_rate': 9.687143424610986e-05, 'epoch': 1.68}
Step 469: {'loss': 0.4085, 'learning_rate': 9.645445673571684e-05, 'epoch': 1.68}
Step 470: {'loss': 0.4083, 'learning_rate': 9.603754094049702e-05, 'epoch': 1.68}
Step 471: {'loss': 0.4463, 'learning_rate': 9.562069411745691e-05, 'epoch': 1.69}
Step 472: {'loss': 0.3856, 'learning_rate': 9.520392352240246e-05, 'epoch': 1.69}
Step 473: {'loss': 0.416, 'learning_rate': 9.478723640981275e-05, 'epoch': 1.7}
Step 474: {'loss': 0.4242, 'learning_rate': 9.437064003271374e-05, 'epoch': 1.7}
Step 475: {'loss': 0.4113, 'learning_rate': 9.395414164255199e-05, 'epoch': 1.7}
Step 476: {'loss': 0.4221, 'learning_rate': 9.353774848906849e-05, 'epoch': 1.71}
Step 477: {'loss': 0.4388, 'learning_rate': 9.312146782017243e-05, 'epoch': 1.71}
Step 478: {'loss': 0.3881, 'learning_rate': 9.270530688181506e-05, 'epoch': 1.71}
Step 479: {'loss': 0.4009, 'learning_rate': 9.22892729178635e-05, 'epoch': 1.72}
Step 480: {'loss': 0.418, 'learning_rate': 9.187337316997476e-05, 'epoch': 1.72}
Step 481: {'loss': 0.3994, 'learning_rate': 9.145761487746958e-05, 'epoch': 1.72}
Step 482: {'loss': 0.3658, 'learning_rate': 9.104200527720651e-05, 'epoch': 1.73}
Step 483: {'loss': 0.4119, 'learning_rate': 9.062655160345587e-05, 'epoch': 1.73}
Step 484: {'loss': 0.3688, 'learning_rate': 9.021126108777391e-05, 'epoch': 1.73}
Step 485: {'loss': 0.4437, 'learning_rate': 8.979614095887685e-05, 'epoch': 1.74}
Step 486: {'loss': 0.4212, 'learning_rate': 8.938119844251507e-05, 'epoch': 1.74}
Step 487: {'loss': 0.4117, 'learning_rate': 8.896644076134738e-05, 'epoch': 1.75}
Step 488: {'loss': 0.4227, 'learning_rate': 8.855187513481527e-05, 'epoch': 1.75}
Step 489: {'loss': 0.3831, 'learning_rate': 8.813750877901723e-05, 'epoch': 1.75}
Step 490: {'loss': 0.4148, 'learning_rate': 8.772334890658316e-05, 'epoch': 1.76}
Step 491: {'loss': 0.3909, 'learning_rate': 8.73094027265489e-05, 'epoch': 1.76}
Step 492: {'loss': 0.3976, 'learning_rate': 8.68956774442306e-05, 'epoch': 1.76}
Step 493: {'loss': 0.4154, 'learning_rate': 8.648218026109937e-05, 'epoch': 1.77}
Step 494: {'loss': 0.3866, 'learning_rate': 8.606891837465595e-05, 'epoch': 1.77}
Step 495: {'loss': 0.4302, 'learning_rate': 8.565589897830543e-05, 'epoch': 1.77}
Step 496: {'loss': 0.4125, 'learning_rate': 8.524312926123199e-05, 'epoch': 1.78}
Step 497: {'loss': 0.4397, 'learning_rate': 8.483061640827382e-05, 'epoch': 1.78}
Step 498: {'loss': 0.4073, 'learning_rate': 8.441836759979795e-05, 'epoch': 1.78}
Step 499: {'loss': 0.4087, 'learning_rate': 8.400639001157549e-05, 'epoch': 1.79}
Step 500: {'loss': 0.3499, 'learning_rate': 8.359469081465645e-05, 'epoch': 1.79}
Step 501: {'loss': 0.4026, 'learning_rate': 8.318327717524508e-05, 'epoch': 1.8}
Step 502: {'loss': 0.42, 'learning_rate': 8.277215625457516e-05, 'epoch': 1.8}
Step 503: {'loss': 0.3705, 'learning_rate': 8.236133520878517e-05, 'epoch': 1.8}
Step 504: {'loss': 0.407, 'learning_rate': 8.195082118879397e-05, 'epoch': 1.81}
Step 505: {'loss': 0.3405, 'learning_rate': 8.15406213401761e-05, 'epoch': 1.81}
Step 506: {'loss': 0.387, 'learning_rate': 8.11307428030376e-05, 'epoch': 1.81}
Step 507: {'loss': 0.4295, 'learning_rate': 8.072119271189156e-05, 'epoch': 1.82}
Step 508: {'loss': 0.4119, 'learning_rate': 8.031197819553397e-05, 'epoch': 1.82}
Step 509: {'loss': 0.4008, 'learning_rate': 7.990310637691987e-05, 'epoch': 1.82}
Step 510: {'loss': 0.4225, 'learning_rate': 7.949458437303891e-05, 'epoch': 1.83}
Step 511: {'loss': 0.4276, 'learning_rate': 7.908641929479187e-05, 'epoch': 1.83}
Step 512: {'loss': 0.4196, 'learning_rate': 7.867861824686669e-05, 'epoch': 1.84}
Step 513: {'loss': 0.4308, 'learning_rate': 7.827118832761487e-05, 'epoch': 1.84}
Step 514: {'loss': 0.4058, 'learning_rate': 7.786413662892784e-05, 'epoch': 1.84}
Step 515: {'loss': 0.4319, 'learning_rate': 7.745747023611367e-05, 'epoch': 1.85}
Step 516: {'loss': 0.392, 'learning_rate': 7.705119622777351e-05, 'epoch': 1.85}
Step 517: {'loss': 0.415, 'learning_rate': 7.664532167567864e-05, 'epoch': 1.85}
Step 518: {'loss': 0.4008, 'learning_rate': 7.623985364464716e-05, 'epoch': 1.86}
Step 519: {'loss': 0.4561, 'learning_rate': 7.583479919242108e-05, 'epoch': 1.86}
Step 520: {'loss': 0.3691, 'learning_rate': 7.543016536954355e-05, 'epoch': 1.86}
Step 521: {'loss': 0.3608, 'learning_rate': 7.502595921923606e-05, 'epoch': 1.87}
Step 522: {'loss': 0.3888, 'learning_rate': 7.46221877772758e-05, 'epoch': 1.87}
Step 523: {'loss': 0.3965, 'learning_rate': 7.421885807187332e-05, 'epoch': 1.87}
Step 524: {'loss': 0.3927, 'learning_rate': 7.38159771235501e-05, 'epoch': 1.88}
Step 525: {'loss': 0.4274, 'learning_rate': 7.341355194501638e-05, 'epoch': 1.88}
Step 526: {'loss': 0.4101, 'learning_rate': 7.301158954104904e-05, 'epoch': 1.89}
Step 527: {'loss': 0.3875, 'learning_rate': 7.261009690836977e-05, 'epoch': 1.89}
Step 528: {'loss': 0.4099, 'learning_rate': 7.220908103552318e-05, 'epoch': 1.89}
Step 529: {'loss': 0.3866, 'learning_rate': 7.180854890275527e-05, 'epoch': 1.9}
Step 530: {'loss': 0.3963, 'learning_rate': 7.140850748189177e-05, 'epoch': 1.9}
Step 531: {'loss': 0.3861, 'learning_rate': 7.100896373621699e-05, 'epoch': 1.9}
Step 532: {'loss': 0.4147, 'learning_rate': 7.060992462035242e-05, 'epoch': 1.91}
Step 533: {'loss': 0.3906, 'learning_rate': 7.021139708013582e-05, 'epoch': 1.91}
Step 534: {'loss': 0.4013, 'learning_rate': 6.981338805250014e-05, 'epoch': 1.91}
Step 535: {'loss': 0.3897, 'learning_rate': 6.941590446535305e-05, 'epoch': 1.92}
Step 536: {'loss': 0.415, 'learning_rate': 6.901895323745605e-05, 'epoch': 1.92}
Step 537: {'loss': 0.4236, 'learning_rate': 6.862254127830425e-05, 'epoch': 1.92}
Step 538: {'loss': 0.3768, 'learning_rate': 6.822667548800599e-05, 'epoch': 1.93}
Step 539: {'loss': 0.3985, 'learning_rate': 6.783136275716283e-05, 'epoch': 1.93}
Step 540: {'loss': 0.3989, 'learning_rate': 6.74366099667495e-05, 'epoch': 1.94}
Step 541: {'loss': 0.4497, 'learning_rate': 6.704242398799418e-05, 'epoch': 1.94}
Step 542: {'loss': 0.3925, 'learning_rate': 6.664881168225894e-05, 'epoch': 1.94}
Step 543: {'loss': 0.4375, 'learning_rate': 6.62557799009202e-05, 'epoch': 1.95}
Step 544: {'loss': 0.3618, 'learning_rate': 6.586333548524957e-05, 'epoch': 1.95}
Step 545: {'loss': 0.362, 'learning_rate': 6.54714852662947e-05, 'epoch': 1.95}
Step 546: {'loss': 0.3774, 'learning_rate': 6.508023606476052e-05, 'epoch': 1.96}
Step 547: {'loss': 0.3778, 'learning_rate': 6.468959469089026e-05, 'epoch': 1.96}
Step 548: {'loss': 0.3996, 'learning_rate': 6.429956794434714e-05, 'epoch': 1.96}
Step 549: {'loss': 0.4064, 'learning_rate': 6.39101626140959e-05, 'epoch': 1.97}
Step 550: {'loss': 0.405, 'learning_rate': 6.352138547828466e-05, 'epoch': 1.97}
Step 551: {'loss': 0.4301, 'learning_rate': 6.313324330412692e-05, 'epoch': 1.97}
Step 552: {'loss': 0.4269, 'learning_rate': 6.274574284778378e-05, 'epoch': 1.98}
Step 553: {'loss': 0.4072, 'learning_rate': 6.235889085424637e-05, 'epoch': 1.98}
Step 554: {'loss': 0.4261, 'learning_rate': 6.19726940572184e-05, 'epoch': 1.99}
Step 555: {'loss': 0.4197, 'learning_rate': 6.158715917899893e-05, 'epoch': 1.99}
Step 556: {'loss': 0.4325, 'learning_rate': 6.120229293036539e-05, 'epoch': 1.99}
Step 557: {'loss': 0.3838, 'learning_rate': 6.081810201045681e-05, 'epoch': 2.0}
Step 558: {'loss': 0.4189, 'learning_rate': 6.0434593106657155e-05, 'epoch': 2.0}
Step 559: {'loss': 0.3873, 'learning_rate': 6.005177289447894e-05, 'epoch': 2.0}
Step 560: {'loss': 0.4267, 'learning_rate': 5.9669648037447015e-05, 'epoch': 2.01}
Step 561: {'loss': 0.4304, 'learning_rate': 5.9288225186982626e-05, 'epoch': 2.01}
Step 562: {'loss': 0.42, 'learning_rate': 5.8907510982287594e-05, 'epoch': 2.01}
Step 563: {'loss': 0.4211, 'learning_rate': 5.8527512050228747e-05, 'epoch': 2.02}
Step 564: {'loss': 0.3861, 'learning_rate': 5.81482350052226e-05, 'epoch': 2.02}
Step 565: {'loss': 0.3808, 'learning_rate': 5.776968644912022e-05, 'epoch': 2.03}
Step 566: {'loss': 0.4139, 'learning_rate': 5.739187297109223e-05, 'epoch': 2.03}
Step 567: {'loss': 0.4028, 'learning_rate': 5.7014801147514316e-05, 'epoch': 2.03}
Step 568: {'loss': 0.414, 'learning_rate': 5.6638477541852465e-05, 'epoch': 2.04}
Step 569: {'loss': 0.4232, 'learning_rate': 5.6262908704549044e-05, 'epoch': 2.04}
Step 570: {'loss': 0.4029, 'learning_rate': 5.588810117290843e-05, 'epoch': 2.04}
Step 571: {'loss': 0.4145, 'learning_rate': 5.551406147098355e-05, 'epoch': 2.05}
Step 572: {'loss': 0.4045, 'learning_rate': 5.5140796109462164e-05, 'epoch': 2.05}
Step 573: {'loss': 0.3568, 'learning_rate': 5.476831158555344e-05, 'epoch': 2.05}
Step 574: {'loss': 0.3866, 'learning_rate': 5.43966143828751e-05, 'epoch': 2.06}
Step 575: {'loss': 0.3975, 'learning_rate': 5.4025710971340285e-05, 'epoch': 2.06}
Step 576: {'loss': 0.4414, 'learning_rate': 5.365560780704524e-05, 'epoch': 2.06}
Step 577: {'loss': 0.398, 'learning_rate': 5.328631133215665e-05, 'epoch': 2.07}
Step 578: {'loss': 0.4184, 'learning_rate': 5.291782797479969e-05, 'epoch': 2.07}
Step 579: {'loss': 0.3899, 'learning_rate': 5.2550164148946155e-05, 'epoch': 2.08}
Step 580: {'loss': 0.4167, 'learning_rate': 5.218332625430258e-05, 'epoch': 2.08}
Step 581: {'loss': 0.4312, 'learning_rate': 5.181732067619913e-05, 'epoch': 2.08}
Step 582: {'loss': 0.4123, 'learning_rate': 5.145215378547825e-05, 'epoch': 2.09}
Step 583: {'loss': 0.4381, 'learning_rate': 5.1087831938383954e-05, 'epoch': 2.09}
Step 584: {'loss': 0.3814, 'learning_rate': 5.072436147645092e-05, 'epoch': 2.09}
Step 585: {'loss': 0.3833, 'learning_rate': 5.036174872639443e-05, 'epoch': 2.1}
Step 586: {'loss': 0.4386, 'learning_rate': 5.000000000000002e-05, 'epoch': 2.1}
Step 587: {'loss': 0.4147, 'learning_rate': 4.963912159401363e-05, 'epoch': 2.1}
Step 588: {'loss': 0.4434, 'learning_rate': 4.9279119790032135e-05, 'epoch': 2.11}
Step 589: {'loss': 0.3841, 'learning_rate': 4.892000085439383e-05, 'epoch': 2.11}
Step 590: {'loss': 0.3895, 'learning_rate': 4.856177103806954e-05, 'epoch': 2.11}
