Step 10: {'loss': 1.4176, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 610: {'loss': 0.7017, 'grad_norm': 0.6789016127586365, 'learning_rate': 0.0008872222222222223, 'epoch': 0.3388888888888889}
Step 620: {'loss': 0.6828, 'grad_norm': 0.6377775073051453, 'learning_rate': 0.0008853703703703703, 'epoch': 0.34444444444444444}
Step 630: {'loss': 0.6323, 'grad_norm': 0.6353005170822144, 'learning_rate': 0.0008835185185185185, 'epoch': 0.35}
Step 640: {'loss': 0.7024, 'grad_norm': 0.6296694278717041, 'learning_rate': 0.0008816666666666668, 'epoch': 0.35555555555555557}
Step 650: {'loss': 0.6568, 'grad_norm': 0.7696701288223267, 'learning_rate': 0.0008798148148148148, 'epoch': 0.3611111111111111}
Step 660: {'loss': 0.6724, 'grad_norm': 0.7816658616065979, 'learning_rate': 0.000877962962962963, 'epoch': 0.36666666666666664}
Step 670: {'loss': 0.6582, 'grad_norm': 0.6229236125946045, 'learning_rate': 0.000876111111111111, 'epoch': 0.37222222222222223}
Step 680: {'loss': 0.6759, 'grad_norm': 0.6061961054801941, 'learning_rate': 0.0008742592592592593, 'epoch': 0.37777777777777777}
Step 690: {'loss': 0.6554, 'grad_norm': 0.6135115623474121, 'learning_rate': 0.0008724074074074075, 'epoch': 0.38333333333333336}
Step 700: {'loss': 0.7051, 'grad_norm': 0.6433917284011841, 'learning_rate': 0.0008705555555555555, 'epoch': 0.3888888888888889}
Step 710: {'loss': 0.6941, 'grad_norm': 0.8552817106246948, 'learning_rate': 0.0008687037037037038, 'epoch': 0.39444444444444443}
Step 720: {'loss': 0.735, 'grad_norm': 0.6119270324707031, 'learning_rate': 0.0008668518518518519, 'epoch': 0.4}
Step 730: {'loss': 0.7094, 'grad_norm': 0.4699738919734955, 'learning_rate': 0.000865, 'epoch': 0.40555555555555556}
Step 740: {'loss': 0.652, 'grad_norm': 0.5005632638931274, 'learning_rate': 0.0008631481481481482, 'epoch': 0.4111111111111111}
Step 750: {'loss': 0.704, 'grad_norm': 0.5941410660743713, 'learning_rate': 0.0008612962962962963, 'epoch': 0.4166666666666667}
Step 760: {'loss': 0.7132, 'grad_norm': 0.652804434299469, 'learning_rate': 0.0008594444444444445, 'epoch': 0.4222222222222222}
Step 770: {'loss': 0.6754, 'grad_norm': 0.8922988772392273, 'learning_rate': 0.0008575925925925926, 'epoch': 0.42777777777777776}
Step 780: {'loss': 0.6635, 'grad_norm': 0.8471359610557556, 'learning_rate': 0.0008557407407407407, 'epoch': 0.43333333333333335}
Step 790: {'loss': 0.7363, 'grad_norm': 0.6676560640335083, 'learning_rate': 0.000853888888888889, 'epoch': 0.4388888888888889}
Step 800: {'loss': 0.6768, 'grad_norm': 0.5771393179893494, 'learning_rate': 0.0008520370370370371, 'epoch': 0.4444444444444444}
Step 810: {'loss': 0.6373, 'grad_norm': 0.5011053681373596, 'learning_rate': 0.0008501851851851852, 'epoch': 0.45}
Step 820: {'loss': 0.6769, 'grad_norm': 0.8290781378746033, 'learning_rate': 0.0008483333333333334, 'epoch': 0.45555555555555555}
Step 830: {'loss': 0.6614, 'grad_norm': 0.5304519534111023, 'learning_rate': 0.0008464814814814815, 'epoch': 0.46111111111111114}
Step 840: {'loss': 0.6684, 'grad_norm': 0.7151890993118286, 'learning_rate': 0.0008446296296296296, 'epoch': 0.4666666666666667}
Step 850: {'loss': 0.6431, 'grad_norm': 0.514968752861023, 'learning_rate': 0.0008427777777777778, 'epoch': 0.4722222222222222}
Step 860: {'loss': 0.6559, 'grad_norm': 0.5156329274177551, 'learning_rate': 0.000840925925925926, 'epoch': 0.4777777777777778}
Step 870: {'loss': 0.6791, 'grad_norm': 0.556818962097168, 'learning_rate': 0.0008390740740740741, 'epoch': 0.48333333333333334}
Step 880: {'loss': 0.6723, 'grad_norm': 0.5901644229888916, 'learning_rate': 0.0008372222222222222, 'epoch': 0.4888888888888889}
Step 890: {'loss': 0.6999, 'grad_norm': 0.7257574200630188, 'learning_rate': 0.0008353703703703703, 'epoch': 0.49444444444444446}
Step 900: {'loss': 0.6481, 'grad_norm': 0.665376603603363, 'learning_rate': 0.0008335185185185186, 'epoch': 0.5}
Step 910: {'loss': 0.6306, 'grad_norm': 0.6364867091178894, 'learning_rate': 0.0008316666666666666, 'epoch': 0.5055555555555555}
Step 920: {'loss': 0.7065, 'grad_norm': 0.7526056170463562, 'learning_rate': 0.0008298148148148148, 'epoch': 0.5111111111111111}
Step 930: {'loss': 0.6793, 'grad_norm': 0.5308705568313599, 'learning_rate': 0.0008279629629629631, 'epoch': 0.5166666666666667}
Step 940: {'loss': 0.6674, 'grad_norm': 0.5538775324821472, 'learning_rate': 0.0008261111111111111, 'epoch': 0.5222222222222223}
Step 950: {'loss': 0.6708, 'grad_norm': 0.6803678274154663, 'learning_rate': 0.0008242592592592593, 'epoch': 0.5277777777777778}
Step 960: {'loss': 0.6795, 'grad_norm': 0.5681134462356567, 'learning_rate': 0.0008224074074074073, 'epoch': 0.5333333333333333}
Step 970: {'loss': 0.6424, 'grad_norm': 0.6401285529136658, 'learning_rate': 0.0008205555555555556, 'epoch': 0.5388888888888889}
Step 980: {'loss': 0.6909, 'grad_norm': 0.5616291761398315, 'learning_rate': 0.0008187037037037038, 'epoch': 0.5444444444444444}
Step 990: {'loss': 0.6418, 'grad_norm': 0.4914694130420685, 'learning_rate': 0.0008168518518518518, 'epoch': 0.55}
Step 1000: {'loss': 0.662, 'grad_norm': 0.6479924321174622, 'learning_rate': 0.000815, 'epoch': 0.5555555555555556}
Step 1010: {'loss': 0.6857, 'grad_norm': 0.5321085453033447, 'learning_rate': 0.0008131481481481482, 'epoch': 0.5611111111111111}
Step 1020: {'loss': 0.7074, 'grad_norm': 0.6363521218299866, 'learning_rate': 0.0008112962962962963, 'epoch': 0.5666666666666667}
Step 1030: {'loss': 0.6254, 'grad_norm': 0.6691738963127136, 'learning_rate': 0.0008094444444444444, 'epoch': 0.5722222222222222}
Step 1040: {'loss': 0.64, 'grad_norm': 0.5583109259605408, 'learning_rate': 0.0008075925925925926, 'epoch': 0.5777777777777777}
Step 1050: {'loss': 0.6856, 'grad_norm': 0.7036234736442566, 'learning_rate': 0.0008057407407407408, 'epoch': 0.5833333333333334}
Step 1060: {'loss': 0.6955, 'grad_norm': 0.48843830823898315, 'learning_rate': 0.0008038888888888889, 'epoch': 0.5888888888888889}
Step 1070: {'loss': 0.6853, 'grad_norm': 0.7725180387496948, 'learning_rate': 0.000802037037037037, 'epoch': 0.5944444444444444}
Step 1080: {'loss': 0.6777, 'grad_norm': 0.5827479362487793, 'learning_rate': 0.0008001851851851852, 'epoch': 0.6}
Step 1090: {'loss': 0.6772, 'grad_norm': 0.5124014616012573, 'learning_rate': 0.0007983333333333334, 'epoch': 0.6055555555555555}
Step 1100: {'loss': 0.6604, 'grad_norm': 0.6604494452476501, 'learning_rate': 0.0007964814814814815, 'epoch': 0.6111111111111112}
Step 1110: {'loss': 0.6753, 'grad_norm': 0.5897396206855774, 'learning_rate': 0.0007946296296296296, 'epoch': 0.6166666666666667}
Step 1120: {'loss': 0.64, 'grad_norm': 0.6147085428237915, 'learning_rate': 0.0007927777777777778, 'epoch': 0.6222222222222222}
Step 1130: {'loss': 0.6319, 'grad_norm': 0.42357632517814636, 'learning_rate': 0.0007909259259259259, 'epoch': 0.6277777777777778}
Step 1140: {'loss': 0.652, 'grad_norm': 0.6573575735092163, 'learning_rate': 0.0007890740740740741, 'epoch': 0.6333333333333333}
Step 1150: {'loss': 0.6796, 'grad_norm': 0.84578537940979, 'learning_rate': 0.0007872222222222223, 'epoch': 0.6388888888888888}
Step 1160: {'loss': 0.6891, 'grad_norm': 0.7682648301124573, 'learning_rate': 0.0007853703703703704, 'epoch': 0.6444444444444445}
Step 1170: {'loss': 0.6812, 'grad_norm': 0.5508800148963928, 'learning_rate': 0.0007835185185185186, 'epoch': 0.65}
Step 1180: {'loss': 0.6918, 'grad_norm': 0.5673089027404785, 'learning_rate': 0.0007816666666666666, 'epoch': 0.6555555555555556}
Step 1190: {'loss': 0.6506, 'grad_norm': 0.6378026604652405, 'learning_rate': 0.0007798148148148149, 'epoch': 0.6611111111111111}
Step 1200: {'loss': 0.7002, 'grad_norm': 0.558413565158844, 'learning_rate': 0.0007779629629629629, 'epoch': 0.6666666666666666}
Step 1210: {'loss': 0.6749, 'grad_norm': 0.5077846646308899, 'learning_rate': 0.0007761111111111111, 'epoch': 0.6722222222222223}
Step 1220: {'loss': 0.6299, 'grad_norm': 0.6936260461807251, 'learning_rate': 0.0007742592592592594, 'epoch': 0.6777777777777778}
Step 1230: {'loss': 0.7123, 'grad_norm': 0.6332815885543823, 'learning_rate': 0.0007724074074074074, 'epoch': 0.6833333333333333}
Step 1240: {'loss': 0.6669, 'grad_norm': 0.6421427130699158, 'learning_rate': 0.0007705555555555556, 'epoch': 0.6888888888888889}
Step 1250: {'loss': 0.6743, 'grad_norm': 0.6425850987434387, 'learning_rate': 0.0007687037037037037, 'epoch': 0.6944444444444444}
Step 1260: {'loss': 0.6786, 'grad_norm': 0.5328369736671448, 'learning_rate': 0.0007668518518518519, 'epoch': 0.7}
Step 1270: {'loss': 0.6667, 'grad_norm': 0.51949143409729, 'learning_rate': 0.0007650000000000001, 'epoch': 0.7055555555555556}
Step 1280: {'loss': 0.6037, 'grad_norm': 0.6699501872062683, 'learning_rate': 0.0007631481481481481, 'epoch': 0.7111111111111111}
Step 1290: {'loss': 0.6561, 'grad_norm': 0.5870910286903381, 'learning_rate': 0.0007612962962962963, 'epoch': 0.7166666666666667}
Step 1300: {'loss': 0.6723, 'grad_norm': 0.8787160515785217, 'learning_rate': 0.0007594444444444445, 'epoch': 0.7222222222222222}
Step 1310: {'loss': 0.6782, 'grad_norm': 0.6295564770698547, 'learning_rate': 0.0007575925925925926, 'epoch': 0.7277777777777777}
Step 1320: {'loss': 0.6294, 'grad_norm': 0.618606686592102, 'learning_rate': 0.0007557407407407407, 'epoch': 0.7333333333333333}
Step 1330: {'loss': 0.6528, 'grad_norm': 0.697856605052948, 'learning_rate': 0.000753888888888889, 'epoch': 0.7388888888888889}
Step 1340: {'loss': 0.6903, 'grad_norm': 0.6837623715400696, 'learning_rate': 0.0007520370370370371, 'epoch': 0.7444444444444445}
Step 1350: {'loss': 0.6448, 'grad_norm': 0.558910071849823, 'learning_rate': 0.0007501851851851852, 'epoch': 0.75}
Step 1360: {'loss': 0.6772, 'grad_norm': 0.5786346793174744, 'learning_rate': 0.0007483333333333333, 'epoch': 0.7555555555555555}
Step 1370: {'loss': 0.6696, 'grad_norm': 0.5753886699676514, 'learning_rate': 0.0007464814814814815, 'epoch': 0.7611111111111111}
Step 1380: {'loss': 0.6834, 'grad_norm': 0.5243350267410278, 'learning_rate': 0.0007446296296296297, 'epoch': 0.7666666666666667}
Step 1390: {'loss': 0.6559, 'grad_norm': 0.5484777688980103, 'learning_rate': 0.0007427777777777778, 'epoch': 0.7722222222222223}
Step 1400: {'loss': 0.7011, 'grad_norm': 0.5450450778007507, 'learning_rate': 0.0007409259259259259, 'epoch': 0.7777777777777778}
Step 1410: {'loss': 0.6849, 'grad_norm': 0.6029413342475891, 'learning_rate': 0.0007390740740740741, 'epoch': 0.7833333333333333}
Step 1420: {'loss': 0.6608, 'grad_norm': 0.43278515338897705, 'learning_rate': 0.0007372222222222222, 'epoch': 0.7888888888888889}
Step 1430: {'loss': 0.6161, 'grad_norm': 0.45626071095466614, 'learning_rate': 0.0007353703703703704, 'epoch': 0.7944444444444444}
Step 1440: {'loss': 0.6615, 'grad_norm': 0.7803824543952942, 'learning_rate': 0.0007335185185185185, 'epoch': 0.8}
Step 1450: {'loss': 0.7193, 'grad_norm': 0.5364481806755066, 'learning_rate': 0.0007316666666666667, 'epoch': 0.8055555555555556}
Step 1460: {'loss': 0.661, 'grad_norm': 0.9069743752479553, 'learning_rate': 0.0007298148148148149, 'epoch': 0.8111111111111111}
Step 1470: {'loss': 0.6692, 'grad_norm': 0.712385892868042, 'learning_rate': 0.0007279629629629629, 'epoch': 0.8166666666666667}
Step 1480: {'loss': 0.6292, 'grad_norm': 0.6000635623931885, 'learning_rate': 0.0007261111111111112, 'epoch': 0.8222222222222222}
Step 1490: {'loss': 0.6762, 'grad_norm': 0.6006329655647278, 'learning_rate': 0.0007242592592592592, 'epoch': 0.8277777777777777}
Step 1500: {'loss': 0.6916, 'grad_norm': 0.5144730806350708, 'learning_rate': 0.0007224074074074074, 'epoch': 0.8333333333333334}
Step 1510: {'loss': 0.7384, 'grad_norm': 0.5919799208641052, 'learning_rate': 0.0007205555555555556, 'epoch': 0.8388888888888889}
Step 1520: {'loss': 0.7127, 'grad_norm': 0.5427912473678589, 'learning_rate': 0.0007187037037037037, 'epoch': 0.8444444444444444}
Step 1530: {'loss': 0.686, 'grad_norm': 0.6782852411270142, 'learning_rate': 0.0007168518518518519, 'epoch': 0.85}
Step 1540: {'loss': 0.685, 'grad_norm': 0.5337863564491272, 'learning_rate': 0.000715, 'epoch': 0.8555555555555555}
Step 1550: {'loss': 0.666, 'grad_norm': 0.6752694249153137, 'learning_rate': 0.0007131481481481482, 'epoch': 0.8611111111111112}
Step 1560: {'loss': 0.6365, 'grad_norm': 0.6102226972579956, 'learning_rate': 0.0007112962962962964, 'epoch': 0.8666666666666667}
Step 10: {'loss': 1.5006, 'grad_norm': 1.3646637201309204, 'learning_rate': 0.0009991666666666666, 'epoch': 0.002777777777777778}
Step 20: {'loss': 1.0381, 'grad_norm': 2.2633583545684814, 'learning_rate': 0.0009982407407407407, 'epoch': 0.005555555555555556}
Step 30: {'loss': 0.9622, 'grad_norm': 1.4447152614593506, 'learning_rate': 0.0009973148148148148, 'epoch': 0.008333333333333333}
Step 40: {'loss': 0.9188, 'grad_norm': 1.1228680610656738, 'learning_rate': 0.0009963888888888889, 'epoch': 0.011111111111111112}
Step 50: {'loss': 0.8637, 'grad_norm': 1.0205663442611694, 'learning_rate': 0.000995462962962963, 'epoch': 0.013888888888888888}
Step 60: {'loss': 0.7828, 'grad_norm': 1.1172573566436768, 'learning_rate': 0.000994537037037037, 'epoch': 0.016666666666666666}
Step 70: {'loss': 0.7635, 'grad_norm': 1.0591667890548706, 'learning_rate': 0.0009936111111111111, 'epoch': 0.019444444444444445}
Step 80: {'loss': 0.7675, 'grad_norm': 0.9845139980316162, 'learning_rate': 0.0009926851851851852, 'epoch': 0.022222222222222223}
Step 90: {'loss': 0.7605, 'grad_norm': 0.9529698491096497, 'learning_rate': 0.0009917592592592593, 'epoch': 0.025}
Step 100: {'loss': 0.7166, 'grad_norm': 0.8700059056282043, 'learning_rate': 0.0009908333333333334, 'epoch': 0.027777777777777776}
Step 110: {'loss': 0.6949, 'grad_norm': 0.978961169719696, 'learning_rate': 0.0009899074074074074, 'epoch': 0.030555555555555555}
Step 120: {'loss': 0.6988, 'grad_norm': 0.9509324431419373, 'learning_rate': 0.0009889814814814815, 'epoch': 0.03333333333333333}
Step 130: {'loss': 0.7318, 'grad_norm': 1.085640788078308, 'learning_rate': 0.0009880555555555556, 'epoch': 0.03611111111111111}
Step 140: {'loss': 0.7009, 'grad_norm': 1.0989278554916382, 'learning_rate': 0.0009871296296296297, 'epoch': 0.03888888888888889}
Step 150: {'loss': 0.7076, 'grad_norm': 0.6398680210113525, 'learning_rate': 0.0009862037037037038, 'epoch': 0.041666666666666664}
Step 160: {'loss': 0.6809, 'grad_norm': 0.6305155158042908, 'learning_rate': 0.0009852777777777778, 'epoch': 0.044444444444444446}
Step 170: {'loss': 0.6905, 'grad_norm': 0.8347012400627136, 'learning_rate': 0.000984351851851852, 'epoch': 0.04722222222222222}
Step 180: {'loss': 0.6829, 'grad_norm': 1.073115348815918, 'learning_rate': 0.000983425925925926, 'epoch': 0.05}
Step 190: {'loss': 0.7541, 'grad_norm': 1.1931475400924683, 'learning_rate': 0.0009825, 'epoch': 0.05277777777777778}
Step 200: {'loss': 0.7679, 'grad_norm': 0.8968724012374878, 'learning_rate': 0.0009815740740740742, 'epoch': 0.05555555555555555}
Step 210: {'loss': 0.7279, 'grad_norm': 0.8510154485702515, 'learning_rate': 0.0009806481481481482, 'epoch': 0.058333333333333334}
Step 220: {'loss': 0.7439, 'grad_norm': 0.9143465161323547, 'learning_rate': 0.0009797222222222223, 'epoch': 0.06111111111111111}
Step 230: {'loss': 0.7193, 'grad_norm': 1.3280261754989624, 'learning_rate': 0.0009787962962962964, 'epoch': 0.06388888888888888}
Step 240: {'loss': 0.76, 'grad_norm': 0.8915621638298035, 'learning_rate': 0.0009778703703703705, 'epoch': 0.06666666666666667}
Step 250: {'loss': 0.6844, 'grad_norm': 1.009490966796875, 'learning_rate': 0.0009769444444444443, 'epoch': 0.06944444444444445}
Step 260: {'loss': 0.6877, 'grad_norm': 0.8763436079025269, 'learning_rate': 0.0009760185185185185, 'epoch': 0.07222222222222222}
Step 270: {'loss': 0.6705, 'grad_norm': 0.8498031497001648, 'learning_rate': 0.0009750925925925926, 'epoch': 0.075}
Step 280: {'loss': 0.6673, 'grad_norm': 0.6960461735725403, 'learning_rate': 0.0009741666666666667, 'epoch': 0.07777777777777778}
Step 290: {'loss': 0.711, 'grad_norm': 1.0569826364517212, 'learning_rate': 0.0009732407407407408, 'epoch': 0.08055555555555556}
Step 300: {'loss': 0.6799, 'grad_norm': 0.7677145600318909, 'learning_rate': 0.0009723148148148149, 'epoch': 0.08333333333333333}
Step 310: {'loss': 0.6802, 'grad_norm': 0.6910646557807922, 'learning_rate': 0.0009713888888888889, 'epoch': 0.08611111111111111}
Step 320: {'loss': 0.7392, 'grad_norm': 0.7834469079971313, 'learning_rate': 0.000970462962962963, 'epoch': 0.08888888888888889}
Step 330: {'loss': 0.7297, 'grad_norm': 0.7790639996528625, 'learning_rate': 0.0009695370370370371, 'epoch': 0.09166666666666666}
Step 340: {'loss': 0.7517, 'grad_norm': 0.733124315738678, 'learning_rate': 0.0009686111111111111, 'epoch': 0.09444444444444444}
Step 350: {'loss': 0.7387, 'grad_norm': 0.9016074538230896, 'learning_rate': 0.0009676851851851852, 'epoch': 0.09722222222222222}
Step 360: {'loss': 0.7433, 'grad_norm': 0.7723226547241211, 'learning_rate': 0.0009667592592592592, 'epoch': 0.1}
Step 370: {'loss': 0.7487, 'grad_norm': 0.7677344679832458, 'learning_rate': 0.0009658333333333333, 'epoch': 0.10277777777777777}
Step 380: {'loss': 0.6342, 'grad_norm': 1.224940538406372, 'learning_rate': 0.0009649074074074075, 'epoch': 0.10555555555555556}
Step 390: {'loss': 0.6333, 'grad_norm': 0.9706849455833435, 'learning_rate': 0.0009639814814814815, 'epoch': 0.10833333333333334}
Step 400: {'loss': 0.6969, 'grad_norm': 0.821990966796875, 'learning_rate': 0.0009630555555555555, 'epoch': 0.1111111111111111}
Step 410: {'loss': 0.7013, 'grad_norm': 0.9705829620361328, 'learning_rate': 0.0009621296296296297, 'epoch': 0.11388888888888889}
Step 420: {'loss': 0.6606, 'grad_norm': 0.7091352939605713, 'learning_rate': 0.0009612037037037037, 'epoch': 0.11666666666666667}
Step 430: {'loss': 0.7361, 'grad_norm': 0.9513391256332397, 'learning_rate': 0.0009602777777777778, 'epoch': 0.11944444444444445}
Step 440: {'loss': 0.7273, 'grad_norm': 0.936480700969696, 'learning_rate': 0.000959351851851852, 'epoch': 0.12222222222222222}
Step 450: {'loss': 0.7241, 'grad_norm': 0.8534360527992249, 'learning_rate': 0.0009584259259259259, 'epoch': 0.125}
Step 460: {'loss': 0.7403, 'grad_norm': 1.2680965662002563, 'learning_rate': 0.0009575, 'epoch': 0.12777777777777777}
Step 470: {'loss': 0.7391, 'grad_norm': 0.6379629969596863, 'learning_rate': 0.000956574074074074, 'epoch': 0.13055555555555556}
Step 480: {'loss': 0.814, 'grad_norm': 0.8655158877372742, 'learning_rate': 0.0009556481481481482, 'epoch': 0.13333333333333333}
Step 490: {'loss': 0.7217, 'grad_norm': 0.8139844536781311, 'learning_rate': 0.0009547222222222223, 'epoch': 0.1361111111111111}
Step 500: {'loss': 0.7739, 'grad_norm': 0.6981763243675232, 'learning_rate': 0.0009537962962962962, 'epoch': 0.1388888888888889}
Step 510: {'loss': 0.7524, 'grad_norm': 0.745084822177887, 'learning_rate': 0.0009528703703703704, 'epoch': 0.14166666666666666}
Step 520: {'loss': 0.6938, 'grad_norm': 1.3644664287567139, 'learning_rate': 0.0009519444444444445, 'epoch': 0.14444444444444443}
Step 530: {'loss': 0.7109, 'grad_norm': 1.0668871402740479, 'learning_rate': 0.0009510185185185185, 'epoch': 0.14722222222222223}
Step 540: {'loss': 0.699, 'grad_norm': 1.1568529605865479, 'learning_rate': 0.0009500925925925927, 'epoch': 0.15}
Step 550: {'loss': 0.681, 'grad_norm': 0.5247589349746704, 'learning_rate': 0.0009491666666666667, 'epoch': 0.1527777777777778}
Step 560: {'loss': 0.6835, 'grad_norm': 1.010379672050476, 'learning_rate': 0.0009482407407407407, 'epoch': 0.15555555555555556}
Step 570: {'loss': 0.7043, 'grad_norm': 1.4328421354293823, 'learning_rate': 0.0009473148148148149, 'epoch': 0.15833333333333333}
Step 580: {'loss': 0.7004, 'grad_norm': 1.0717788934707642, 'learning_rate': 0.0009463888888888889, 'epoch': 0.16111111111111112}
Step 590: {'loss': 0.7099, 'grad_norm': 0.7910663485527039, 'learning_rate': 0.0009454629629629629, 'epoch': 0.1638888888888889}
Step 600: {'loss': 0.7119, 'grad_norm': 0.6872370839118958, 'learning_rate': 0.0009445370370370371, 'epoch': 0.16666666666666666}
Step 610: {'loss': 0.6682, 'grad_norm': 0.8352832198143005, 'learning_rate': 0.0009436111111111111, 'epoch': 0.16944444444444445}
Step 620: {'loss': 0.6562, 'grad_norm': 1.0273610353469849, 'learning_rate': 0.0009426851851851852, 'epoch': 0.17222222222222222}
Step 630: {'loss': 0.7214, 'grad_norm': 1.2212239503860474, 'learning_rate': 0.0009417592592592593, 'epoch': 0.175}
Step 640: {'loss': 0.6778, 'grad_norm': 1.0145097970962524, 'learning_rate': 0.0009408333333333333, 'epoch': 0.17777777777777778}
Step 650: {'loss': 0.6851, 'grad_norm': 1.0324647426605225, 'learning_rate': 0.0009399074074074074, 'epoch': 0.18055555555555555}
Step 660: {'loss': 0.6015, 'grad_norm': 0.9535157680511475, 'learning_rate': 0.0009389814814814815, 'epoch': 0.18333333333333332}
Step 670: {'loss': 0.712, 'grad_norm': 0.7893326282501221, 'learning_rate': 0.0009380555555555556, 'epoch': 0.18611111111111112}
Step 680: {'loss': 0.6663, 'grad_norm': 0.7986326813697815, 'learning_rate': 0.0009371296296296297, 'epoch': 0.18888888888888888}
Step 690: {'loss': 0.6858, 'grad_norm': 1.227538824081421, 'learning_rate': 0.0009362037037037036, 'epoch': 0.19166666666666668}
Step 700: {'loss': 0.6738, 'grad_norm': 0.790931224822998, 'learning_rate': 0.0009352777777777778, 'epoch': 0.19444444444444445}
Step 710: {'loss': 0.7033, 'grad_norm': 0.7651138305664062, 'learning_rate': 0.0009343518518518519, 'epoch': 0.19722222222222222}
Step 720: {'loss': 0.6887, 'grad_norm': 0.9118724465370178, 'learning_rate': 0.0009334259259259259, 'epoch': 0.2}
Step 730: {'loss': 0.7254, 'grad_norm': 0.6003547310829163, 'learning_rate': 0.0009325000000000001, 'epoch': 0.20277777777777778}
Step 740: {'loss': 0.6379, 'grad_norm': 0.6581688523292542, 'learning_rate': 0.0009315740740740741, 'epoch': 0.20555555555555555}
Step 750: {'loss': 0.6796, 'grad_norm': 1.010275959968567, 'learning_rate': 0.0009306481481481481, 'epoch': 0.20833333333333334}
Step 760: {'loss': 0.6981, 'grad_norm': 0.6791630983352661, 'learning_rate': 0.0009297222222222223, 'epoch': 0.2111111111111111}
Step 770: {'loss': 0.7657, 'grad_norm': 0.9261451959609985, 'learning_rate': 0.0009287962962962964, 'epoch': 0.21388888888888888}
Step 780: {'loss': 0.7153, 'grad_norm': 1.0421253442764282, 'learning_rate': 0.0009278703703703704, 'epoch': 0.21666666666666667}
Step 790: {'loss': 0.6745, 'grad_norm': 1.0338128805160522, 'learning_rate': 0.0009269444444444444, 'epoch': 0.21944444444444444}
Step 800: {'loss': 0.6466, 'grad_norm': 0.9029507040977478, 'learning_rate': 0.0009260185185185185, 'epoch': 0.2222222222222222}
Step 810: {'loss': 0.6509, 'grad_norm': 0.685720682144165, 'learning_rate': 0.0009250925925925926, 'epoch': 0.225}
Step 820: {'loss': 0.7432, 'grad_norm': 0.8216124773025513, 'learning_rate': 0.0009241666666666667, 'epoch': 0.22777777777777777}
Step 830: {'loss': 0.6271, 'grad_norm': 0.6657191514968872, 'learning_rate': 0.0009232407407407407, 'epoch': 0.23055555555555557}
Step 840: {'loss': 0.6976, 'grad_norm': 1.224473237991333, 'learning_rate': 0.0009223148148148148, 'epoch': 0.23333333333333334}
Step 850: {'loss': 0.6936, 'grad_norm': 0.9883789420127869, 'learning_rate': 0.0009213888888888889, 'epoch': 0.2361111111111111}
Step 860: {'loss': 0.6906, 'grad_norm': 0.8042855262756348, 'learning_rate': 0.000920462962962963, 'epoch': 0.2388888888888889}
Step 870: {'loss': 0.6819, 'grad_norm': 0.8943239450454712, 'learning_rate': 0.0009195370370370371, 'epoch': 0.24166666666666667}
Step 880: {'loss': 0.7177, 'grad_norm': 0.7819314002990723, 'learning_rate': 0.0009186111111111111, 'epoch': 0.24444444444444444}
Step 890: {'loss': 0.6992, 'grad_norm': 0.8986078500747681, 'learning_rate': 0.0009176851851851852, 'epoch': 0.24722222222222223}
Step 900: {'loss': 0.6862, 'grad_norm': 0.6348748803138733, 'learning_rate': 0.0009167592592592593, 'epoch': 0.25}
Step 910: {'loss': 0.6515, 'grad_norm': 0.8045545816421509, 'learning_rate': 0.0009158333333333334, 'epoch': 0.25277777777777777}
Step 920: {'loss': 0.5993, 'grad_norm': 1.13197660446167, 'learning_rate': 0.0009149074074074074, 'epoch': 0.25555555555555554}
Step 930: {'loss': 0.759, 'grad_norm': 0.7497161030769348, 'learning_rate': 0.0009139814814814815, 'epoch': 0.25833333333333336}
Step 940: {'loss': 0.6762, 'grad_norm': 0.7518277764320374, 'learning_rate': 0.0009130555555555555, 'epoch': 0.2611111111111111}
Step 950: {'loss': 0.7055, 'grad_norm': 0.8486589193344116, 'learning_rate': 0.0009121296296296296, 'epoch': 0.2638888888888889}
Step 960: {'loss': 0.6666, 'grad_norm': 0.8357183337211609, 'learning_rate': 0.0009112037037037038, 'epoch': 0.26666666666666666}
Step 970: {'loss': 0.678, 'grad_norm': 0.5309781432151794, 'learning_rate': 0.0009102777777777778, 'epoch': 0.26944444444444443}
Step 980: {'loss': 0.682, 'grad_norm': 0.9047258496284485, 'learning_rate': 0.0009093518518518518, 'epoch': 0.2722222222222222}
Step 990: {'loss': 0.6781, 'grad_norm': 0.7202913165092468, 'learning_rate': 0.000908425925925926, 'epoch': 0.275}
Step 1000: {'loss': 0.732, 'grad_norm': 0.608462929725647, 'learning_rate': 0.0009075, 'epoch': 0.2777777777777778}
Step 1010: {'loss': 0.7431, 'grad_norm': 1.01364266872406, 'learning_rate': 0.0009065740740740741, 'epoch': 0.28055555555555556}
Step 1020: {'loss': 0.7566, 'grad_norm': 0.9747775793075562, 'learning_rate': 0.0009056481481481483, 'epoch': 0.2833333333333333}
Step 1030: {'loss': 0.6275, 'grad_norm': 0.8714442849159241, 'learning_rate': 0.0009047222222222222, 'epoch': 0.2861111111111111}
Step 1040: {'loss': 0.6709, 'grad_norm': 0.7275382280349731, 'learning_rate': 0.0009037962962962963, 'epoch': 0.28888888888888886}
Step 1050: {'loss': 0.7286, 'grad_norm': 0.7881795167922974, 'learning_rate': 0.0009028703703703704, 'epoch': 0.2916666666666667}
