Step 10: {'loss': 1.4144, 'grad_norm': 1.2117514610290527, 'learning_rate': 0.000499375, 'epoch': 0.002777777777777778}
Step 2010: {'loss': 0.4275, 'grad_norm': 1.2012019157409668, 'learning_rate': 0.0003604861111111111, 'epoch': 0.5583333333333333}
Step 2020: {'loss': 0.3954, 'grad_norm': 1.1937111616134644, 'learning_rate': 0.0003597916666666667, 'epoch': 0.5611111111111111}
Step 2030: {'loss': 0.3521, 'grad_norm': 0.5966895222663879, 'learning_rate': 0.00035909722222222224, 'epoch': 0.5638888888888889}
Step 2040: {'loss': 0.406, 'grad_norm': 1.0251004695892334, 'learning_rate': 0.0003584027777777778, 'epoch': 0.5666666666666667}
Step 2050: {'loss': 0.3776, 'grad_norm': 0.8426511287689209, 'learning_rate': 0.00035770833333333336, 'epoch': 0.5694444444444444}
Step 2060: {'loss': 0.3245, 'grad_norm': 1.1209518909454346, 'learning_rate': 0.0003570138888888889, 'epoch': 0.5722222222222222}
Step 2070: {'loss': 0.3131, 'grad_norm': 1.1421551704406738, 'learning_rate': 0.0003563194444444445, 'epoch': 0.575}
Step 2080: {'loss': 0.3613, 'grad_norm': 1.2807360887527466, 'learning_rate': 0.00035562500000000004, 'epoch': 0.5777777777777777}
Step 2090: {'loss': 0.3512, 'grad_norm': 1.0232505798339844, 'learning_rate': 0.0003549305555555556, 'epoch': 0.5805555555555556}
Step 2100: {'loss': 0.3884, 'grad_norm': 0.7916234135627747, 'learning_rate': 0.0003542361111111111, 'epoch': 0.5833333333333334}
Step 2110: {'loss': 0.3704, 'grad_norm': 0.9240550994873047, 'learning_rate': 0.00035354166666666666, 'epoch': 0.5861111111111111}
Step 2120: {'loss': 0.3497, 'grad_norm': 0.996485710144043, 'learning_rate': 0.0003528472222222222, 'epoch': 0.5888888888888889}
Step 2130: {'loss': 0.3781, 'grad_norm': 0.8930094242095947, 'learning_rate': 0.0003521527777777778, 'epoch': 0.5916666666666667}
Step 2140: {'loss': 0.3642, 'grad_norm': 1.5608227252960205, 'learning_rate': 0.00035145833333333334, 'epoch': 0.5944444444444444}
Step 2150: {'loss': 0.3496, 'grad_norm': 0.8702371716499329, 'learning_rate': 0.0003507638888888889, 'epoch': 0.5972222222222222}
Step 2160: {'loss': 0.3511, 'grad_norm': 1.0153614282608032, 'learning_rate': 0.00035006944444444446, 'epoch': 0.6}
Step 2170: {'loss': 0.3281, 'grad_norm': 0.6581646800041199, 'learning_rate': 0.000349375, 'epoch': 0.6027777777777777}
Step 2180: {'loss': 0.3904, 'grad_norm': 0.6855140924453735, 'learning_rate': 0.0003486805555555556, 'epoch': 0.6055555555555555}
Step 2190: {'loss': 0.3703, 'grad_norm': 1.1826902627944946, 'learning_rate': 0.00034798611111111114, 'epoch': 0.6083333333333333}
Step 2200: {'loss': 0.3473, 'grad_norm': 1.0089176893234253, 'learning_rate': 0.00034729166666666665, 'epoch': 0.6111111111111112}
Step 2210: {'loss': 0.3881, 'grad_norm': 0.8591118454933167, 'learning_rate': 0.0003465972222222222, 'epoch': 0.6138888888888889}
Step 2220: {'loss': 0.3542, 'grad_norm': 0.7915061116218567, 'learning_rate': 0.00034590277777777777, 'epoch': 0.6166666666666667}
Step 2230: {'loss': 0.378, 'grad_norm': 0.8854325413703918, 'learning_rate': 0.0003452083333333333, 'epoch': 0.6194444444444445}
Step 2240: {'loss': 0.3447, 'grad_norm': 1.0311317443847656, 'learning_rate': 0.0003445138888888889, 'epoch': 0.6222222222222222}
Step 2250: {'loss': 0.3727, 'grad_norm': 0.8104013204574585, 'learning_rate': 0.00034381944444444445, 'epoch': 0.625}
Step 2260: {'loss': 0.3001, 'grad_norm': 0.8480514287948608, 'learning_rate': 0.000343125, 'epoch': 0.6277777777777778}
Step 2270: {'loss': 0.2925, 'grad_norm': 0.8111199140548706, 'learning_rate': 0.00034243055555555557, 'epoch': 0.6305555555555555}
Step 2280: {'loss': 0.4333, 'grad_norm': 1.1657048463821411, 'learning_rate': 0.0003417361111111111, 'epoch': 0.6333333333333333}
Step 2290: {'loss': 0.3619, 'grad_norm': 1.6530860662460327, 'learning_rate': 0.0003410416666666667, 'epoch': 0.6361111111111111}
Step 2300: {'loss': 0.3712, 'grad_norm': 1.0767959356307983, 'learning_rate': 0.00034034722222222224, 'epoch': 0.6388888888888888}
Step 2310: {'loss': 0.3447, 'grad_norm': 0.7224043011665344, 'learning_rate': 0.0003396527777777778, 'epoch': 0.6416666666666667}
Step 2320: {'loss': 0.3527, 'grad_norm': 0.7388277649879456, 'learning_rate': 0.0003389583333333333, 'epoch': 0.6444444444444445}
Step 2330: {'loss': 0.3596, 'grad_norm': 0.8114320039749146, 'learning_rate': 0.00033826388888888887, 'epoch': 0.6472222222222223}
Step 2340: {'loss': 0.3979, 'grad_norm': 1.0183889865875244, 'learning_rate': 0.00033756944444444443, 'epoch': 0.65}
Step 2350: {'loss': 0.3909, 'grad_norm': 0.9489858150482178, 'learning_rate': 0.000336875, 'epoch': 0.6527777777777778}
Step 2360: {'loss': 0.3583, 'grad_norm': 0.7341858744621277, 'learning_rate': 0.00033618055555555555, 'epoch': 0.6555555555555556}
Step 2370: {'loss': 0.3368, 'grad_norm': 0.7740371227264404, 'learning_rate': 0.0003354861111111111, 'epoch': 0.6583333333333333}
Step 2380: {'loss': 0.3798, 'grad_norm': 0.8386094570159912, 'learning_rate': 0.00033479166666666667, 'epoch': 0.6611111111111111}
Step 2390: {'loss': 0.3308, 'grad_norm': 1.0404618978500366, 'learning_rate': 0.00033409722222222223, 'epoch': 0.6638888888888889}
Step 2400: {'loss': 0.3078, 'grad_norm': 1.2577252388000488, 'learning_rate': 0.0003334027777777778, 'epoch': 0.6666666666666666}
Step 2410: {'loss': 0.3362, 'grad_norm': 0.9864920973777771, 'learning_rate': 0.00033270833333333335, 'epoch': 0.6694444444444444}
Step 2420: {'loss': 0.3904, 'grad_norm': 1.2836164236068726, 'learning_rate': 0.0003320138888888889, 'epoch': 0.6722222222222223}
Step 2430: {'loss': 0.3877, 'grad_norm': 0.7154744267463684, 'learning_rate': 0.00033131944444444447, 'epoch': 0.675}
Step 2440: {'loss': 0.352, 'grad_norm': 0.9600597023963928, 'learning_rate': 0.000330625, 'epoch': 0.6777777777777778}
Step 2450: {'loss': 0.3742, 'grad_norm': 1.0255532264709473, 'learning_rate': 0.0003299305555555556, 'epoch': 0.6805555555555556}
Step 2460: {'loss': 0.3839, 'grad_norm': 1.3276472091674805, 'learning_rate': 0.00032923611111111115, 'epoch': 0.6833333333333333}
Step 2470: {'loss': 0.3726, 'grad_norm': 0.7927356362342834, 'learning_rate': 0.0003285416666666667, 'epoch': 0.6861111111111111}
Step 2480: {'loss': 0.3699, 'grad_norm': 0.7133549451828003, 'learning_rate': 0.00032784722222222227, 'epoch': 0.6888888888888889}
Step 2490: {'loss': 0.3825, 'grad_norm': 0.9861924648284912, 'learning_rate': 0.0003271527777777778, 'epoch': 0.6916666666666667}
Step 2500: {'loss': 0.3943, 'grad_norm': 0.9549508690834045, 'learning_rate': 0.00032645833333333333, 'epoch': 0.6944444444444444}
Step 2510: {'loss': 0.3942, 'grad_norm': 0.983963131904602, 'learning_rate': 0.0003257638888888889, 'epoch': 0.6972222222222222}
Step 2520: {'loss': 0.3757, 'grad_norm': 1.0320814847946167, 'learning_rate': 0.00032506944444444445, 'epoch': 0.7}
Step 2530: {'loss': 0.3835, 'grad_norm': 0.7901421785354614, 'learning_rate': 0.000324375, 'epoch': 0.7027777777777777}
Step 2540: {'loss': 0.4121, 'grad_norm': 0.9490479230880737, 'learning_rate': 0.00032368055555555557, 'epoch': 0.7055555555555556}
Step 2550: {'loss': 0.4004, 'grad_norm': 1.0988205671310425, 'learning_rate': 0.0003229861111111111, 'epoch': 0.7083333333333334}
Step 2560: {'loss': 0.3882, 'grad_norm': 0.9593459963798523, 'learning_rate': 0.00032229166666666664, 'epoch': 0.7111111111111111}
Step 2570: {'loss': 0.3163, 'grad_norm': 0.9000091552734375, 'learning_rate': 0.0003215972222222222, 'epoch': 0.7138888888888889}
Step 2580: {'loss': 0.3338, 'grad_norm': 1.3824268579483032, 'learning_rate': 0.00032090277777777776, 'epoch': 0.7166666666666667}
Step 2590: {'loss': 0.4025, 'grad_norm': 1.256145715713501, 'learning_rate': 0.0003202083333333333, 'epoch': 0.7194444444444444}
Step 2600: {'loss': 0.3569, 'grad_norm': 0.798492431640625, 'learning_rate': 0.0003195138888888889, 'epoch': 0.7222222222222222}
Step 2610: {'loss': 0.3743, 'grad_norm': 0.9391863346099854, 'learning_rate': 0.00031881944444444443, 'epoch': 0.725}
Step 2620: {'loss': 0.3551, 'grad_norm': 0.8469956517219543, 'learning_rate': 0.000318125, 'epoch': 0.7277777777777777}
Step 2630: {'loss': 0.3984, 'grad_norm': 0.9822350740432739, 'learning_rate': 0.00031743055555555555, 'epoch': 0.7305555555555555}
Step 2640: {'loss': 0.3729, 'grad_norm': 1.0933927297592163, 'learning_rate': 0.0003167361111111111, 'epoch': 0.7333333333333333}
Step 2650: {'loss': 0.3207, 'grad_norm': 0.7817102074623108, 'learning_rate': 0.0003160416666666667, 'epoch': 0.7361111111111112}
Step 2660: {'loss': 0.3645, 'grad_norm': 0.8489531874656677, 'learning_rate': 0.00031534722222222223, 'epoch': 0.7388888888888889}
Step 2670: {'loss': 0.3929, 'grad_norm': 0.7940676212310791, 'learning_rate': 0.0003146527777777778, 'epoch': 0.7416666666666667}
Step 2680: {'loss': 0.3295, 'grad_norm': 1.0490814447402954, 'learning_rate': 0.00031395833333333335, 'epoch': 0.7444444444444445}
Step 2690: {'loss': 0.3901, 'grad_norm': 0.857442319393158, 'learning_rate': 0.0003132638888888889, 'epoch': 0.7472222222222222}
Step 2700: {'loss': 0.3308, 'grad_norm': 0.7971367239952087, 'learning_rate': 0.00031256944444444447, 'epoch': 0.75}
Step 2710: {'loss': 0.3606, 'grad_norm': 0.8807734847068787, 'learning_rate': 0.00031187500000000003, 'epoch': 0.7527777777777778}
Step 2720: {'loss': 0.3597, 'grad_norm': 0.6814056634902954, 'learning_rate': 0.0003111805555555556, 'epoch': 0.7555555555555555}
Step 2730: {'loss': 0.3822, 'grad_norm': 1.128536581993103, 'learning_rate': 0.00031048611111111115, 'epoch': 0.7583333333333333}
Step 2740: {'loss': 0.3787, 'grad_norm': 0.731015682220459, 'learning_rate': 0.0003097916666666667, 'epoch': 0.7611111111111111}
Step 2750: {'loss': 0.4392, 'grad_norm': 0.8435808420181274, 'learning_rate': 0.00030909722222222227, 'epoch': 0.7638888888888888}
Step 2760: {'loss': 0.3846, 'grad_norm': 0.8796563744544983, 'learning_rate': 0.00030840277777777783, 'epoch': 0.7666666666666667}
Step 2770: {'loss': 0.3962, 'grad_norm': 0.902008056640625, 'learning_rate': 0.00030770833333333334, 'epoch': 0.7694444444444445}
Step 2780: {'loss': 0.337, 'grad_norm': 0.6345598101615906, 'learning_rate': 0.0003070138888888889, 'epoch': 0.7722222222222223}
Step 2790: {'loss': 0.3689, 'grad_norm': 1.1901744604110718, 'learning_rate': 0.0003063194444444444, 'epoch': 0.775}
Step 2800: {'loss': 0.4169, 'grad_norm': 0.8463287949562073, 'learning_rate': 0.00030562499999999996, 'epoch': 0.7777777777777778}
Step 2810: {'loss': 0.3384, 'grad_norm': 0.9040129780769348, 'learning_rate': 0.0003049305555555555, 'epoch': 0.7805555555555556}
Step 2820: {'loss': 0.4148, 'grad_norm': 0.9590955376625061, 'learning_rate': 0.0003042361111111111, 'epoch': 0.7833333333333333}
Step 2830: {'loss': 0.3521, 'grad_norm': 0.693814754486084, 'learning_rate': 0.00030354166666666664, 'epoch': 0.7861111111111111}
Step 2840: {'loss': 0.3594, 'grad_norm': 0.8709492683410645, 'learning_rate': 0.0003028472222222222, 'epoch': 0.7888888888888889}
Step 2850: {'loss': 0.3298, 'grad_norm': 0.5708358287811279, 'learning_rate': 0.00030215277777777776, 'epoch': 0.7916666666666666}
Step 2860: {'loss': 0.3482, 'grad_norm': 0.9333485960960388, 'learning_rate': 0.0003014583333333333, 'epoch': 0.7944444444444444}
Step 2870: {'loss': 0.4089, 'grad_norm': 1.0128849744796753, 'learning_rate': 0.0003007638888888889, 'epoch': 0.7972222222222223}
Step 2880: {'loss': 0.3907, 'grad_norm': 0.5821235179901123, 'learning_rate': 0.00030006944444444444, 'epoch': 0.8}
Step 2890: {'loss': 0.418, 'grad_norm': 1.314296841621399, 'learning_rate': 0.000299375, 'epoch': 0.8027777777777778}
Step 2900: {'loss': 0.3368, 'grad_norm': 0.5200119018554688, 'learning_rate': 0.00029868055555555556, 'epoch': 0.8055555555555556}
Step 2910: {'loss': 0.349, 'grad_norm': 1.3467901945114136, 'learning_rate': 0.0002979861111111111, 'epoch': 0.8083333333333333}
Step 2920: {'loss': 0.3834, 'grad_norm': 1.5464160442352295, 'learning_rate': 0.0002972916666666667, 'epoch': 0.8111111111111111}
Step 2930: {'loss': 0.3448, 'grad_norm': 1.107317328453064, 'learning_rate': 0.00029659722222222224, 'epoch': 0.8138888888888889}
Step 2940: {'loss': 0.3472, 'grad_norm': 0.9457998275756836, 'learning_rate': 0.0002959027777777778, 'epoch': 0.8166666666666667}
Step 2950: {'loss': 0.3676, 'grad_norm': 1.0156643390655518, 'learning_rate': 0.00029520833333333336, 'epoch': 0.8194444444444444}
Step 2960: {'loss': 0.3791, 'grad_norm': 1.1799653768539429, 'learning_rate': 0.0002945138888888889, 'epoch': 0.8222222222222222}
Step 2970: {'loss': 0.3193, 'grad_norm': 0.9307745099067688, 'learning_rate': 0.0002938194444444445, 'epoch': 0.825}
Step 2980: {'loss': 0.39, 'grad_norm': 0.8947412967681885, 'learning_rate': 0.00029312500000000004, 'epoch': 0.8277777777777777}
Step 2990: {'loss': 0.3787, 'grad_norm': 0.9158574938774109, 'learning_rate': 0.0002924305555555556, 'epoch': 0.8305555555555556}
Step 3000: {'loss': 0.4077, 'grad_norm': 1.2266215085983276, 'learning_rate': 0.0002917361111111111, 'epoch': 0.8333333333333334}
Step 3010: {'loss': 0.4178, 'grad_norm': 0.8785902857780457, 'learning_rate': 0.00029104166666666666, 'epoch': 0.8361111111111111}
Step 3020: {'loss': 0.3889, 'grad_norm': 0.7662994861602783, 'learning_rate': 0.0002903472222222222, 'epoch': 0.8388888888888889}
Step 3030: {'loss': 0.3824, 'grad_norm': 1.1541175842285156, 'learning_rate': 0.0002896527777777778, 'epoch': 0.8416666666666667}
Step 3040: {'loss': 0.3819, 'grad_norm': 0.9727465510368347, 'learning_rate': 0.00028895833333333334, 'epoch': 0.8444444444444444}
Step 3050: {'loss': 0.383, 'grad_norm': 1.0377856492996216, 'learning_rate': 0.0002882638888888889, 'epoch': 0.8472222222222222}
Step 3060: {'loss': 0.3489, 'grad_norm': 0.9798476099967957, 'learning_rate': 0.00028756944444444446, 'epoch': 0.85}
Step 3070: {'loss': 0.3353, 'grad_norm': 1.104252815246582, 'learning_rate': 0.000286875, 'epoch': 0.8527777777777777}
Step 3080: {'loss': 0.3653, 'grad_norm': 1.150504231452942, 'learning_rate': 0.0002861805555555556, 'epoch': 0.8555555555555555}
Step 3090: {'loss': 0.3876, 'grad_norm': 0.7566519379615784, 'learning_rate': 0.00028548611111111114, 'epoch': 0.8583333333333333}
Step 3100: {'loss': 0.4138, 'grad_norm': 1.0326967239379883, 'learning_rate': 0.00028479166666666665, 'epoch': 0.8611111111111112}
Step 3110: {'loss': 0.364, 'grad_norm': 0.8283437490463257, 'learning_rate': 0.0002840972222222222, 'epoch': 0.8638888888888889}
Step 3120: {'loss': 0.3831, 'grad_norm': 0.832892119884491, 'learning_rate': 0.00028340277777777777, 'epoch': 0.8666666666666667}
Step 3130: {'loss': 0.3397, 'grad_norm': 1.459678292274475, 'learning_rate': 0.0002827083333333333, 'epoch': 0.8694444444444445}
Step 3140: {'loss': 0.3461, 'grad_norm': 0.7184412479400635, 'learning_rate': 0.0002820138888888889, 'epoch': 0.8722222222222222}
Step 3150: {'loss': 0.3408, 'grad_norm': 1.2094392776489258, 'learning_rate': 0.00028131944444444444, 'epoch': 0.875}
Step 3160: {'loss': 0.3387, 'grad_norm': 0.6768863201141357, 'learning_rate': 0.000280625, 'epoch': 0.8777777777777778}
Step 3170: {'loss': 0.3069, 'grad_norm': 0.8875123858451843, 'learning_rate': 0.00027993055555555556, 'epoch': 0.8805555555555555}
Step 3180: {'loss': 0.3912, 'grad_norm': 1.2964032888412476, 'learning_rate': 0.0002792361111111111, 'epoch': 0.8833333333333333}
Step 3190: {'loss': 0.3151, 'grad_norm': 0.7067863941192627, 'learning_rate': 0.0002785416666666667, 'epoch': 0.8861111111111111}
Step 3200: {'loss': 0.3477, 'grad_norm': 0.9742035269737244, 'learning_rate': 0.00027784722222222224, 'epoch': 0.8888888888888888}
Step 3210: {'loss': 0.452, 'grad_norm': 0.9558876156806946, 'learning_rate': 0.0002771527777777778, 'epoch': 0.8916666666666667}
Step 3220: {'loss': 0.3897, 'grad_norm': 1.0591477155685425, 'learning_rate': 0.0002764583333333333, 'epoch': 0.8944444444444445}
Step 3230: {'loss': 0.34, 'grad_norm': 1.3361389636993408, 'learning_rate': 0.00027576388888888887, 'epoch': 0.8972222222222223}
Step 3240: {'loss': 0.3011, 'grad_norm': 1.1074970960617065, 'learning_rate': 0.00027506944444444443, 'epoch': 0.9}
Step 3250: {'loss': 0.3331, 'grad_norm': 0.722775936126709, 'learning_rate': 0.000274375, 'epoch': 0.9027777777777778}
Step 3260: {'loss': 0.374, 'grad_norm': 0.8493661880493164, 'learning_rate': 0.00027368055555555555, 'epoch': 0.9055555555555556}
Step 3270: {'loss': 0.3849, 'grad_norm': 0.9100289940834045, 'learning_rate': 0.0002729861111111111, 'epoch': 0.9083333333333333}
Step 3280: {'loss': 0.3433, 'grad_norm': 0.8552045226097107, 'learning_rate': 0.00027229166666666667, 'epoch': 0.9111111111111111}
Step 3290: {'loss': 0.3751, 'grad_norm': 0.857826828956604, 'learning_rate': 0.0002715972222222222, 'epoch': 0.9138888888888889}
Step 3300: {'loss': 0.3558, 'grad_norm': 0.8157193660736084, 'learning_rate': 0.0002709027777777778, 'epoch': 0.9166666666666666}
Step 3310: {'loss': 0.4073, 'grad_norm': 0.9628279209136963, 'learning_rate': 0.00027020833333333335, 'epoch': 0.9194444444444444}
Step 3320: {'loss': 0.4021, 'grad_norm': 0.9609795808792114, 'learning_rate': 0.0002695138888888889, 'epoch': 0.9222222222222223}
Step 3330: {'loss': 0.3567, 'grad_norm': 1.3999781608581543, 'learning_rate': 0.00026881944444444447, 'epoch': 0.925}
Step 3340: {'loss': 0.3711, 'grad_norm': 1.2117531299591064, 'learning_rate': 0.000268125, 'epoch': 0.9277777777777778}
Step 3350: {'loss': 0.4122, 'grad_norm': 1.022240400314331, 'learning_rate': 0.0002674305555555556, 'epoch': 0.9305555555555556}
Step 3360: {'loss': 0.3659, 'grad_norm': 0.8866394758224487, 'learning_rate': 0.00026673611111111115, 'epoch': 0.9333333333333333}
Step 3370: {'loss': 0.3684, 'grad_norm': 1.3425043821334839, 'learning_rate': 0.0002660416666666667, 'epoch': 0.9361111111111111}
Step 3380: {'loss': 0.3905, 'grad_norm': 0.6576633453369141, 'learning_rate': 0.00026534722222222226, 'epoch': 0.9388888888888889}
Step 3390: {'loss': 0.369, 'grad_norm': 1.0501981973648071, 'learning_rate': 0.0002646527777777778, 'epoch': 0.9416666666666667}
Step 3400: {'loss': 0.3522, 'grad_norm': 1.098344087600708, 'learning_rate': 0.00026395833333333333, 'epoch': 0.9444444444444444}
Step 3410: {'loss': 0.3607, 'grad_norm': 1.1188414096832275, 'learning_rate': 0.0002632638888888889, 'epoch': 0.9472222222222222}
Step 3420: {'loss': 0.335, 'grad_norm': 1.3185241222381592, 'learning_rate': 0.00026256944444444445, 'epoch': 0.95}
Step 3430: {'loss': 0.38, 'grad_norm': 1.3552043437957764, 'learning_rate': 0.000261875, 'epoch': 0.9527777777777777}
Step 3440: {'loss': 0.3711, 'grad_norm': 0.9623088836669922, 'learning_rate': 0.00026118055555555557, 'epoch': 0.9555555555555556}
Step 3450: {'loss': 0.3606, 'grad_norm': 0.7621198892593384, 'learning_rate': 0.0002604861111111111, 'epoch': 0.9583333333333334}
Step 3460: {'loss': 0.3802, 'grad_norm': 0.6428835988044739, 'learning_rate': 0.00025979166666666663, 'epoch': 0.9611111111111111}
Step 3470: {'loss': 0.3614, 'grad_norm': 1.148672342300415, 'learning_rate': 0.0002590972222222222, 'epoch': 0.9638888888888889}
Step 3480: {'loss': 0.4225, 'grad_norm': 1.0350546836853027, 'learning_rate': 0.00025840277777777775, 'epoch': 0.9666666666666667}
Step 3490: {'loss': 0.3477, 'grad_norm': 0.5905433297157288, 'learning_rate': 0.0002577083333333333, 'epoch': 0.9694444444444444}
Step 3500: {'loss': 0.3907, 'grad_norm': 0.9461696743965149, 'learning_rate': 0.0002570138888888889, 'epoch': 0.9722222222222222}
Step 3510: {'loss': 0.3489, 'grad_norm': 1.0080838203430176, 'learning_rate': 0.00025631944444444443, 'epoch': 0.975}
Step 3520: {'loss': 0.3857, 'grad_norm': 0.8705554604530334, 'learning_rate': 0.000255625, 'epoch': 0.9777777777777777}
Step 3530: {'loss': 0.3803, 'grad_norm': 1.1292628049850464, 'learning_rate': 0.00025493055555555555, 'epoch': 0.9805555555555555}
Step 3540: {'loss': 0.3626, 'grad_norm': 1.0636334419250488, 'learning_rate': 0.0002542361111111111, 'epoch': 0.9833333333333333}
Step 3550: {'loss': 0.3501, 'grad_norm': 0.9988353252410889, 'learning_rate': 0.00025354166666666667, 'epoch': 0.9861111111111112}
Step 3560: {'loss': 0.4112, 'grad_norm': 0.7816382646560669, 'learning_rate': 0.00025284722222222223, 'epoch': 0.9888888888888889}
Step 3570: {'loss': 0.3368, 'grad_norm': 0.768824577331543, 'learning_rate': 0.0002521527777777778, 'epoch': 0.9916666666666667}
Step 3580: {'loss': 0.3834, 'grad_norm': 1.0084502696990967, 'learning_rate': 0.00025145833333333335, 'epoch': 0.9944444444444445}
Step 3590: {'loss': 0.428, 'grad_norm': 0.9396147727966309, 'learning_rate': 0.0002507638888888889, 'epoch': 0.9972222222222222}
Step 3600: {'loss': 0.3542, 'grad_norm': 0.8921627998352051, 'learning_rate': 0.00025006944444444447, 'epoch': 1.0}
Step 3610: {'loss': 0.3506, 'grad_norm': 0.8859854340553284, 'learning_rate': 0.00024937500000000003, 'epoch': 1.0027777777777778}
Step 3620: {'loss': 0.3531, 'grad_norm': 1.3428713083267212, 'learning_rate': 0.00024868055555555554, 'epoch': 1.0055555555555555}
Step 3630: {'loss': 0.3836, 'grad_norm': 0.8328580856323242, 'learning_rate': 0.0002479861111111111, 'epoch': 1.0083333333333333}
Step 3640: {'loss': 0.3415, 'grad_norm': 1.2534739971160889, 'learning_rate': 0.00024729166666666666, 'epoch': 1.011111111111111}
Step 3650: {'loss': 0.3797, 'grad_norm': 0.7718539834022522, 'learning_rate': 0.0002465972222222222, 'epoch': 1.0138888888888888}
Step 3660: {'loss': 0.3449, 'grad_norm': 0.8716961145401001, 'learning_rate': 0.0002459027777777778, 'epoch': 1.0166666666666666}
Step 3670: {'loss': 0.3803, 'grad_norm': 1.0124484300613403, 'learning_rate': 0.00024520833333333334, 'epoch': 1.0194444444444444}
Step 3680: {'loss': 0.3361, 'grad_norm': 0.8162761330604553, 'learning_rate': 0.0002445138888888889, 'epoch': 1.0222222222222221}
Step 3690: {'loss': 0.3203, 'grad_norm': 0.8454585671424866, 'learning_rate': 0.00024381944444444445, 'epoch': 1.025}
Step 3700: {'loss': 0.3378, 'grad_norm': 0.803736686706543, 'learning_rate': 0.00024312500000000001, 'epoch': 1.0277777777777777}
Step 3710: {'loss': 0.3801, 'grad_norm': 1.037105679512024, 'learning_rate': 0.00024243055555555557, 'epoch': 1.0305555555555554}
Step 3720: {'loss': 0.34, 'grad_norm': 0.8163091540336609, 'learning_rate': 0.00024173611111111113, 'epoch': 1.0333333333333334}
Step 3730: {'loss': 0.3709, 'grad_norm': 0.8226679563522339, 'learning_rate': 0.00024104166666666667, 'epoch': 1.0361111111111112}
Step 3740: {'loss': 0.3436, 'grad_norm': 0.971998929977417, 'learning_rate': 0.00024034722222222223, 'epoch': 1.038888888888889}
Step 3750: {'loss': 0.427, 'grad_norm': 0.7879049777984619, 'learning_rate': 0.00023965277777777779, 'epoch': 1.0416666666666667}
Step 3760: {'loss': 0.3107, 'grad_norm': 0.8107009530067444, 'learning_rate': 0.00023895833333333335, 'epoch': 1.0444444444444445}
Step 3770: {'loss': 0.3468, 'grad_norm': 0.7832186818122864, 'learning_rate': 0.00023826388888888888, 'epoch': 1.0472222222222223}
Step 3780: {'loss': 0.4007, 'grad_norm': 0.781257688999176, 'learning_rate': 0.00023756944444444444, 'epoch': 1.05}
Step 3790: {'loss': 0.3139, 'grad_norm': 1.0049653053283691, 'learning_rate': 0.000236875, 'epoch': 1.0527777777777778}
Step 3800: {'loss': 0.3323, 'grad_norm': 1.2994887828826904, 'learning_rate': 0.00023618055555555556, 'epoch': 1.0555555555555556}
Step 3810: {'loss': 0.3421, 'grad_norm': 0.8255516290664673, 'learning_rate': 0.00023548611111111112, 'epoch': 1.0583333333333333}
Step 3820: {'loss': 0.3754, 'grad_norm': 2.0970911979675293, 'learning_rate': 0.00023479166666666668, 'epoch': 1.0611111111111111}
Step 3830: {'loss': 0.3828, 'grad_norm': 1.1731005907058716, 'learning_rate': 0.00023409722222222224, 'epoch': 1.0638888888888889}
Step 3840: {'loss': 0.3991, 'grad_norm': 1.2053829431533813, 'learning_rate': 0.00023340277777777777, 'epoch': 1.0666666666666667}
Step 3850: {'loss': 0.3944, 'grad_norm': 1.0773425102233887, 'learning_rate': 0.00023270833333333333, 'epoch': 1.0694444444444444}
Step 3860: {'loss': 0.3101, 'grad_norm': 0.771128237247467, 'learning_rate': 0.0002320138888888889, 'epoch': 1.0722222222222222}
Step 3870: {'loss': 0.2803, 'grad_norm': 0.7973822951316833, 'learning_rate': 0.00023131944444444445, 'epoch': 1.075}
Step 3880: {'loss': 0.3418, 'grad_norm': 0.9426569938659668, 'learning_rate': 0.000230625, 'epoch': 1.0777777777777777}
Step 3890: {'loss': 0.3685, 'grad_norm': 1.2119535207748413, 'learning_rate': 0.00022993055555555557, 'epoch': 1.0805555555555555}
Step 3900: {'loss': 0.3694, 'grad_norm': 0.6173450946807861, 'learning_rate': 0.00022923611111111113, 'epoch': 1.0833333333333333}
Step 3910: {'loss': 0.3128, 'grad_norm': 0.980521023273468, 'learning_rate': 0.0002285416666666667, 'epoch': 1.086111111111111}
Step 3920: {'loss': 0.2919, 'grad_norm': 0.8003214001655579, 'learning_rate': 0.00022784722222222222, 'epoch': 1.0888888888888888}
Step 3930: {'loss': 0.3589, 'grad_norm': 0.8520367741584778, 'learning_rate': 0.00022715277777777778, 'epoch': 1.0916666666666666}
Step 3940: {'loss': 0.3961, 'grad_norm': 1.0289424657821655, 'learning_rate': 0.00022645833333333334, 'epoch': 1.0944444444444446}
Step 3950: {'loss': 0.3905, 'grad_norm': 0.8028462529182434, 'learning_rate': 0.00022576388888888887, 'epoch': 1.0972222222222223}
Step 3960: {'loss': 0.3381, 'grad_norm': 0.9631516337394714, 'learning_rate': 0.00022506944444444443, 'epoch': 1.1}
Step 3970: {'loss': 0.3346, 'grad_norm': 0.7749044895172119, 'learning_rate': 0.000224375, 'epoch': 1.1027777777777779}
Step 3980: {'loss': 0.3376, 'grad_norm': 0.8464378118515015, 'learning_rate': 0.00022368055555555555, 'epoch': 1.1055555555555556}
Step 3990: {'loss': 0.3355, 'grad_norm': 0.9873055219650269, 'learning_rate': 0.0002229861111111111, 'epoch': 1.1083333333333334}
