Step 10: {'loss': 1.8246, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 2930: {'loss': 0.6017, 'learning_rate': 0.00045740740740740746, 'epoch': 1.63}
Step 2940: {'loss': 0.6146, 'learning_rate': 0.00045555555555555556, 'epoch': 1.63}
Step 2950: {'loss': 0.6138, 'learning_rate': 0.0004537037037037037, 'epoch': 1.64}
Step 2960: {'loss': 0.6106, 'learning_rate': 0.00045185185185185183, 'epoch': 1.64}
Step 2970: {'loss': 0.608, 'learning_rate': 0.00045000000000000004, 'epoch': 1.65}
Step 2980: {'loss': 0.6083, 'learning_rate': 0.00044814814814814815, 'epoch': 1.66}
Step 2990: {'loss': 0.5816, 'learning_rate': 0.0004462962962962963, 'epoch': 1.66}
Step 3000: {'loss': 0.6643, 'learning_rate': 0.0004444444444444444, 'epoch': 1.67}
Step 3010: {'loss': 0.6244, 'learning_rate': 0.0004425925925925926, 'epoch': 1.67}
Step 3020: {'loss': 0.555, 'learning_rate': 0.0004407407407407408, 'epoch': 1.68}
Step 3030: {'loss': 0.5664, 'learning_rate': 0.0004388888888888889, 'epoch': 1.68}
Step 3040: {'loss': 0.5968, 'learning_rate': 0.00043703703703703705, 'epoch': 1.69}
Step 3050: {'loss': 0.6402, 'learning_rate': 0.0004351851851851852, 'epoch': 1.69}
Step 3060: {'loss': 0.6397, 'learning_rate': 0.00043333333333333337, 'epoch': 1.7}
Step 3070: {'loss': 0.5803, 'learning_rate': 0.00043148148148148147, 'epoch': 1.71}
Step 3080: {'loss': 0.6083, 'learning_rate': 0.00042962962962962963, 'epoch': 1.71}
Step 3090: {'loss': 0.593, 'learning_rate': 0.0004277777777777778, 'epoch': 1.72}
Step 3100: {'loss': 0.5714, 'learning_rate': 0.00042592592592592595, 'epoch': 1.72}
Step 3110: {'loss': 0.6161, 'learning_rate': 0.00042407407407407406, 'epoch': 1.73}
Step 3120: {'loss': 0.6016, 'learning_rate': 0.0004222222222222222, 'epoch': 1.73}
Step 3130: {'loss': 0.611, 'learning_rate': 0.00042037037037037043, 'epoch': 1.74}
Step 3140: {'loss': 0.6133, 'learning_rate': 0.00041851851851851853, 'epoch': 1.74}
Step 3150: {'loss': 0.6099, 'learning_rate': 0.0004166666666666667, 'epoch': 1.75}
Step 3160: {'loss': 0.6097, 'learning_rate': 0.0004148148148148148, 'epoch': 1.76}
Step 3170: {'loss': 0.6366, 'learning_rate': 0.00041296296296296296, 'epoch': 1.76}
Step 3180: {'loss': 0.5914, 'learning_rate': 0.0004111111111111111, 'epoch': 1.77}
Step 3190: {'loss': 0.6302, 'learning_rate': 0.0004092592592592593, 'epoch': 1.77}
Step 3200: {'loss': 0.6169, 'learning_rate': 0.0004074074074074074, 'epoch': 1.78}
Step 3210: {'loss': 0.5971, 'learning_rate': 0.00040555555555555554, 'epoch': 1.78}
Step 3220: {'loss': 0.5869, 'learning_rate': 0.00040370370370370375, 'epoch': 1.79}
Step 3230: {'loss': 0.5745, 'learning_rate': 0.00040185185185185186, 'epoch': 1.79}
Step 3240: {'loss': 0.5898, 'learning_rate': 0.0004, 'epoch': 1.8}
Step 3250: {'loss': 0.6254, 'learning_rate': 0.0003981481481481481, 'epoch': 1.81}
Step 3260: {'loss': 0.6048, 'learning_rate': 0.00039629629629629634, 'epoch': 1.81}
Step 3270: {'loss': 0.5772, 'learning_rate': 0.00039444444444444444, 'epoch': 1.82}
Step 3280: {'loss': 0.6016, 'learning_rate': 0.0003925925925925926, 'epoch': 1.82}
Step 3290: {'loss': 0.633, 'learning_rate': 0.0003907407407407407, 'epoch': 1.83}
Step 3300: {'loss': 0.555, 'learning_rate': 0.0003888888888888889, 'epoch': 1.83}
Step 3310: {'loss': 0.6154, 'learning_rate': 0.000387037037037037, 'epoch': 1.84}
Step 3320: {'loss': 0.6298, 'learning_rate': 0.0003851851851851852, 'epoch': 1.84}
Step 3330: {'loss': 0.5936, 'learning_rate': 0.00038333333333333334, 'epoch': 1.85}
Step 3340: {'loss': 0.5723, 'learning_rate': 0.0003814814814814815, 'epoch': 1.86}
Step 3350: {'loss': 0.5689, 'learning_rate': 0.00037962962962962966, 'epoch': 1.86}
Step 3360: {'loss': 0.5694, 'learning_rate': 0.00037777777777777777, 'epoch': 1.87}
Step 3370: {'loss': 0.6526, 'learning_rate': 0.00037592592592592593, 'epoch': 1.87}
Step 3380: {'loss': 0.6295, 'learning_rate': 0.0003740740740740741, 'epoch': 1.88}
Step 3390: {'loss': 0.569, 'learning_rate': 0.00037222222222222225, 'epoch': 1.88}
Step 3400: {'loss': 0.6083, 'learning_rate': 0.00037037037037037035, 'epoch': 1.89}
Step 3410: {'loss': 0.6077, 'learning_rate': 0.0003685185185185185, 'epoch': 1.89}
Step 3420: {'loss': 0.604, 'learning_rate': 0.00036666666666666667, 'epoch': 1.9}
Step 3430: {'loss': 0.5995, 'learning_rate': 0.00036481481481481483, 'epoch': 1.91}
Step 3440: {'loss': 0.5943, 'learning_rate': 0.000362962962962963, 'epoch': 1.91}
Step 3450: {'loss': 0.6469, 'learning_rate': 0.0003611111111111111, 'epoch': 1.92}
Step 3460: {'loss': 0.6116, 'learning_rate': 0.0003592592592592593, 'epoch': 1.92}
Step 3470: {'loss': 0.6308, 'learning_rate': 0.0003574074074074074, 'epoch': 1.93}
Step 3480: {'loss': 0.6259, 'learning_rate': 0.00035555555555555557, 'epoch': 1.93}
Step 3490: {'loss': 0.5879, 'learning_rate': 0.0003537037037037037, 'epoch': 1.94}
Step 3500: {'loss': 0.6435, 'learning_rate': 0.0003518518518518519, 'epoch': 1.94}
Step 3510: {'loss': 0.6219, 'learning_rate': 0.00035, 'epoch': 1.95}
Step 3520: {'loss': 0.6136, 'learning_rate': 0.00034814814814814816, 'epoch': 1.96}
Step 3530: {'loss': 0.6141, 'learning_rate': 0.00034629629629629626, 'epoch': 1.96}
Step 3540: {'loss': 0.5857, 'learning_rate': 0.0003444444444444445, 'epoch': 1.97}
Step 3550: {'loss': 0.6013, 'learning_rate': 0.00034259259259259263, 'epoch': 1.97}
Step 3560: {'loss': 0.6238, 'learning_rate': 0.00034074074074074074, 'epoch': 1.98}
Step 3570: {'loss': 0.6843, 'learning_rate': 0.0003388888888888889, 'epoch': 1.98}
Step 3580: {'loss': 0.6134, 'learning_rate': 0.00033703703703703706, 'epoch': 1.99}
Step 3590: {'loss': 0.5973, 'learning_rate': 0.0003351851851851852, 'epoch': 1.99}
Step 3600: {'loss': 0.6367, 'learning_rate': 0.0003333333333333333, 'epoch': 2.0}
Step 3600: {'eval_loss': 0.6100265383720398, 'eval_runtime': 477.1016, 'eval_samples_per_second': 3.773, 'eval_steps_per_second': 0.943, 'epoch': 2.0}
Step 3610: {'loss': 0.5959, 'learning_rate': 0.0003314814814814815, 'epoch': 2.01}
Step 3620: {'loss': 0.6143, 'learning_rate': 0.0003296296296296296, 'epoch': 2.01}
Step 3630: {'loss': 0.5992, 'learning_rate': 0.0003277777777777778, 'epoch': 2.02}
Step 3640: {'loss': 0.6117, 'learning_rate': 0.00032592592592592596, 'epoch': 2.02}
Step 3650: {'loss': 0.5876, 'learning_rate': 0.00032407407407407406, 'epoch': 2.03}
Step 3660: {'loss': 0.6171, 'learning_rate': 0.0003222222222222222, 'epoch': 2.03}
Step 3670: {'loss': 0.6097, 'learning_rate': 0.0003203703703703704, 'epoch': 2.04}
Step 3680: {'loss': 0.5641, 'learning_rate': 0.00031851851851851854, 'epoch': 2.04}
Step 3690: {'loss': 0.5925, 'learning_rate': 0.00031666666666666665, 'epoch': 2.05}
Step 3700: {'loss': 0.5975, 'learning_rate': 0.0003148148148148148, 'epoch': 2.06}
Step 3710: {'loss': 0.6463, 'learning_rate': 0.00031296296296296297, 'epoch': 2.06}
Step 3720: {'loss': 0.6308, 'learning_rate': 0.0003111111111111111, 'epoch': 2.07}
Step 3730: {'loss': 0.6466, 'learning_rate': 0.00030925925925925923, 'epoch': 2.07}
Step 3740: {'loss': 0.5825, 'learning_rate': 0.0003074074074074074, 'epoch': 2.08}
Step 3750: {'loss': 0.6044, 'learning_rate': 0.0003055555555555556, 'epoch': 2.08}
Step 3760: {'loss': 0.6145, 'learning_rate': 0.0003037037037037037, 'epoch': 2.09}
Step 3770: {'loss': 0.5807, 'learning_rate': 0.00030185185185185187, 'epoch': 2.09}
Step 3780: {'loss': 0.6026, 'learning_rate': 0.0003, 'epoch': 2.1}
Step 3790: {'loss': 0.5788, 'learning_rate': 0.0002981481481481482, 'epoch': 2.11}
Step 3800: {'loss': 0.6316, 'learning_rate': 0.0002962962962962963, 'epoch': 2.11}
Step 3810: {'loss': 0.6241, 'learning_rate': 0.00029444444444444445, 'epoch': 2.12}
Step 3820: {'loss': 0.6153, 'learning_rate': 0.00029259259259259256, 'epoch': 2.12}
Step 3830: {'loss': 0.5966, 'learning_rate': 0.00029074074074074077, 'epoch': 2.13}
Step 3840: {'loss': 0.5684, 'learning_rate': 0.0002888888888888889, 'epoch': 2.13}
Step 3850: {'loss': 0.6085, 'learning_rate': 0.00028703703703703703, 'epoch': 2.14}
Step 3860: {'loss': 0.5692, 'learning_rate': 0.0002851851851851852, 'epoch': 2.14}
Step 3870: {'loss': 0.6015, 'learning_rate': 0.00028333333333333335, 'epoch': 2.15}
Step 3880: {'loss': 0.561, 'learning_rate': 0.0002814814814814815, 'epoch': 2.16}
Step 3890: {'loss': 0.6189, 'learning_rate': 0.0002796296296296296, 'epoch': 2.16}
Step 3900: {'loss': 0.5903, 'learning_rate': 0.0002777777777777778, 'epoch': 2.17}
Step 3910: {'loss': 0.6145, 'learning_rate': 0.00027592592592592594, 'epoch': 2.17}
Step 3920: {'loss': 0.6002, 'learning_rate': 0.0002740740740740741, 'epoch': 2.18}
Step 3930: {'loss': 0.5999, 'learning_rate': 0.0002722222222222222, 'epoch': 2.18}
Step 3940: {'loss': 0.6249, 'learning_rate': 0.00027037037037037036, 'epoch': 2.19}
Step 3950: {'loss': 0.6205, 'learning_rate': 0.0002685185185185186, 'epoch': 2.19}
Step 3960: {'loss': 0.6411, 'learning_rate': 0.0002666666666666667, 'epoch': 2.2}
Step 3970: {'loss': 0.5896, 'learning_rate': 0.00026481481481481484, 'epoch': 2.21}
Step 3980: {'loss': 0.6114, 'learning_rate': 0.00026296296296296294, 'epoch': 2.21}
Step 3990: {'loss': 0.565, 'learning_rate': 0.00026111111111111116, 'epoch': 2.22}
Step 4000: {'loss': 0.6373, 'learning_rate': 0.00025925925925925926, 'epoch': 2.22}
Step 4010: {'loss': 0.5806, 'learning_rate': 0.0002574074074074074, 'epoch': 2.23}
Step 4020: {'loss': 0.6134, 'learning_rate': 0.00025555555555555553, 'epoch': 2.23}
Step 4030: {'loss': 0.5851, 'learning_rate': 0.00025370370370370374, 'epoch': 2.24}
Step 4040: {'loss': 0.5944, 'learning_rate': 0.00025185185185185185, 'epoch': 2.24}
Step 4050: {'loss': 0.5876, 'learning_rate': 0.00025, 'epoch': 2.25}
Step 4060: {'loss': 0.6389, 'learning_rate': 0.00024814814814814816, 'epoch': 2.26}
Step 4070: {'loss': 0.5815, 'learning_rate': 0.00024629629629629627, 'epoch': 2.26}
Step 4080: {'loss': 0.5596, 'learning_rate': 0.00024444444444444443, 'epoch': 2.27}
Step 4090: {'loss': 0.5747, 'learning_rate': 0.0002425925925925926, 'epoch': 2.27}
Step 4100: {'loss': 0.5878, 'learning_rate': 0.00024074074074074072, 'epoch': 2.28}
Step 4110: {'loss': 0.5459, 'learning_rate': 0.0002388888888888889, 'epoch': 2.28}
Step 4120: {'loss': 0.607, 'learning_rate': 0.00023703703703703704, 'epoch': 2.29}
Step 4130: {'loss': 0.591, 'learning_rate': 0.0002351851851851852, 'epoch': 2.29}
Step 4140: {'loss': 0.5925, 'learning_rate': 0.00023333333333333333, 'epoch': 2.3}
Step 4150: {'loss': 0.6001, 'learning_rate': 0.0002314814814814815, 'epoch': 2.31}
Step 4160: {'loss': 0.5967, 'learning_rate': 0.00022962962962962962, 'epoch': 2.31}
Step 4170: {'loss': 0.5482, 'learning_rate': 0.00022777777777777778, 'epoch': 2.32}
Step 4180: {'loss': 0.6263, 'learning_rate': 0.00022592592592592591, 'epoch': 2.32}
Step 4190: {'loss': 0.6022, 'learning_rate': 0.00022407407407407407, 'epoch': 2.33}
Step 4200: {'loss': 0.5986, 'learning_rate': 0.0002222222222222222, 'epoch': 2.33}
Step 4210: {'loss': 0.5953, 'learning_rate': 0.0002203703703703704, 'epoch': 2.34}
Step 4220: {'loss': 0.5686, 'learning_rate': 0.00021851851851851852, 'epoch': 2.34}
Step 4230: {'loss': 0.5967, 'learning_rate': 0.00021666666666666668, 'epoch': 2.35}
Step 4240: {'loss': 0.5662, 'learning_rate': 0.00021481481481481482, 'epoch': 2.36}
Step 4250: {'loss': 0.6094, 'learning_rate': 0.00021296296296296298, 'epoch': 2.36}
Step 4260: {'loss': 0.575, 'learning_rate': 0.0002111111111111111, 'epoch': 2.37}
Step 4270: {'loss': 0.6125, 'learning_rate': 0.00020925925925925927, 'epoch': 2.37}
Step 4280: {'loss': 0.6002, 'learning_rate': 0.0002074074074074074, 'epoch': 2.38}
Step 4290: {'loss': 0.6119, 'learning_rate': 0.00020555555555555556, 'epoch': 2.38}
Step 4300: {'loss': 0.5638, 'learning_rate': 0.0002037037037037037, 'epoch': 2.39}
Step 4310: {'loss': 0.6515, 'learning_rate': 0.00020185185185185188, 'epoch': 2.39}
Step 4320: {'loss': 0.6049, 'learning_rate': 0.0002, 'epoch': 2.4}
Step 4330: {'loss': 0.6415, 'learning_rate': 0.00019814814814814817, 'epoch': 2.41}
Step 4340: {'loss': 0.561, 'learning_rate': 0.0001962962962962963, 'epoch': 2.41}
Step 4350: {'loss': 0.5833, 'learning_rate': 0.00019444444444444446, 'epoch': 2.42}
Step 4360: {'loss': 0.553, 'learning_rate': 0.0001925925925925926, 'epoch': 2.42}
Step 4370: {'loss': 0.5748, 'learning_rate': 0.00019074074074074075, 'epoch': 2.43}
Step 4380: {'loss': 0.6891, 'learning_rate': 0.00018888888888888888, 'epoch': 2.43}
Step 4390: {'loss': 0.5644, 'learning_rate': 0.00018703703703703704, 'epoch': 2.44}
Step 4400: {'loss': 0.6521, 'learning_rate': 0.00018518518518518518, 'epoch': 2.44}
Step 4410: {'loss': 0.6288, 'learning_rate': 0.00018333333333333334, 'epoch': 2.45}
Step 4420: {'loss': 0.6028, 'learning_rate': 0.0001814814814814815, 'epoch': 2.46}
Step 4430: {'loss': 0.5628, 'learning_rate': 0.00017962962962962965, 'epoch': 2.46}
Step 4440: {'loss': 0.6208, 'learning_rate': 0.00017777777777777779, 'epoch': 2.47}
Step 4450: {'loss': 0.636, 'learning_rate': 0.00017592592592592595, 'epoch': 2.47}
Step 4460: {'loss': 0.5537, 'learning_rate': 0.00017407407407407408, 'epoch': 2.48}
Step 4470: {'loss': 0.6264, 'learning_rate': 0.00017222222222222224, 'epoch': 2.48}
Step 4480: {'loss': 0.5973, 'learning_rate': 0.00017037037037037037, 'epoch': 2.49}
Step 4490: {'loss': 0.6484, 'learning_rate': 0.00016851851851851853, 'epoch': 2.49}
Step 4500: {'loss': 0.6291, 'learning_rate': 0.00016666666666666666, 'epoch': 2.5}
Step 4510: {'loss': 0.6274, 'learning_rate': 0.0001648148148148148, 'epoch': 2.51}
Step 4520: {'loss': 0.5664, 'learning_rate': 0.00016296296296296298, 'epoch': 2.51}
Step 4530: {'loss': 0.5798, 'learning_rate': 0.0001611111111111111, 'epoch': 2.52}
Step 4540: {'loss': 0.5693, 'learning_rate': 0.00015925925925925927, 'epoch': 2.52}
Step 4550: {'loss': 0.6241, 'learning_rate': 0.0001574074074074074, 'epoch': 2.53}
Step 4560: {'loss': 0.5852, 'learning_rate': 0.00015555555555555556, 'epoch': 2.53}
Step 4570: {'loss': 0.5621, 'learning_rate': 0.0001537037037037037, 'epoch': 2.54}
Step 4580: {'loss': 0.6008, 'learning_rate': 0.00015185185185185185, 'epoch': 2.54}
Step 4590: {'loss': 0.5563, 'learning_rate': 0.00015, 'epoch': 2.55}
Step 4600: {'loss': 0.5888, 'learning_rate': 0.00014814814814814815, 'epoch': 2.56}
Step 4610: {'loss': 0.607, 'learning_rate': 0.00014629629629629628, 'epoch': 2.56}
Step 4620: {'loss': 0.5434, 'learning_rate': 0.00014444444444444444, 'epoch': 2.57}
Step 4630: {'loss': 0.6145, 'learning_rate': 0.0001425925925925926, 'epoch': 2.57}
Step 4640: {'loss': 0.6114, 'learning_rate': 0.00014074074074074076, 'epoch': 2.58}
Step 4650: {'loss': 0.6097, 'learning_rate': 0.0001388888888888889, 'epoch': 2.58}
Step 4660: {'loss': 0.6443, 'learning_rate': 0.00013703703703703705, 'epoch': 2.59}
Step 4670: {'loss': 0.5724, 'learning_rate': 0.00013518518518518518, 'epoch': 2.59}
Step 4680: {'loss': 0.6265, 'learning_rate': 0.00013333333333333334, 'epoch': 2.6}
Step 4690: {'loss': 0.577, 'learning_rate': 0.00013148148148148147, 'epoch': 2.61}
Step 4700: {'loss': 0.5871, 'learning_rate': 0.00012962962962962963, 'epoch': 2.61}
Step 4710: {'loss': 0.6187, 'learning_rate': 0.00012777777777777776, 'epoch': 2.62}
Step 4720: {'loss': 0.6044, 'learning_rate': 0.00012592592592592592, 'epoch': 2.62}
Step 4730: {'loss': 0.5842, 'learning_rate': 0.00012407407407407408, 'epoch': 2.63}
Step 4740: {'loss': 0.6057, 'learning_rate': 0.00012222222222222221, 'epoch': 2.63}
Step 4750: {'loss': 0.6142, 'learning_rate': 0.00012037037037037036, 'epoch': 2.64}
Step 4760: {'loss': 0.5916, 'learning_rate': 0.00011851851851851852, 'epoch': 2.64}
Step 4770: {'loss': 0.6132, 'learning_rate': 0.00011666666666666667, 'epoch': 2.65}
Step 4780: {'loss': 0.6106, 'learning_rate': 0.00011481481481481481, 'epoch': 2.66}
Step 4790: {'loss': 0.6467, 'learning_rate': 0.00011296296296296296, 'epoch': 2.66}
Step 4800: {'loss': 0.5834, 'learning_rate': 0.0001111111111111111, 'epoch': 2.67}
Step 4810: {'loss': 0.6106, 'learning_rate': 0.00010925925925925926, 'epoch': 2.67}
Step 4820: {'loss': 0.544, 'learning_rate': 0.00010740740740740741, 'epoch': 2.68}
Step 4830: {'loss': 0.643, 'learning_rate': 0.00010555555555555555, 'epoch': 2.68}
Step 4840: {'loss': 0.589, 'learning_rate': 0.0001037037037037037, 'epoch': 2.69}
Step 4850: {'loss': 0.6259, 'learning_rate': 0.00010185185185185185, 'epoch': 2.69}
Step 4860: {'loss': 0.5545, 'learning_rate': 0.0001, 'epoch': 2.7}
Step 4870: {'loss': 0.5888, 'learning_rate': 9.814814814814815e-05, 'epoch': 2.71}
Step 4880: {'loss': 0.6584, 'learning_rate': 9.62962962962963e-05, 'epoch': 2.71}
Step 4890: {'loss': 0.5302, 'learning_rate': 9.444444444444444e-05, 'epoch': 2.72}
Step 4900: {'loss': 0.5791, 'learning_rate': 9.259259259259259e-05, 'epoch': 2.72}
Step 4910: {'loss': 0.5927, 'learning_rate': 9.074074074074075e-05, 'epoch': 2.73}
Step 4920: {'loss': 0.5833, 'learning_rate': 8.888888888888889e-05, 'epoch': 2.73}
Step 4930: {'loss': 0.5858, 'learning_rate': 8.703703703703704e-05, 'epoch': 2.74}
Step 4940: {'loss': 0.5992, 'learning_rate': 8.518518518518518e-05, 'epoch': 2.74}
Step 4950: {'loss': 0.5986, 'learning_rate': 8.333333333333333e-05, 'epoch': 2.75}
Step 4960: {'loss': 0.5898, 'learning_rate': 8.148148148148149e-05, 'epoch': 2.76}
Step 4970: {'loss': 0.5709, 'learning_rate': 7.962962962962964e-05, 'epoch': 2.76}
Step 4980: {'loss': 0.5859, 'learning_rate': 7.777777777777778e-05, 'epoch': 2.77}
Step 4990: {'loss': 0.544, 'learning_rate': 7.592592592592593e-05, 'epoch': 2.77}
Step 5000: {'loss': 0.6021, 'learning_rate': 7.407407407407407e-05, 'epoch': 2.78}
Step 5010: {'loss': 0.5617, 'learning_rate': 7.222222222222222e-05, 'epoch': 2.78}
Step 5020: {'loss': 0.5771, 'learning_rate': 7.037037037037038e-05, 'epoch': 2.79}
Step 5030: {'loss': 0.5857, 'learning_rate': 6.851851851851852e-05, 'epoch': 2.79}
Step 5040: {'loss': 0.5941, 'learning_rate': 6.666666666666667e-05, 'epoch': 2.8}
Step 5050: {'loss': 0.5607, 'learning_rate': 6.481481481481482e-05, 'epoch': 2.81}
Step 5060: {'loss': 0.603, 'learning_rate': 6.296296296296296e-05, 'epoch': 2.81}
Step 5070: {'loss': 0.6102, 'learning_rate': 6.111111111111111e-05, 'epoch': 2.82}
Step 5080: {'loss': 0.6126, 'learning_rate': 5.925925925925926e-05, 'epoch': 2.82}
Step 5090: {'loss': 0.5828, 'learning_rate': 5.7407407407407406e-05, 'epoch': 2.83}
Step 5100: {'loss': 0.6071, 'learning_rate': 5.555555555555555e-05, 'epoch': 2.83}
Step 5110: {'loss': 0.6122, 'learning_rate': 5.3703703703703704e-05, 'epoch': 2.84}
Step 5120: {'loss': 0.629, 'learning_rate': 5.185185185185185e-05, 'epoch': 2.84}
Step 5130: {'loss': 0.6225, 'learning_rate': 5e-05, 'epoch': 2.85}
Step 5140: {'loss': 0.6241, 'learning_rate': 4.814814814814815e-05, 'epoch': 2.86}
Step 5150: {'loss': 0.6043, 'learning_rate': 4.6296296296296294e-05, 'epoch': 2.86}
Step 5160: {'loss': 0.6185, 'learning_rate': 4.4444444444444447e-05, 'epoch': 2.87}
Step 5170: {'loss': 0.5779, 'learning_rate': 4.259259259259259e-05, 'epoch': 2.87}
Step 5180: {'loss': 0.6057, 'learning_rate': 4.0740740740740745e-05, 'epoch': 2.88}
Step 5190: {'loss': 0.6136, 'learning_rate': 3.888888888888889e-05, 'epoch': 2.88}
Step 5200: {'loss': 0.6189, 'learning_rate': 3.7037037037037037e-05, 'epoch': 2.89}
Step 5210: {'loss': 0.6342, 'learning_rate': 3.518518518518519e-05, 'epoch': 2.89}
Step 5220: {'loss': 0.6094, 'learning_rate': 3.3333333333333335e-05, 'epoch': 2.9}
Step 5230: {'loss': 0.6445, 'learning_rate': 3.148148148148148e-05, 'epoch': 2.91}
Step 5240: {'loss': 0.6222, 'learning_rate': 2.962962962962963e-05, 'epoch': 2.91}
Step 5250: {'loss': 0.6149, 'learning_rate': 2.7777777777777776e-05, 'epoch': 2.92}
Step 5260: {'loss': 0.5958, 'learning_rate': 2.5925925925925925e-05, 'epoch': 2.92}
Step 5270: {'loss': 0.5942, 'learning_rate': 2.4074074074074074e-05, 'epoch': 2.93}
Step 5280: {'loss': 0.5809, 'learning_rate': 2.2222222222222223e-05, 'epoch': 2.93}
Step 5290: {'loss': 0.6266, 'learning_rate': 2.0370370370370372e-05, 'epoch': 2.94}
Step 5300: {'loss': 0.6297, 'learning_rate': 1.8518518518518518e-05, 'epoch': 2.94}
Step 5310: {'loss': 0.5855, 'learning_rate': 1.6666666666666667e-05, 'epoch': 2.95}
Step 5320: {'loss': 0.573, 'learning_rate': 1.4814814814814815e-05, 'epoch': 2.96}
Step 5330: {'loss': 0.5876, 'learning_rate': 1.2962962962962962e-05, 'epoch': 2.96}
Step 5340: {'loss': 0.5985, 'learning_rate': 1.1111111111111112e-05, 'epoch': 2.97}
Step 5350: {'loss': 0.6424, 'learning_rate': 9.259259259259259e-06, 'epoch': 2.97}
Step 5360: {'loss': 0.6077, 'learning_rate': 7.4074074074074075e-06, 'epoch': 2.98}
Step 5370: {'loss': 0.576, 'learning_rate': 5.555555555555556e-06, 'epoch': 2.98}
Step 5380: {'loss': 0.5933, 'learning_rate': 3.7037037037037037e-06, 'epoch': 2.99}
Step 5390: {'loss': 0.6089, 'learning_rate': 1.8518518518518519e-06, 'epoch': 2.99}
Step 5400: {'loss': 0.5793, 'learning_rate': 0.0, 'epoch': 3.0}
Step 5400: {'eval_loss': 0.6045138835906982, 'eval_runtime': 477.0352, 'eval_samples_per_second': 3.773, 'eval_steps_per_second': 0.943, 'epoch': 3.0}
Step 5400: {'train_runtime': 10120.8161, 'train_samples_per_second': 2.134, 'train_steps_per_second': 0.534, 'total_flos': 2.919318319582372e+17, 'train_loss': 0.6317466402053833, 'epoch': 3.0}
Step 10: {'loss': 1.8568, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 20: {'loss': 1.4763, 'learning_rate': 0.0009962962962962963, 'epoch': 0.01}
Step 30: {'loss': 1.181, 'learning_rate': 0.0009944444444444445, 'epoch': 0.02}
Step 40: {'loss': 1.0576, 'learning_rate': 0.0009925925925925927, 'epoch': 0.02}
Step 50: {'loss': 0.9188, 'learning_rate': 0.0009907407407407408, 'epoch': 0.03}
Step 60: {'loss': 0.9325, 'learning_rate': 0.000988888888888889, 'epoch': 0.03}
Step 70: {'loss': 0.8757, 'learning_rate': 0.0009870370370370371, 'epoch': 0.04}
Step 80: {'loss': 0.8534, 'learning_rate': 0.000985185185185185, 'epoch': 0.04}
Step 90: {'loss': 0.8053, 'learning_rate': 0.0009833333333333332, 'epoch': 0.05}
Step 100: {'loss': 0.762, 'learning_rate': 0.0009814814814814816, 'epoch': 0.06}
Step 110: {'loss': 0.8505, 'learning_rate': 0.0009796296296296296, 'epoch': 0.06}
Step 120: {'loss': 0.7579, 'learning_rate': 0.0009777777777777777, 'epoch': 0.07}
Step 130: {'loss': 0.7283, 'learning_rate': 0.000975925925925926, 'epoch': 0.07}
Step 140: {'loss': 0.7835, 'learning_rate': 0.0009740740740740741, 'epoch': 0.08}
Step 150: {'loss': 0.757, 'learning_rate': 0.0009722222222222222, 'epoch': 0.08}
Step 160: {'loss': 0.7025, 'learning_rate': 0.0009703703703703704, 'epoch': 0.09}
Step 170: {'loss': 0.7147, 'learning_rate': 0.0009685185185185186, 'epoch': 0.09}
Step 180: {'loss': 0.746, 'learning_rate': 0.0009666666666666667, 'epoch': 0.1}
Step 190: {'loss': 0.7509, 'learning_rate': 0.0009648148148148148, 'epoch': 0.11}
Step 200: {'loss': 0.7966, 'learning_rate': 0.0009629629629629629, 'epoch': 0.11}
Step 210: {'loss': 0.7143, 'learning_rate': 0.0009611111111111112, 'epoch': 0.12}
Step 220: {'loss': 0.7175, 'learning_rate': 0.0009592592592592593, 'epoch': 0.12}
Step 230: {'loss': 0.7365, 'learning_rate': 0.0009574074074074074, 'epoch': 0.13}
Step 240: {'loss': 0.6986, 'learning_rate': 0.0009555555555555556, 'epoch': 0.13}
Step 250: {'loss': 0.6962, 'learning_rate': 0.0009537037037037038, 'epoch': 0.14}
Step 260: {'loss': 0.7406, 'learning_rate': 0.0009518518518518518, 'epoch': 0.14}
Step 270: {'loss': 0.763, 'learning_rate': 0.00095, 'epoch': 0.15}
Step 280: {'loss': 0.7395, 'learning_rate': 0.0009481481481481482, 'epoch': 0.16}
Step 290: {'loss': 0.7187, 'learning_rate': 0.0009462962962962963, 'epoch': 0.16}
Step 300: {'loss': 0.7103, 'learning_rate': 0.0009444444444444445, 'epoch': 0.17}
Step 310: {'loss': 0.7371, 'learning_rate': 0.0009425925925925925, 'epoch': 0.17}
Step 320: {'loss': 0.6919, 'learning_rate': 0.0009407407407407408, 'epoch': 0.18}
Step 330: {'loss': 0.7209, 'learning_rate': 0.000938888888888889, 'epoch': 0.18}
Step 340: {'loss': 0.743, 'learning_rate': 0.000937037037037037, 'epoch': 0.19}
Step 350: {'loss': 0.6923, 'learning_rate': 0.0009351851851851853, 'epoch': 0.19}
Step 360: {'loss': 0.7494, 'learning_rate': 0.0009333333333333333, 'epoch': 0.2}
Step 370: {'loss': 0.6967, 'learning_rate': 0.0009314814814814815, 'epoch': 0.21}
Step 380: {'loss': 0.7136, 'learning_rate': 0.0009296296296296296, 'epoch': 0.21}
