Step 10: {'loss': 1.356, 'grad_norm': 3.185053825378418, 'learning_rate': 0.0009983333333333333, 'epoch': 0.005555555555555556}
Step 1240: {'loss': 0.6683, 'grad_norm': 1.2350375652313232, 'learning_rate': 0.0008852777777777778, 'epoch': 0.34444444444444444}
Step 1250: {'loss': 0.7435, 'grad_norm': 1.3448110818862915, 'learning_rate': 0.0008843518518518519, 'epoch': 0.3472222222222222}
Step 1260: {'loss': 0.6351, 'grad_norm': 1.798819899559021, 'learning_rate': 0.000883425925925926, 'epoch': 0.35}
Step 1270: {'loss': 0.6997, 'grad_norm': 1.661238431930542, 'learning_rate': 0.0008824999999999999, 'epoch': 0.3527777777777778}
Step 1280: {'loss': 0.6969, 'grad_norm': 1.0893406867980957, 'learning_rate': 0.0008815740740740741, 'epoch': 0.35555555555555557}
Step 1290: {'loss': 0.6543, 'grad_norm': 1.2655302286148071, 'learning_rate': 0.0008806481481481482, 'epoch': 0.35833333333333334}
Step 1300: {'loss': 0.6698, 'grad_norm': 1.233635425567627, 'learning_rate': 0.0008797222222222222, 'epoch': 0.3611111111111111}
Step 1310: {'loss': 0.6676, 'grad_norm': 1.1956732273101807, 'learning_rate': 0.0008787962962962964, 'epoch': 0.3638888888888889}
Step 1320: {'loss': 0.6895, 'grad_norm': 1.4400330781936646, 'learning_rate': 0.0008778703703703704, 'epoch': 0.36666666666666664}
Step 1330: {'loss': 0.6776, 'grad_norm': 1.3957715034484863, 'learning_rate': 0.0008769444444444444, 'epoch': 0.36944444444444446}
Step 1340: {'loss': 0.7236, 'grad_norm': 1.8838013410568237, 'learning_rate': 0.0008760185185185186, 'epoch': 0.37222222222222223}
Step 1350: {'loss': 0.7162, 'grad_norm': 1.573401927947998, 'learning_rate': 0.0008750925925925927, 'epoch': 0.375}
Step 1360: {'loss': 0.6906, 'grad_norm': 1.2965139150619507, 'learning_rate': 0.0008741666666666666, 'epoch': 0.37777777777777777}
Step 1370: {'loss': 0.6916, 'grad_norm': 1.220685362815857, 'learning_rate': 0.0008732407407407407, 'epoch': 0.38055555555555554}
Step 1380: {'loss': 0.6457, 'grad_norm': 1.3817187547683716, 'learning_rate': 0.0008723148148148148, 'epoch': 0.38333333333333336}
Step 1390: {'loss': 0.7297, 'grad_norm': 1.3762496709823608, 'learning_rate': 0.0008713888888888889, 'epoch': 0.3861111111111111}
Step 1400: {'loss': 0.6118, 'grad_norm': 2.0197577476501465, 'learning_rate': 0.000870462962962963, 'epoch': 0.3888888888888889}
Step 1410: {'loss': 0.7082, 'grad_norm': 1.5290467739105225, 'learning_rate': 0.000869537037037037, 'epoch': 0.39166666666666666}
Step 1420: {'loss': 0.6801, 'grad_norm': 1.6866865158081055, 'learning_rate': 0.0008686111111111111, 'epoch': 0.39444444444444443}
Step 1430: {'loss': 0.7496, 'grad_norm': 0.9359914064407349, 'learning_rate': 0.0008676851851851852, 'epoch': 0.3972222222222222}
Step 1440: {'loss': 0.6759, 'grad_norm': 1.5373719930648804, 'learning_rate': 0.0008667592592592593, 'epoch': 0.4}
Step 1450: {'loss': 0.6587, 'grad_norm': 1.4361025094985962, 'learning_rate': 0.0008658333333333334, 'epoch': 0.4027777777777778}
Step 1460: {'loss': 0.6755, 'grad_norm': 1.454375982284546, 'learning_rate': 0.0008649074074074074, 'epoch': 0.40555555555555556}
Step 1470: {'loss': 0.6811, 'grad_norm': 1.3252512216567993, 'learning_rate': 0.0008639814814814815, 'epoch': 0.4083333333333333}
Step 1480: {'loss': 0.737, 'grad_norm': 1.4586180448532104, 'learning_rate': 0.0008630555555555556, 'epoch': 0.4111111111111111}
Step 1490: {'loss': 0.6212, 'grad_norm': 1.2724409103393555, 'learning_rate': 0.0008621296296296296, 'epoch': 0.41388888888888886}
Step 1500: {'loss': 0.7042, 'grad_norm': 1.3202801942825317, 'learning_rate': 0.0008612037037037038, 'epoch': 0.4166666666666667}
Step 1510: {'loss': 0.641, 'grad_norm': 1.3824890851974487, 'learning_rate': 0.0008602777777777778, 'epoch': 0.41944444444444445}
Step 1520: {'loss': 0.6707, 'grad_norm': 1.6457250118255615, 'learning_rate': 0.0008593518518518518, 'epoch': 0.4222222222222222}
Step 1530: {'loss': 0.623, 'grad_norm': 1.8334492444992065, 'learning_rate': 0.0008584259259259259, 'epoch': 0.425}
Step 1540: {'loss': 0.6527, 'grad_norm': 1.3230090141296387, 'learning_rate': 0.0008575000000000001, 'epoch': 0.42777777777777776}
Step 1550: {'loss': 0.6746, 'grad_norm': 1.4613760709762573, 'learning_rate': 0.000856574074074074, 'epoch': 0.4305555555555556}
Step 1560: {'loss': 0.675, 'grad_norm': 2.0201919078826904, 'learning_rate': 0.0008556481481481481, 'epoch': 0.43333333333333335}
Step 1570: {'loss': 0.689, 'grad_norm': 2.424168825149536, 'learning_rate': 0.0008547222222222223, 'epoch': 0.4361111111111111}
Step 1580: {'loss': 0.6976, 'grad_norm': 0.9926238656044006, 'learning_rate': 0.0008537962962962963, 'epoch': 0.4388888888888889}
Step 1590: {'loss': 0.7214, 'grad_norm': 1.523867130279541, 'learning_rate': 0.0008528703703703704, 'epoch': 0.44166666666666665}
Step 1600: {'loss': 0.6736, 'grad_norm': 1.479260802268982, 'learning_rate': 0.0008519444444444445, 'epoch': 0.4444444444444444}
Step 1610: {'loss': 0.6614, 'grad_norm': 1.6343082189559937, 'learning_rate': 0.0008510185185185185, 'epoch': 0.44722222222222224}
Step 1620: {'loss': 0.6548, 'grad_norm': 1.2946662902832031, 'learning_rate': 0.0008500925925925926, 'epoch': 0.45}
Step 1630: {'loss': 0.6952, 'grad_norm': 1.8891562223434448, 'learning_rate': 0.0008491666666666667, 'epoch': 0.4527777777777778}
Step 1640: {'loss': 0.704, 'grad_norm': 1.4095996618270874, 'learning_rate': 0.0008482407407407408, 'epoch': 0.45555555555555555}
Step 1650: {'loss': 0.6573, 'grad_norm': 1.3491336107254028, 'learning_rate': 0.0008473148148148148, 'epoch': 0.4583333333333333}
Step 1660: {'loss': 0.6355, 'grad_norm': 1.1987224817276, 'learning_rate': 0.0008463888888888889, 'epoch': 0.46111111111111114}
Step 1670: {'loss': 0.721, 'grad_norm': 1.2240490913391113, 'learning_rate': 0.000845462962962963, 'epoch': 0.4638888888888889}
Step 1680: {'loss': 0.7109, 'grad_norm': 2.521796703338623, 'learning_rate': 0.0008445370370370371, 'epoch': 0.4666666666666667}
Step 1690: {'loss': 0.684, 'grad_norm': 1.9978654384613037, 'learning_rate': 0.0008436111111111111, 'epoch': 0.46944444444444444}
Step 1700: {'loss': 0.6864, 'grad_norm': 1.3148640394210815, 'learning_rate': 0.0008426851851851852, 'epoch': 0.4722222222222222}
Step 1710: {'loss': 0.6545, 'grad_norm': 1.3921631574630737, 'learning_rate': 0.0008417592592592592, 'epoch': 0.475}
Step 1720: {'loss': 0.6446, 'grad_norm': 1.0197726488113403, 'learning_rate': 0.0008408333333333333, 'epoch': 0.4777777777777778}
Step 1730: {'loss': 0.711, 'grad_norm': 1.1987030506134033, 'learning_rate': 0.0008399074074074075, 'epoch': 0.48055555555555557}
Step 1740: {'loss': 0.6346, 'grad_norm': 1.1090625524520874, 'learning_rate': 0.0008389814814814815, 'epoch': 0.48333333333333334}
Step 1750: {'loss': 0.6459, 'grad_norm': 1.4122697114944458, 'learning_rate': 0.0008380555555555555, 'epoch': 0.4861111111111111}
Step 1760: {'loss': 0.6628, 'grad_norm': 1.0626389980316162, 'learning_rate': 0.0008371296296296297, 'epoch': 0.4888888888888889}
Step 1770: {'loss': 0.6909, 'grad_norm': 1.426689863204956, 'learning_rate': 0.0008362037037037037, 'epoch': 0.49166666666666664}
Step 1780: {'loss': 0.7017, 'grad_norm': 1.164088249206543, 'learning_rate': 0.0008352777777777778, 'epoch': 0.49444444444444446}
Step 1790: {'loss': 0.6681, 'grad_norm': 1.7180075645446777, 'learning_rate': 0.000834351851851852, 'epoch': 0.49722222222222223}
Step 1800: {'loss': 0.6765, 'grad_norm': 0.9043641090393066, 'learning_rate': 0.0008334259259259259, 'epoch': 0.5}
Step 1810: {'loss': 0.6735, 'grad_norm': 0.9490474462509155, 'learning_rate': 0.0008325, 'epoch': 0.5027777777777778}
Step 1820: {'loss': 0.6608, 'grad_norm': 1.203263282775879, 'learning_rate': 0.000831574074074074, 'epoch': 0.5055555555555555}
Step 1830: {'loss': 0.651, 'grad_norm': 2.5038108825683594, 'learning_rate': 0.0008306481481481482, 'epoch': 0.5083333333333333}
Step 1840: {'loss': 0.6764, 'grad_norm': 1.3281421661376953, 'learning_rate': 0.0008297222222222223, 'epoch': 0.5111111111111111}
Step 1850: {'loss': 0.6647, 'grad_norm': 1.4734159708023071, 'learning_rate': 0.0008287962962962962, 'epoch': 0.5138888888888888}
Step 1860: {'loss': 0.6711, 'grad_norm': 1.0683424472808838, 'learning_rate': 0.0008278703703703704, 'epoch': 0.5166666666666667}
Step 1870: {'loss': 0.7235, 'grad_norm': 1.2265069484710693, 'learning_rate': 0.0008269444444444445, 'epoch': 0.5194444444444445}
Step 1880: {'loss': 0.6576, 'grad_norm': 1.5298699140548706, 'learning_rate': 0.0008260185185185185, 'epoch': 0.5222222222222223}
Step 1890: {'loss': 0.6759, 'grad_norm': 1.2694616317749023, 'learning_rate': 0.0008250925925925927, 'epoch': 0.525}
Step 1900: {'loss': 0.6812, 'grad_norm': 1.4051724672317505, 'learning_rate': 0.0008241666666666667, 'epoch': 0.5277777777777778}
Step 1910: {'loss': 0.672, 'grad_norm': 1.6459823846817017, 'learning_rate': 0.0008232407407407407, 'epoch': 0.5305555555555556}
Step 1920: {'loss': 0.6635, 'grad_norm': 1.5968214273452759, 'learning_rate': 0.0008223148148148149, 'epoch': 0.5333333333333333}
Step 1930: {'loss': 0.6583, 'grad_norm': 1.1925888061523438, 'learning_rate': 0.0008213888888888889, 'epoch': 0.5361111111111111}
Step 1940: {'loss': 0.6478, 'grad_norm': 1.3396480083465576, 'learning_rate': 0.0008204629629629629, 'epoch': 0.5388888888888889}
Step 1950: {'loss': 0.6574, 'grad_norm': 1.1437220573425293, 'learning_rate': 0.0008195370370370371, 'epoch': 0.5416666666666666}
Step 1960: {'loss': 0.6717, 'grad_norm': 1.666923999786377, 'learning_rate': 0.0008186111111111111, 'epoch': 0.5444444444444444}
Step 1970: {'loss': 0.6838, 'grad_norm': 1.3516438007354736, 'learning_rate': 0.0008176851851851852, 'epoch': 0.5472222222222223}
Step 1980: {'loss': 0.6671, 'grad_norm': 1.1782890558242798, 'learning_rate': 0.0008167592592592593, 'epoch': 0.55}
Step 1990: {'loss': 0.6567, 'grad_norm': 1.340092658996582, 'learning_rate': 0.0008158333333333333, 'epoch': 0.5527777777777778}
Step 2000: {'loss': 0.6744, 'grad_norm': 1.7335273027420044, 'learning_rate': 0.0008149074074074074, 'epoch': 0.5555555555555556}
Step 2010: {'loss': 0.6582, 'grad_norm': 1.3151975870132446, 'learning_rate': 0.0008139814814814815, 'epoch': 0.5583333333333333}
Step 2020: {'loss': 0.7012, 'grad_norm': 2.3419179916381836, 'learning_rate': 0.0008130555555555556, 'epoch': 0.5611111111111111}
Step 2030: {'loss': 0.6244, 'grad_norm': 2.1417253017425537, 'learning_rate': 0.0008121296296296297, 'epoch': 0.5638888888888889}
Step 2040: {'loss': 0.6604, 'grad_norm': 1.5118684768676758, 'learning_rate': 0.0008112037037037036, 'epoch': 0.5666666666666667}
Step 2050: {'loss': 0.6129, 'grad_norm': 1.3537739515304565, 'learning_rate': 0.0008102777777777778, 'epoch': 0.5694444444444444}
Step 2060: {'loss': 0.6564, 'grad_norm': 1.1662651300430298, 'learning_rate': 0.0008093518518518519, 'epoch': 0.5722222222222222}
Step 2070: {'loss': 0.6488, 'grad_norm': 1.2541130781173706, 'learning_rate': 0.0008084259259259259, 'epoch': 0.575}
Step 2080: {'loss': 0.7124, 'grad_norm': 1.5699892044067383, 'learning_rate': 0.0008075000000000001, 'epoch': 0.5777777777777777}
Step 2090: {'loss': 0.6579, 'grad_norm': 1.5046578645706177, 'learning_rate': 0.0008065740740740741, 'epoch': 0.5805555555555556}
Step 2100: {'loss': 0.6868, 'grad_norm': 1.4630433320999146, 'learning_rate': 0.0008056481481481481, 'epoch': 0.5833333333333334}
Step 2110: {'loss': 0.683, 'grad_norm': 1.18464195728302, 'learning_rate': 0.0008047222222222223, 'epoch': 0.5861111111111111}
Step 2120: {'loss': 0.6837, 'grad_norm': 1.07699716091156, 'learning_rate': 0.0008037962962962964, 'epoch': 0.5888888888888889}
Step 2130: {'loss': 0.6492, 'grad_norm': 1.3392659425735474, 'learning_rate': 0.0008028703703703703, 'epoch': 0.5916666666666667}
Step 2140: {'loss': 0.7359, 'grad_norm': 1.145560622215271, 'learning_rate': 0.0008019444444444444, 'epoch': 0.5944444444444444}
Step 2150: {'loss': 0.6621, 'grad_norm': 1.050405502319336, 'learning_rate': 0.0008010185185185185, 'epoch': 0.5972222222222222}
Step 2160: {'loss': 0.6276, 'grad_norm': 1.0023267269134521, 'learning_rate': 0.0008000925925925926, 'epoch': 0.6}
Step 2170: {'loss': 0.6767, 'grad_norm': 1.0017521381378174, 'learning_rate': 0.0007991666666666667, 'epoch': 0.6027777777777777}
Step 2180: {'loss': 0.6919, 'grad_norm': 1.0374163389205933, 'learning_rate': 0.0007982407407407407, 'epoch': 0.6055555555555555}
Step 2190: {'loss': 0.6907, 'grad_norm': 1.0374418497085571, 'learning_rate': 0.0007973148148148148, 'epoch': 0.6083333333333333}
Step 2200: {'loss': 0.6858, 'grad_norm': 1.1019998788833618, 'learning_rate': 0.0007963888888888889, 'epoch': 0.6111111111111112}
Step 2210: {'loss': 0.6527, 'grad_norm': 1.4000511169433594, 'learning_rate': 0.000795462962962963, 'epoch': 0.6138888888888889}
Step 2220: {'loss': 0.7076, 'grad_norm': 1.066813349723816, 'learning_rate': 0.0007945370370370371, 'epoch': 0.6166666666666667}
Step 2230: {'loss': 0.6681, 'grad_norm': 1.0694020986557007, 'learning_rate': 0.0007936111111111111, 'epoch': 0.6194444444444445}
Step 2240: {'loss': 0.7025, 'grad_norm': 2.0783002376556396, 'learning_rate': 0.0007926851851851852, 'epoch': 0.6222222222222222}
Step 2250: {'loss': 0.6277, 'grad_norm': 1.4010542631149292, 'learning_rate': 0.0007917592592592593, 'epoch': 0.625}
Step 2260: {'loss': 0.6377, 'grad_norm': 0.9436354637145996, 'learning_rate': 0.0007908333333333334, 'epoch': 0.6277777777777778}
Step 2270: {'loss': 0.6511, 'grad_norm': 1.5973681211471558, 'learning_rate': 0.0007899074074074074, 'epoch': 0.6305555555555555}
Step 2280: {'loss': 0.6794, 'grad_norm': 1.2497118711471558, 'learning_rate': 0.0007889814814814815, 'epoch': 0.6333333333333333}
Step 2290: {'loss': 0.6545, 'grad_norm': 1.0785129070281982, 'learning_rate': 0.0007880555555555555, 'epoch': 0.6361111111111111}
Step 2300: {'loss': 0.7295, 'grad_norm': 1.5946320295333862, 'learning_rate': 0.0007871296296296296, 'epoch': 0.6388888888888888}
Step 2310: {'loss': 0.6698, 'grad_norm': 1.3522132635116577, 'learning_rate': 0.0007862037037037038, 'epoch': 0.6416666666666667}
Step 2320: {'loss': 0.6415, 'grad_norm': 1.703900933265686, 'learning_rate': 0.0007852777777777778, 'epoch': 0.6444444444444445}
Step 2330: {'loss': 0.6857, 'grad_norm': 1.5465898513793945, 'learning_rate': 0.0007843518518518518, 'epoch': 0.6472222222222223}
Step 2340: {'loss': 0.6584, 'grad_norm': 1.4896116256713867, 'learning_rate': 0.000783425925925926, 'epoch': 0.65}
Step 2350: {'loss': 0.6012, 'grad_norm': 1.478095293045044, 'learning_rate': 0.0007825, 'epoch': 0.6527777777777778}
Step 2360: {'loss': 0.6478, 'grad_norm': 1.1822509765625, 'learning_rate': 0.0007815740740740741, 'epoch': 0.6555555555555556}
Step 2370: {'loss': 0.6854, 'grad_norm': 1.1243141889572144, 'learning_rate': 0.0007806481481481483, 'epoch': 0.6583333333333333}
Step 2380: {'loss': 0.6549, 'grad_norm': 1.7106045484542847, 'learning_rate': 0.0007797222222222222, 'epoch': 0.6611111111111111}
Step 2390: {'loss': 0.6841, 'grad_norm': 2.033778190612793, 'learning_rate': 0.0007787962962962963, 'epoch': 0.6638888888888889}
Step 2400: {'loss': 0.7012, 'grad_norm': 1.368800163269043, 'learning_rate': 0.0007778703703703704, 'epoch': 0.6666666666666666}
Step 2410: {'loss': 0.641, 'grad_norm': 1.2465027570724487, 'learning_rate': 0.0007769444444444445, 'epoch': 0.6694444444444444}
Step 2420: {'loss': 0.6717, 'grad_norm': 1.2620532512664795, 'learning_rate': 0.0007760185185185186, 'epoch': 0.6722222222222223}
Step 2430: {'loss': 0.6943, 'grad_norm': 2.5602529048919678, 'learning_rate': 0.0007750925925925925, 'epoch': 0.675}
Step 2440: {'loss': 0.6184, 'grad_norm': 1.5919772386550903, 'learning_rate': 0.0007741666666666667, 'epoch': 0.6777777777777778}
Step 2450: {'loss': 0.6549, 'grad_norm': 1.0349586009979248, 'learning_rate': 0.0007732407407407408, 'epoch': 0.6805555555555556}
Step 2460: {'loss': 0.6447, 'grad_norm': 1.3978126049041748, 'learning_rate': 0.0007723148148148148, 'epoch': 0.6833333333333333}
Step 2470: {'loss': 0.6518, 'grad_norm': 1.667372703552246, 'learning_rate': 0.000771388888888889, 'epoch': 0.6861111111111111}
Step 2480: {'loss': 0.6219, 'grad_norm': 1.1251002550125122, 'learning_rate': 0.000770462962962963, 'epoch': 0.6888888888888889}
Step 2490: {'loss': 0.6201, 'grad_norm': 1.251649022102356, 'learning_rate': 0.000769537037037037, 'epoch': 0.6916666666666667}
Step 2500: {'loss': 0.6619, 'grad_norm': 1.362886667251587, 'learning_rate': 0.0007686111111111112, 'epoch': 0.6944444444444444}
Step 2510: {'loss': 0.6408, 'grad_norm': 2.8993008136749268, 'learning_rate': 0.0007676851851851852, 'epoch': 0.6972222222222222}
Step 2520: {'loss': 0.6844, 'grad_norm': 1.1559076309204102, 'learning_rate': 0.0007667592592592592, 'epoch': 0.7}
Step 2530: {'loss': 0.6576, 'grad_norm': 1.2435259819030762, 'learning_rate': 0.0007658333333333334, 'epoch': 0.7027777777777777}
Step 2540: {'loss': 0.6013, 'grad_norm': 1.3628512620925903, 'learning_rate': 0.0007649074074074074, 'epoch': 0.7055555555555556}
Step 2550: {'loss': 0.6325, 'grad_norm': 1.292531132698059, 'learning_rate': 0.0007639814814814815, 'epoch': 0.7083333333333334}
Step 2560: {'loss': 0.6878, 'grad_norm': 1.8465440273284912, 'learning_rate': 0.0007630555555555557, 'epoch': 0.7111111111111111}
Step 2570: {'loss': 0.6394, 'grad_norm': 1.1295377016067505, 'learning_rate': 0.0007621296296296296, 'epoch': 0.7138888888888889}
Step 2580: {'loss': 0.7105, 'grad_norm': 0.8077482581138611, 'learning_rate': 0.0007612037037037037, 'epoch': 0.7166666666666667}
Step 2590: {'loss': 0.6484, 'grad_norm': 1.8288254737854004, 'learning_rate': 0.0007602777777777778, 'epoch': 0.7194444444444444}
Step 2600: {'loss': 0.6518, 'grad_norm': 1.146027684211731, 'learning_rate': 0.0007593518518518519, 'epoch': 0.7222222222222222}
Step 2610: {'loss': 0.641, 'grad_norm': 1.1041878461837769, 'learning_rate': 0.000758425925925926, 'epoch': 0.725}
Step 2620: {'loss': 0.5972, 'grad_norm': 0.8924542665481567, 'learning_rate': 0.0007574999999999999, 'epoch': 0.7277777777777777}
Step 2630: {'loss': 0.7228, 'grad_norm': 1.0246471166610718, 'learning_rate': 0.0007565740740740741, 'epoch': 0.7305555555555555}
Step 2640: {'loss': 0.6002, 'grad_norm': 1.3361440896987915, 'learning_rate': 0.0007556481481481482, 'epoch': 0.7333333333333333}
Step 2650: {'loss': 0.627, 'grad_norm': 1.1861835718154907, 'learning_rate': 0.0007547222222222222, 'epoch': 0.7361111111111112}
Step 2660: {'loss': 0.6614, 'grad_norm': 1.3515143394470215, 'learning_rate': 0.0007537962962962964, 'epoch': 0.7388888888888889}
Step 2670: {'loss': 0.6841, 'grad_norm': 1.647807240486145, 'learning_rate': 0.0007528703703703704, 'epoch': 0.7416666666666667}
Step 2680: {'loss': 0.6062, 'grad_norm': 1.4063276052474976, 'learning_rate': 0.0007519444444444444, 'epoch': 0.7444444444444445}
Step 2690: {'loss': 0.6279, 'grad_norm': 1.4112557172775269, 'learning_rate': 0.0007510185185185186, 'epoch': 0.7472222222222222}
Step 2700: {'loss': 0.681, 'grad_norm': 1.3137611150741577, 'learning_rate': 0.0007500925925925927, 'epoch': 0.75}
Step 2710: {'loss': 0.6679, 'grad_norm': 1.60664701461792, 'learning_rate': 0.0007491666666666666, 'epoch': 0.7527777777777778}
Step 2720: {'loss': 0.6017, 'grad_norm': 1.5269055366516113, 'learning_rate': 0.0007482407407407407, 'epoch': 0.7555555555555555}
Step 2730: {'loss': 0.6899, 'grad_norm': 0.9994379281997681, 'learning_rate': 0.0007473148148148148, 'epoch': 0.7583333333333333}
Step 2740: {'loss': 0.658, 'grad_norm': 1.301710605621338, 'learning_rate': 0.0007463888888888889, 'epoch': 0.7611111111111111}
Step 2750: {'loss': 0.5943, 'grad_norm': 1.6461637020111084, 'learning_rate': 0.000745462962962963, 'epoch': 0.7638888888888888}
Step 2760: {'loss': 0.6226, 'grad_norm': 1.3135874271392822, 'learning_rate': 0.000744537037037037, 'epoch': 0.7666666666666667}
Step 2770: {'loss': 0.6032, 'grad_norm': 1.2124742269515991, 'learning_rate': 0.0007436111111111111, 'epoch': 0.7694444444444445}
Step 2780: {'loss': 0.7003, 'grad_norm': 1.6524955034255981, 'learning_rate': 0.0007426851851851852, 'epoch': 0.7722222222222223}
Step 2790: {'loss': 0.7008, 'grad_norm': 2.9174749851226807, 'learning_rate': 0.0007417592592592593, 'epoch': 0.775}
Step 2800: {'loss': 0.6446, 'grad_norm': 1.4170737266540527, 'learning_rate': 0.0007408333333333334, 'epoch': 0.7777777777777778}
Step 2810: {'loss': 0.6496, 'grad_norm': 1.052481770515442, 'learning_rate': 0.0007399074074074074, 'epoch': 0.7805555555555556}
Step 2820: {'loss': 0.6756, 'grad_norm': 1.440112829208374, 'learning_rate': 0.0007389814814814815, 'epoch': 0.7833333333333333}
Step 2830: {'loss': 0.6781, 'grad_norm': 1.67446768283844, 'learning_rate': 0.0007380555555555556, 'epoch': 0.7861111111111111}
Step 2840: {'loss': 0.662, 'grad_norm': 1.26759672164917, 'learning_rate': 0.0007371296296296296, 'epoch': 0.7888888888888889}
Step 2850: {'loss': 0.6352, 'grad_norm': 1.8344879150390625, 'learning_rate': 0.0007362037037037038, 'epoch': 0.7916666666666666}
Step 2860: {'loss': 0.6916, 'grad_norm': 1.5020216703414917, 'learning_rate': 0.0007352777777777778, 'epoch': 0.7944444444444444}
Step 2870: {'loss': 0.6422, 'grad_norm': 1.5469311475753784, 'learning_rate': 0.0007343518518518518, 'epoch': 0.7972222222222223}
Step 2880: {'loss': 0.6477, 'grad_norm': 1.397771954536438, 'learning_rate': 0.0007334259259259259, 'epoch': 0.8}
Step 2890: {'loss': 0.6302, 'grad_norm': 1.3610275983810425, 'learning_rate': 0.0007325000000000001, 'epoch': 0.8027777777777778}
Step 2900: {'loss': 0.6326, 'grad_norm': 1.3328330516815186, 'learning_rate': 0.000731574074074074, 'epoch': 0.8055555555555556}
Step 2910: {'loss': 0.6532, 'grad_norm': 1.2889580726623535, 'learning_rate': 0.0007306481481481481, 'epoch': 0.8083333333333333}
Step 2920: {'loss': 0.5986, 'grad_norm': 1.055300235748291, 'learning_rate': 0.0007297222222222223, 'epoch': 0.8111111111111111}
Step 2930: {'loss': 0.6607, 'grad_norm': 1.4325013160705566, 'learning_rate': 0.0007287962962962963, 'epoch': 0.8138888888888889}
Step 2940: {'loss': 0.7006, 'grad_norm': 1.3996483087539673, 'learning_rate': 0.0007278703703703704, 'epoch': 0.8166666666666667}
Step 2950: {'loss': 0.7003, 'grad_norm': 1.4444431066513062, 'learning_rate': 0.0007269444444444444, 'epoch': 0.8194444444444444}
Step 2960: {'loss': 0.606, 'grad_norm': 1.6013017892837524, 'learning_rate': 0.0007260185185185185, 'epoch': 0.8222222222222222}
Step 2970: {'loss': 0.6639, 'grad_norm': 1.1213332414627075, 'learning_rate': 0.0007250925925925926, 'epoch': 0.825}
Step 2980: {'loss': 0.7217, 'grad_norm': 1.188657522201538, 'learning_rate': 0.0007241666666666667, 'epoch': 0.8277777777777777}
Step 2990: {'loss': 0.6645, 'grad_norm': 1.2436528205871582, 'learning_rate': 0.0007232407407407408, 'epoch': 0.8305555555555556}
Step 3000: {'loss': 0.5821, 'grad_norm': 1.293133020401001, 'learning_rate': 0.0007223148148148148, 'epoch': 0.8333333333333334}
Step 3010: {'loss': 0.6153, 'grad_norm': 1.3019192218780518, 'learning_rate': 0.0007213888888888889, 'epoch': 0.8361111111111111}
Step 3020: {'loss': 0.6265, 'grad_norm': 1.3039777278900146, 'learning_rate': 0.000720462962962963, 'epoch': 0.8388888888888889}
Step 3030: {'loss': 0.6797, 'grad_norm': 1.087689757347107, 'learning_rate': 0.0007195370370370371, 'epoch': 0.8416666666666667}
Step 3040: {'loss': 0.6703, 'grad_norm': 0.8950591683387756, 'learning_rate': 0.0007186111111111111, 'epoch': 0.8444444444444444}
Step 3050: {'loss': 0.6063, 'grad_norm': 1.316964864730835, 'learning_rate': 0.0007176851851851852, 'epoch': 0.8472222222222222}
Step 3060: {'loss': 0.6585, 'grad_norm': 1.3151482343673706, 'learning_rate': 0.0007167592592592592, 'epoch': 0.85}
Step 3070: {'loss': 0.6902, 'grad_norm': 0.9768524765968323, 'learning_rate': 0.0007158333333333333, 'epoch': 0.8527777777777777}
Step 3080: {'loss': 0.62, 'grad_norm': 1.057326316833496, 'learning_rate': 0.0007149074074074075, 'epoch': 0.8555555555555555}
Step 3090: {'loss': 0.6104, 'grad_norm': 1.1737563610076904, 'learning_rate': 0.0007139814814814815, 'epoch': 0.8583333333333333}
Step 3100: {'loss': 0.6039, 'grad_norm': 0.9332001209259033, 'learning_rate': 0.0007130555555555555, 'epoch': 0.8611111111111112}
Step 3110: {'loss': 0.6893, 'grad_norm': 2.0161192417144775, 'learning_rate': 0.0007121296296296297, 'epoch': 0.8638888888888889}
Step 3120: {'loss': 0.6523, 'grad_norm': 1.021281361579895, 'learning_rate': 0.0007112037037037037, 'epoch': 0.8666666666666667}
Step 3130: {'loss': 0.6457, 'grad_norm': 1.8872405290603638, 'learning_rate': 0.0007102777777777778, 'epoch': 0.8694444444444445}
Step 3140: {'loss': 0.6265, 'grad_norm': 1.3458322286605835, 'learning_rate': 0.000709351851851852, 'epoch': 0.8722222222222222}
Step 3150: {'loss': 0.6583, 'grad_norm': 1.2705121040344238, 'learning_rate': 0.0007084259259259259, 'epoch': 0.875}
Step 3160: {'loss': 0.6203, 'grad_norm': 1.0224695205688477, 'learning_rate': 0.0007075, 'epoch': 0.8777777777777778}
Step 3170: {'loss': 0.6837, 'grad_norm': 1.7543295621871948, 'learning_rate': 0.000706574074074074, 'epoch': 0.8805555555555555}
Step 3180: {'loss': 0.6652, 'grad_norm': 0.9313498139381409, 'learning_rate': 0.0007056481481481482, 'epoch': 0.8833333333333333}
Step 3190: {'loss': 0.655, 'grad_norm': 0.9812782406806946, 'learning_rate': 0.0007047222222222223, 'epoch': 0.8861111111111111}
Step 3200: {'loss': 0.673, 'grad_norm': 1.3119723796844482, 'learning_rate': 0.0007037962962962962, 'epoch': 0.8888888888888888}
Step 3210: {'loss': 0.7133, 'grad_norm': 1.2213295698165894, 'learning_rate': 0.0007028703703703704, 'epoch': 0.8916666666666667}
Step 3220: {'loss': 0.6592, 'grad_norm': 1.2734355926513672, 'learning_rate': 0.0007019444444444445, 'epoch': 0.8944444444444445}
