Step 10: {'loss': 1.3884, 'grad_norm': 1.137596607208252, 'learning_rate': 0.0009991666666666666, 'epoch': 0.002777777777777778}
Step 1780: {'loss': 0.8532, 'grad_norm': 0.8990945816040039, 'learning_rate': 0.0008352777777777778, 'epoch': 0.49444444444444446}
Step 1790: {'loss': 0.878, 'grad_norm': 0.9995071291923523, 'learning_rate': 0.000834351851851852, 'epoch': 0.49722222222222223}
Step 1800: {'loss': 0.9095, 'grad_norm': 0.8467497229576111, 'learning_rate': 0.0008334259259259259, 'epoch': 0.5}
Step 1810: {'loss': 0.857, 'grad_norm': 0.8855928182601929, 'learning_rate': 0.0008325, 'epoch': 0.5027777777777778}
Step 1820: {'loss': 0.8594, 'grad_norm': 0.5406888723373413, 'learning_rate': 0.000831574074074074, 'epoch': 0.5055555555555555}
Step 1830: {'loss': 0.8654, 'grad_norm': 0.6820629835128784, 'learning_rate': 0.0008306481481481482, 'epoch': 0.5083333333333333}
Step 1840: {'loss': 0.875, 'grad_norm': 1.0287399291992188, 'learning_rate': 0.0008297222222222223, 'epoch': 0.5111111111111111}
Step 1850: {'loss': 0.937, 'grad_norm': 0.8345126509666443, 'learning_rate': 0.0008287962962962962, 'epoch': 0.5138888888888888}
Step 1860: {'loss': 0.9543, 'grad_norm': 0.815502941608429, 'learning_rate': 0.0008278703703703704, 'epoch': 0.5166666666666667}
Step 1870: {'loss': 0.8911, 'grad_norm': 0.6388190388679504, 'learning_rate': 0.0008269444444444445, 'epoch': 0.5194444444444445}
Step 1880: {'loss': 0.9199, 'grad_norm': 0.670357346534729, 'learning_rate': 0.0008260185185185185, 'epoch': 0.5222222222222223}
Step 1890: {'loss': 0.8457, 'grad_norm': 0.8980614542961121, 'learning_rate': 0.0008250925925925927, 'epoch': 0.525}
Step 1900: {'loss': 0.8082, 'grad_norm': 0.7092308402061462, 'learning_rate': 0.0008241666666666667, 'epoch': 0.5277777777777778}
Step 1910: {'loss': 0.9089, 'grad_norm': 0.8262720704078674, 'learning_rate': 0.0008232407407407407, 'epoch': 0.5305555555555556}
Step 1920: {'loss': 0.9032, 'grad_norm': 0.5072513818740845, 'learning_rate': 0.0008223148148148149, 'epoch': 0.5333333333333333}
Step 1930: {'loss': 0.7592, 'grad_norm': 0.7150878310203552, 'learning_rate': 0.0008213888888888889, 'epoch': 0.5361111111111111}
Step 1940: {'loss': 0.8757, 'grad_norm': 0.585084855556488, 'learning_rate': 0.0008204629629629629, 'epoch': 0.5388888888888889}
Step 1950: {'loss': 0.9427, 'grad_norm': 0.7054643034934998, 'learning_rate': 0.0008195370370370371, 'epoch': 0.5416666666666666}
Step 1960: {'loss': 1.009, 'grad_norm': 0.8332468867301941, 'learning_rate': 0.0008186111111111111, 'epoch': 0.5444444444444444}
Step 1970: {'loss': 1.0355, 'grad_norm': 0.8690201640129089, 'learning_rate': 0.0008176851851851852, 'epoch': 0.5472222222222223}
Step 1980: {'loss': 1.0022, 'grad_norm': 0.7281408905982971, 'learning_rate': 0.0008167592592592593, 'epoch': 0.55}
Step 1990: {'loss': 0.8314, 'grad_norm': 0.8572153449058533, 'learning_rate': 0.0008158333333333333, 'epoch': 0.5527777777777778}
Step 2000: {'loss': 0.915, 'grad_norm': 0.7859967350959778, 'learning_rate': 0.0008149074074074074, 'epoch': 0.5555555555555556}
Step 2010: {'loss': 0.8892, 'grad_norm': 0.9655928611755371, 'learning_rate': 0.0008139814814814815, 'epoch': 0.5583333333333333}
Step 2020: {'loss': 0.8733, 'grad_norm': 0.9884775280952454, 'learning_rate': 0.0008130555555555556, 'epoch': 0.5611111111111111}
Step 2030: {'loss': 0.9554, 'grad_norm': 0.7921600937843323, 'learning_rate': 0.0008121296296296297, 'epoch': 0.5638888888888889}
Step 2040: {'loss': 0.9551, 'grad_norm': 0.6096521615982056, 'learning_rate': 0.0008112037037037036, 'epoch': 0.5666666666666667}
Step 2050: {'loss': 0.89, 'grad_norm': 0.5649269223213196, 'learning_rate': 0.0008102777777777778, 'epoch': 0.5694444444444444}
Step 2060: {'loss': 0.7818, 'grad_norm': 0.6696966290473938, 'learning_rate': 0.0008093518518518519, 'epoch': 0.5722222222222222}
Step 2070: {'loss': 0.8947, 'grad_norm': 0.7692519426345825, 'learning_rate': 0.0008084259259259259, 'epoch': 0.575}
Step 2080: {'loss': 0.8385, 'grad_norm': 0.796414315700531, 'learning_rate': 0.0008075000000000001, 'epoch': 0.5777777777777777}
Step 2090: {'loss': 0.8108, 'grad_norm': 0.5634520053863525, 'learning_rate': 0.0008065740740740741, 'epoch': 0.5805555555555556}
Step 2100: {'loss': 0.8256, 'grad_norm': 0.575005054473877, 'learning_rate': 0.0008056481481481481, 'epoch': 0.5833333333333334}
Step 2110: {'loss': 0.8602, 'grad_norm': 1.0555778741836548, 'learning_rate': 0.0008047222222222223, 'epoch': 0.5861111111111111}
Step 2120: {'loss': 0.9408, 'grad_norm': 0.6836174130439758, 'learning_rate': 0.0008037962962962964, 'epoch': 0.5888888888888889}
Step 2130: {'loss': 0.9485, 'grad_norm': 0.8285902738571167, 'learning_rate': 0.0008028703703703703, 'epoch': 0.5916666666666667}
Step 2140: {'loss': 0.9146, 'grad_norm': 1.0693634748458862, 'learning_rate': 0.0008019444444444444, 'epoch': 0.5944444444444444}
Step 2150: {'loss': 0.9049, 'grad_norm': 0.8323511481285095, 'learning_rate': 0.0008010185185185185, 'epoch': 0.5972222222222222}
Step 2160: {'loss': 0.9544, 'grad_norm': 0.8417086601257324, 'learning_rate': 0.0008000925925925926, 'epoch': 0.6}
Step 2170: {'loss': 0.9173, 'grad_norm': 0.7907130122184753, 'learning_rate': 0.0007991666666666667, 'epoch': 0.6027777777777777}
Step 2180: {'loss': 0.8255, 'grad_norm': 0.6007708311080933, 'learning_rate': 0.0007982407407407407, 'epoch': 0.6055555555555555}
Step 2190: {'loss': 0.9607, 'grad_norm': 0.8336019515991211, 'learning_rate': 0.0007973148148148148, 'epoch': 0.6083333333333333}
Step 2200: {'loss': 0.8487, 'grad_norm': 1.0036733150482178, 'learning_rate': 0.0007963888888888889, 'epoch': 0.6111111111111112}
Step 2210: {'loss': 0.9176, 'grad_norm': 0.8318336009979248, 'learning_rate': 0.000795462962962963, 'epoch': 0.6138888888888889}
Step 2220: {'loss': 0.9218, 'grad_norm': 0.9117042422294617, 'learning_rate': 0.0007945370370370371, 'epoch': 0.6166666666666667}
Step 2230: {'loss': 0.859, 'grad_norm': 1.0140608549118042, 'learning_rate': 0.0007936111111111111, 'epoch': 0.6194444444444445}
Step 2240: {'loss': 0.9259, 'grad_norm': 1.2808221578598022, 'learning_rate': 0.0007926851851851852, 'epoch': 0.6222222222222222}
Step 2250: {'loss': 0.9037, 'grad_norm': 0.8658770322799683, 'learning_rate': 0.0007917592592592593, 'epoch': 0.625}
Step 2260: {'loss': 0.8571, 'grad_norm': 0.926517128944397, 'learning_rate': 0.0007908333333333334, 'epoch': 0.6277777777777778}
Step 2270: {'loss': 0.8739, 'grad_norm': 0.8046382665634155, 'learning_rate': 0.0007899074074074074, 'epoch': 0.6305555555555555}
Step 2280: {'loss': 0.9318, 'grad_norm': 1.2378689050674438, 'learning_rate': 0.0007889814814814815, 'epoch': 0.6333333333333333}
Step 2290: {'loss': 0.9701, 'grad_norm': 0.7702359557151794, 'learning_rate': 0.0007880555555555555, 'epoch': 0.6361111111111111}
Step 2300: {'loss': 0.9728, 'grad_norm': 0.7181092500686646, 'learning_rate': 0.0007871296296296296, 'epoch': 0.6388888888888888}
Step 2310: {'loss': 0.9051, 'grad_norm': 0.9574471116065979, 'learning_rate': 0.0007862037037037038, 'epoch': 0.6416666666666667}
Step 2320: {'loss': 0.9735, 'grad_norm': 0.8065500855445862, 'learning_rate': 0.0007852777777777778, 'epoch': 0.6444444444444445}
Step 2330: {'loss': 0.9455, 'grad_norm': 0.7667494416236877, 'learning_rate': 0.0007843518518518518, 'epoch': 0.6472222222222223}
Step 2340: {'loss': 0.8588, 'grad_norm': 0.7545123100280762, 'learning_rate': 0.000783425925925926, 'epoch': 0.65}
Step 2350: {'loss': 0.8129, 'grad_norm': 0.7981285452842712, 'learning_rate': 0.0007825, 'epoch': 0.6527777777777778}
Step 2360: {'loss': 0.8783, 'grad_norm': 0.7321203351020813, 'learning_rate': 0.0007815740740740741, 'epoch': 0.6555555555555556}
Step 2370: {'loss': 0.8512, 'grad_norm': 0.7452141642570496, 'learning_rate': 0.0007806481481481483, 'epoch': 0.6583333333333333}
Step 2380: {'loss': 0.893, 'grad_norm': 0.8287864327430725, 'learning_rate': 0.0007797222222222222, 'epoch': 0.6611111111111111}
Step 2390: {'loss': 0.9338, 'grad_norm': 0.9394960403442383, 'learning_rate': 0.0007787962962962963, 'epoch': 0.6638888888888889}
Step 2400: {'loss': 0.8047, 'grad_norm': 1.2905220985412598, 'learning_rate': 0.0007778703703703704, 'epoch': 0.6666666666666666}
Step 2410: {'loss': 0.9589, 'grad_norm': 0.8119465708732605, 'learning_rate': 0.0007769444444444445, 'epoch': 0.6694444444444444}
Step 2420: {'loss': 0.9365, 'grad_norm': 0.9564868807792664, 'learning_rate': 0.0007760185185185186, 'epoch': 0.6722222222222223}
Step 2430: {'loss': 0.9537, 'grad_norm': 0.7321638464927673, 'learning_rate': 0.0007750925925925925, 'epoch': 0.675}
Step 2440: {'loss': 0.8952, 'grad_norm': 0.727367103099823, 'learning_rate': 0.0007741666666666667, 'epoch': 0.6777777777777778}
Step 2450: {'loss': 0.8875, 'grad_norm': 0.848581075668335, 'learning_rate': 0.0007732407407407408, 'epoch': 0.6805555555555556}
Step 2460: {'loss': 0.9851, 'grad_norm': 0.9555227756500244, 'learning_rate': 0.0007723148148148148, 'epoch': 0.6833333333333333}
Step 2470: {'loss': 0.9356, 'grad_norm': 1.0538264513015747, 'learning_rate': 0.000771388888888889, 'epoch': 0.6861111111111111}
Step 2480: {'loss': 0.9211, 'grad_norm': 0.707602858543396, 'learning_rate': 0.000770462962962963, 'epoch': 0.6888888888888889}
Step 2490: {'loss': 0.8743, 'grad_norm': 0.7841326594352722, 'learning_rate': 0.000769537037037037, 'epoch': 0.6916666666666667}
Step 2500: {'loss': 0.8164, 'grad_norm': 0.9173567891120911, 'learning_rate': 0.0007686111111111112, 'epoch': 0.6944444444444444}
Step 2510: {'loss': 0.9246, 'grad_norm': 0.8681180477142334, 'learning_rate': 0.0007676851851851852, 'epoch': 0.6972222222222222}
Step 2520: {'loss': 0.8358, 'grad_norm': 0.8611476421356201, 'learning_rate': 0.0007667592592592592, 'epoch': 0.7}
Step 2530: {'loss': 0.88, 'grad_norm': 0.8702024817466736, 'learning_rate': 0.0007658333333333334, 'epoch': 0.7027777777777777}
Step 2540: {'loss': 0.8993, 'grad_norm': 0.8544368147850037, 'learning_rate': 0.0007649074074074074, 'epoch': 0.7055555555555556}
Step 2550: {'loss': 0.8648, 'grad_norm': 1.234779715538025, 'learning_rate': 0.0007639814814814815, 'epoch': 0.7083333333333334}
Step 2560: {'loss': 0.8735, 'grad_norm': 0.8069517016410828, 'learning_rate': 0.0007630555555555557, 'epoch': 0.7111111111111111}
Step 2570: {'loss': 0.834, 'grad_norm': 0.678710401058197, 'learning_rate': 0.0007621296296296296, 'epoch': 0.7138888888888889}
Step 2580: {'loss': 0.8738, 'grad_norm': 0.7162540555000305, 'learning_rate': 0.0007612037037037037, 'epoch': 0.7166666666666667}
Step 2590: {'loss': 0.82, 'grad_norm': 0.7951240539550781, 'learning_rate': 0.0007602777777777778, 'epoch': 0.7194444444444444}
Step 2600: {'loss': 0.8783, 'grad_norm': 0.5667961239814758, 'learning_rate': 0.0007593518518518519, 'epoch': 0.7222222222222222}
Step 2610: {'loss': 0.7896, 'grad_norm': 1.0375512838363647, 'learning_rate': 0.000758425925925926, 'epoch': 0.725}
Step 2620: {'loss': 0.8766, 'grad_norm': 0.8835698366165161, 'learning_rate': 0.0007574999999999999, 'epoch': 0.7277777777777777}
Step 2630: {'loss': 0.8036, 'grad_norm': 0.6822391152381897, 'learning_rate': 0.0007565740740740741, 'epoch': 0.7305555555555555}
Step 2640: {'loss': 0.7697, 'grad_norm': 0.8545679450035095, 'learning_rate': 0.0007556481481481482, 'epoch': 0.7333333333333333}
Step 2650: {'loss': 0.8724, 'grad_norm': 0.4383903443813324, 'learning_rate': 0.0007547222222222222, 'epoch': 0.7361111111111112}
Step 2660: {'loss': 0.8928, 'grad_norm': 0.873773992061615, 'learning_rate': 0.0007537962962962964, 'epoch': 0.7388888888888889}
Step 2670: {'loss': 0.8421, 'grad_norm': 0.6558694839477539, 'learning_rate': 0.0007528703703703704, 'epoch': 0.7416666666666667}
Step 2680: {'loss': 0.9042, 'grad_norm': 0.8788363933563232, 'learning_rate': 0.0007519444444444444, 'epoch': 0.7444444444444445}
Step 2690: {'loss': 0.9631, 'grad_norm': 0.9905015826225281, 'learning_rate': 0.0007510185185185186, 'epoch': 0.7472222222222222}
Step 2700: {'loss': 0.9405, 'grad_norm': 0.6972206234931946, 'learning_rate': 0.0007500925925925927, 'epoch': 0.75}
Step 2710: {'loss': 0.8955, 'grad_norm': 0.8270220160484314, 'learning_rate': 0.0007491666666666666, 'epoch': 0.7527777777777778}
Step 2720: {'loss': 0.8219, 'grad_norm': 0.6148395538330078, 'learning_rate': 0.0007482407407407407, 'epoch': 0.7555555555555555}
Step 2730: {'loss': 0.8739, 'grad_norm': 0.8338251113891602, 'learning_rate': 0.0007473148148148148, 'epoch': 0.7583333333333333}
Step 2740: {'loss': 0.8469, 'grad_norm': 0.6517735719680786, 'learning_rate': 0.0007463888888888889, 'epoch': 0.7611111111111111}
Step 2750: {'loss': 0.8215, 'grad_norm': 0.5901798009872437, 'learning_rate': 0.000745462962962963, 'epoch': 0.7638888888888888}
Step 2760: {'loss': 0.7985, 'grad_norm': 0.5550568103790283, 'learning_rate': 0.000744537037037037, 'epoch': 0.7666666666666667}
Step 2770: {'loss': 0.8681, 'grad_norm': 0.771115779876709, 'learning_rate': 0.0007436111111111111, 'epoch': 0.7694444444444445}
Step 2780: {'loss': 0.84, 'grad_norm': 0.6232898235321045, 'learning_rate': 0.0007426851851851852, 'epoch': 0.7722222222222223}
Step 2790: {'loss': 0.9162, 'grad_norm': 0.48226526379585266, 'learning_rate': 0.0007417592592592593, 'epoch': 0.775}
Step 2800: {'loss': 0.8174, 'grad_norm': 0.8450101613998413, 'learning_rate': 0.0007408333333333334, 'epoch': 0.7777777777777778}
Step 2810: {'loss': 0.9679, 'grad_norm': 1.1092408895492554, 'learning_rate': 0.0007399074074074074, 'epoch': 0.7805555555555556}
Step 2820: {'loss': 0.8653, 'grad_norm': 0.5928083062171936, 'learning_rate': 0.0007389814814814815, 'epoch': 0.7833333333333333}
Step 2830: {'loss': 0.8852, 'grad_norm': 0.6309219002723694, 'learning_rate': 0.0007380555555555556, 'epoch': 0.7861111111111111}
Step 2840: {'loss': 0.941, 'grad_norm': 0.6497180461883545, 'learning_rate': 0.0007371296296296296, 'epoch': 0.7888888888888889}
Step 2850: {'loss': 0.8342, 'grad_norm': 0.9927670955657959, 'learning_rate': 0.0007362037037037038, 'epoch': 0.7916666666666666}
Step 2860: {'loss': 0.8404, 'grad_norm': 0.6559424996376038, 'learning_rate': 0.0007352777777777778, 'epoch': 0.7944444444444444}
Step 2870: {'loss': 0.9353, 'grad_norm': 0.6050427556037903, 'learning_rate': 0.0007343518518518518, 'epoch': 0.7972222222222223}
Step 2880: {'loss': 0.891, 'grad_norm': 0.5019800066947937, 'learning_rate': 0.0007334259259259259, 'epoch': 0.8}
Step 2890: {'loss': 0.8928, 'grad_norm': 0.6143177151679993, 'learning_rate': 0.0007325000000000001, 'epoch': 0.8027777777777778}
Step 2900: {'loss': 0.8523, 'grad_norm': 1.0625594854354858, 'learning_rate': 0.000731574074074074, 'epoch': 0.8055555555555556}
Step 2910: {'loss': 0.9536, 'grad_norm': 0.7502787113189697, 'learning_rate': 0.0007306481481481481, 'epoch': 0.8083333333333333}
Step 2920: {'loss': 0.8893, 'grad_norm': 0.7110663056373596, 'learning_rate': 0.0007297222222222223, 'epoch': 0.8111111111111111}
Step 2930: {'loss': 0.8198, 'grad_norm': 0.586668848991394, 'learning_rate': 0.0007287962962962963, 'epoch': 0.8138888888888889}
Step 2940: {'loss': 0.8967, 'grad_norm': 0.8220056891441345, 'learning_rate': 0.0007278703703703704, 'epoch': 0.8166666666666667}
Step 2950: {'loss': 0.8687, 'grad_norm': 0.9798691868782043, 'learning_rate': 0.0007269444444444444, 'epoch': 0.8194444444444444}
Step 2960: {'loss': 0.9013, 'grad_norm': 0.6790851354598999, 'learning_rate': 0.0007260185185185185, 'epoch': 0.8222222222222222}
Step 2970: {'loss': 0.8249, 'grad_norm': 0.6971582770347595, 'learning_rate': 0.0007250925925925926, 'epoch': 0.825}
Step 2980: {'loss': 0.9788, 'grad_norm': 0.7594987750053406, 'learning_rate': 0.0007241666666666667, 'epoch': 0.8277777777777777}
Step 2990: {'loss': 0.9674, 'grad_norm': 0.8947362303733826, 'learning_rate': 0.0007232407407407408, 'epoch': 0.8305555555555556}
Step 3000: {'loss': 0.8828, 'grad_norm': 0.9502387046813965, 'learning_rate': 0.0007223148148148148, 'epoch': 0.8333333333333334}
Step 3010: {'loss': 0.9416, 'grad_norm': 1.0325016975402832, 'learning_rate': 0.0007213888888888889, 'epoch': 0.8361111111111111}
Step 3020: {'loss': 0.8954, 'grad_norm': 0.6470682621002197, 'learning_rate': 0.000720462962962963, 'epoch': 0.8388888888888889}
Step 3030: {'loss': 0.7958, 'grad_norm': 0.7779525518417358, 'learning_rate': 0.0007195370370370371, 'epoch': 0.8416666666666667}
Step 3040: {'loss': 0.9437, 'grad_norm': 0.6767956614494324, 'learning_rate': 0.0007186111111111111, 'epoch': 0.8444444444444444}
Step 3050: {'loss': 0.9247, 'grad_norm': 0.7990759015083313, 'learning_rate': 0.0007176851851851852, 'epoch': 0.8472222222222222}
Step 3060: {'loss': 0.7968, 'grad_norm': 0.7209581136703491, 'learning_rate': 0.0007167592592592592, 'epoch': 0.85}
Step 3070: {'loss': 0.8716, 'grad_norm': 0.7688855528831482, 'learning_rate': 0.0007158333333333333, 'epoch': 0.8527777777777777}
Step 3080: {'loss': 0.8143, 'grad_norm': 0.9539096355438232, 'learning_rate': 0.0007149074074074075, 'epoch': 0.8555555555555555}
Step 3090: {'loss': 0.9092, 'grad_norm': 0.6777171492576599, 'learning_rate': 0.0007139814814814815, 'epoch': 0.8583333333333333}
Step 3100: {'loss': 0.9583, 'grad_norm': 0.6875616908073425, 'learning_rate': 0.0007130555555555555, 'epoch': 0.8611111111111112}
Step 3110: {'loss': 0.9588, 'grad_norm': 0.8159445524215698, 'learning_rate': 0.0007121296296296297, 'epoch': 0.8638888888888889}
Step 3120: {'loss': 0.885, 'grad_norm': 1.0000535249710083, 'learning_rate': 0.0007112037037037037, 'epoch': 0.8666666666666667}
Step 3130: {'loss': 0.7892, 'grad_norm': 0.6546843647956848, 'learning_rate': 0.0007102777777777778, 'epoch': 0.8694444444444445}
Step 3140: {'loss': 0.9109, 'grad_norm': 0.7191452980041504, 'learning_rate': 0.000709351851851852, 'epoch': 0.8722222222222222}
Step 3150: {'loss': 0.9008, 'grad_norm': 0.8834969401359558, 'learning_rate': 0.0007084259259259259, 'epoch': 0.875}
Step 3160: {'loss': 0.8643, 'grad_norm': 0.7644669413566589, 'learning_rate': 0.0007075, 'epoch': 0.8777777777777778}
Step 3170: {'loss': 0.8176, 'grad_norm': 0.8881138563156128, 'learning_rate': 0.000706574074074074, 'epoch': 0.8805555555555555}
Step 3180: {'loss': 0.8007, 'grad_norm': 0.7918575406074524, 'learning_rate': 0.0007056481481481482, 'epoch': 0.8833333333333333}
Step 3190: {'loss': 0.8281, 'grad_norm': 0.6125019788742065, 'learning_rate': 0.0007047222222222223, 'epoch': 0.8861111111111111}
Step 3200: {'loss': 0.8205, 'grad_norm': 0.6921345591545105, 'learning_rate': 0.0007037962962962962, 'epoch': 0.8888888888888888}
Step 3210: {'loss': 0.8053, 'grad_norm': 0.7874687910079956, 'learning_rate': 0.0007028703703703704, 'epoch': 0.8916666666666667}
Step 3220: {'loss': 0.9079, 'grad_norm': 0.7270506024360657, 'learning_rate': 0.0007019444444444445, 'epoch': 0.8944444444444445}
Step 3230: {'loss': 0.9796, 'grad_norm': 1.1018534898757935, 'learning_rate': 0.0007010185185185185, 'epoch': 0.8972222222222223}
Step 3240: {'loss': 0.9541, 'grad_norm': 0.8015625476837158, 'learning_rate': 0.0007000925925925926, 'epoch': 0.9}
Step 3250: {'loss': 0.85, 'grad_norm': 1.0053025484085083, 'learning_rate': 0.0006991666666666667, 'epoch': 0.9027777777777778}
Step 3260: {'loss': 0.872, 'grad_norm': 0.6966462731361389, 'learning_rate': 0.0006982407407407407, 'epoch': 0.9055555555555556}
Step 3270: {'loss': 0.9654, 'grad_norm': 0.75359046459198, 'learning_rate': 0.0006973148148148149, 'epoch': 0.9083333333333333}
Step 3280: {'loss': 0.8071, 'grad_norm': 0.700758159160614, 'learning_rate': 0.0006963888888888889, 'epoch': 0.9111111111111111}
Step 3290: {'loss': 0.9165, 'grad_norm': 1.0770602226257324, 'learning_rate': 0.0006954629629629629, 'epoch': 0.9138888888888889}
Step 3300: {'loss': 0.839, 'grad_norm': 0.8829271793365479, 'learning_rate': 0.0006945370370370371, 'epoch': 0.9166666666666666}
Step 3310: {'loss': 0.9606, 'grad_norm': 0.7347406148910522, 'learning_rate': 0.0006936111111111111, 'epoch': 0.9194444444444444}
Step 3320: {'loss': 0.8282, 'grad_norm': 0.8172693848609924, 'learning_rate': 0.0006926851851851852, 'epoch': 0.9222222222222223}
Step 3330: {'loss': 0.9306, 'grad_norm': 0.7336495518684387, 'learning_rate': 0.0006917592592592593, 'epoch': 0.925}
Step 3340: {'loss': 0.8611, 'grad_norm': 0.612994372844696, 'learning_rate': 0.0006908333333333333, 'epoch': 0.9277777777777778}
Step 3350: {'loss': 0.8532, 'grad_norm': 0.6929400563240051, 'learning_rate': 0.0006899074074074074, 'epoch': 0.9305555555555556}
Step 3360: {'loss': 0.8542, 'grad_norm': 0.6603939533233643, 'learning_rate': 0.0006889814814814815, 'epoch': 0.9333333333333333}
Step 3370: {'loss': 0.8313, 'grad_norm': 0.8303788304328918, 'learning_rate': 0.0006880555555555556, 'epoch': 0.9361111111111111}
Step 3380: {'loss': 0.9453, 'grad_norm': 1.1121766567230225, 'learning_rate': 0.0006871296296296297, 'epoch': 0.9388888888888889}
Step 3390: {'loss': 0.8293, 'grad_norm': 0.7105264663696289, 'learning_rate': 0.0006862037037037036, 'epoch': 0.9416666666666667}
Step 3400: {'loss': 0.9404, 'grad_norm': 0.5013710260391235, 'learning_rate': 0.0006852777777777778, 'epoch': 0.9444444444444444}
Step 3410: {'loss': 0.9049, 'grad_norm': 0.7165019512176514, 'learning_rate': 0.0006843518518518519, 'epoch': 0.9472222222222222}
Step 3420: {'loss': 0.9743, 'grad_norm': 0.6339848637580872, 'learning_rate': 0.0006834259259259259, 'epoch': 0.95}
Step 3430: {'loss': 0.88, 'grad_norm': 0.8617343902587891, 'learning_rate': 0.0006825000000000001, 'epoch': 0.9527777777777777}
Step 3440: {'loss': 0.9516, 'grad_norm': 0.799807071685791, 'learning_rate': 0.0006815740740740741, 'epoch': 0.9555555555555556}
Step 3450: {'loss': 0.941, 'grad_norm': 1.1388896703720093, 'learning_rate': 0.0006806481481481481, 'epoch': 0.9583333333333334}
Step 3460: {'loss': 0.8815, 'grad_norm': 0.7392197251319885, 'learning_rate': 0.0006797222222222223, 'epoch': 0.9611111111111111}
Step 3470: {'loss': 0.8972, 'grad_norm': 0.6525501608848572, 'learning_rate': 0.0006787962962962964, 'epoch': 0.9638888888888889}
Step 3480: {'loss': 0.8527, 'grad_norm': 0.6052042245864868, 'learning_rate': 0.0006778703703703703, 'epoch': 0.9666666666666667}
Step 3490: {'loss': 0.9324, 'grad_norm': 0.7754153609275818, 'learning_rate': 0.0006769444444444444, 'epoch': 0.9694444444444444}
Step 3500: {'loss': 0.8252, 'grad_norm': 0.650619626045227, 'learning_rate': 0.0006760185185185185, 'epoch': 0.9722222222222222}
Step 3510: {'loss': 0.9332, 'grad_norm': 1.1818541288375854, 'learning_rate': 0.0006750925925925926, 'epoch': 0.975}
Step 3520: {'loss': 0.995, 'grad_norm': 0.8183779716491699, 'learning_rate': 0.0006741666666666667, 'epoch': 0.9777777777777777}
Step 3530: {'loss': 0.8932, 'grad_norm': 0.5128337740898132, 'learning_rate': 0.0006732407407407407, 'epoch': 0.9805555555555555}
Step 3540: {'loss': 0.8668, 'grad_norm': 0.9514197707176208, 'learning_rate': 0.0006723148148148148, 'epoch': 0.9833333333333333}
Step 3550: {'loss': 0.9586, 'grad_norm': 0.5823650360107422, 'learning_rate': 0.0006713888888888889, 'epoch': 0.9861111111111112}
Step 3560: {'loss': 0.8825, 'grad_norm': 0.8701735734939575, 'learning_rate': 0.000670462962962963, 'epoch': 0.9888888888888889}
Step 3570: {'loss': 0.8674, 'grad_norm': 0.8015859127044678, 'learning_rate': 0.0006695370370370371, 'epoch': 0.9916666666666667}
Step 3580: {'loss': 0.907, 'grad_norm': 0.577251672744751, 'learning_rate': 0.0006686111111111111, 'epoch': 0.9944444444444445}
Step 3590: {'loss': 0.8366, 'grad_norm': 0.6867671012878418, 'learning_rate': 0.0006676851851851852, 'epoch': 0.9972222222222222}
Step 3600: {'loss': 0.884, 'grad_norm': 0.7684687972068787, 'learning_rate': 0.0006667592592592593, 'epoch': 1.0}
Step 3610: {'loss': 0.8438, 'grad_norm': 0.7651779055595398, 'learning_rate': 0.0006658333333333334, 'epoch': 1.0027777777777778}
Step 3620: {'loss': 0.8647, 'grad_norm': 0.6555781364440918, 'learning_rate': 0.0006649074074074074, 'epoch': 1.0055555555555555}
Step 3630: {'loss': 0.892, 'grad_norm': 0.5931333303451538, 'learning_rate': 0.0006639814814814815, 'epoch': 1.0083333333333333}
Step 3640: {'loss': 0.7813, 'grad_norm': 0.704795777797699, 'learning_rate': 0.0006630555555555555, 'epoch': 1.011111111111111}
Step 3650: {'loss': 0.8842, 'grad_norm': 0.6239269971847534, 'learning_rate': 0.0006621296296296296, 'epoch': 1.0138888888888888}
Step 3660: {'loss': 0.8278, 'grad_norm': 0.7198467254638672, 'learning_rate': 0.0006612037037037038, 'epoch': 1.0166666666666666}
Step 3670: {'loss': 0.8133, 'grad_norm': 0.6907873749732971, 'learning_rate': 0.0006602777777777778, 'epoch': 1.0194444444444444}
Step 3680: {'loss': 0.8263, 'grad_norm': 0.7259255051612854, 'learning_rate': 0.0006593518518518518, 'epoch': 1.0222222222222221}
Step 3690: {'loss': 0.8627, 'grad_norm': 0.6919883489608765, 'learning_rate': 0.000658425925925926, 'epoch': 1.025}
Step 3700: {'loss': 0.7858, 'grad_norm': 0.4335179924964905, 'learning_rate': 0.0006575, 'epoch': 1.0277777777777777}
Step 3710: {'loss': 0.9031, 'grad_norm': 0.6765605211257935, 'learning_rate': 0.0006565740740740741, 'epoch': 1.0305555555555554}
Step 3720: {'loss': 0.869, 'grad_norm': 0.8953834772109985, 'learning_rate': 0.0006556481481481483, 'epoch': 1.0333333333333334}
Step 3730: {'loss': 0.9441, 'grad_norm': 0.8637723326683044, 'learning_rate': 0.0006547222222222222, 'epoch': 1.0361111111111112}
Step 3740: {'loss': 0.9313, 'grad_norm': 0.5812072157859802, 'learning_rate': 0.0006537962962962963, 'epoch': 1.038888888888889}
Step 3750: {'loss': 0.7494, 'grad_norm': 0.7555192112922668, 'learning_rate': 0.0006528703703703704, 'epoch': 1.0416666666666667}
